,Residuals,ectomycorrhizal_richness_Predicted,ectomycorrhizal_richness_Classified,ectomycorrhizal_richness_Regressed,SG_SOC_Content_005cm,ectomycorrhizal_richness,EarthEnvTopoMed_TopoPositionIndex,sequencing_platformPacBio,sample_id,CGIAR_PET,EarthEnvTexture_CoOfVar_EVI,primersITS86F_ITS4,primers5_8S_Fun_ITS4_Fun,ConsensusLandCover_Human_Development_Percentage,primersITS3ngs1_to_5___ITS3ngs10_ITS4ngs,primersITS3ngs1_to_ITS3ngs11_ITS4ngs,MODIS_NPP,EarthEnvTopoMed_AspectSine,primersITS_S2F___ITS3_mixed_1_1_ITS4,EarthEnvTopoMed_Slope,sample_typesoil,sequencing_platform454Roche,EarthEnvTexture_Correlation_EVI,sequencing_platformIllumina,EarthEnvTopoMed_Elevation,sequencing_platformIonTorrent,CHELSA_BIO_Precipitation_Seasonality,sample_typetopsoil,primersITS9MUNngs_ITS4ngsUni,primersgITS7_ITS4,primersITS1_ITS4,SG_Sand_Content_005cm,CHELSA_BIO_Annual_Mean_Temperature,primersgITS7_ITS4m,primersITS1F_ITS4_then_fITS7_ITS4,primersgITS7ngs_ITS4ngsUni,SG_Soil_pH_H2O_005cm,CHELSA_BIO_Max_Temperature_of_Warmest_Month,primersfITS7_ITS4,GlobBiomass_AboveGroundBiomass,primersgITS7_ITS4_ITS4arch,primersITS3_KYO2_ITS4,Resolve_Biome,EarthEnvTopoMed_AspectCosine,CHELSA_BIO_Annual_Precipitation,EarthEnvTexture_Homogeneity_EVI,primersITS3_ITS4,primersgITS7_ITS4ngs,EsaCci_BurntAreasProbability,primersITS1F_ITS4,CV_Fold_Random,primersgITS7_ITS4_then_ITS9_ITS4,primersITS1F_ITS4_then_ITS3_ITS4,CV_Fold_Spatial,primersITS1ngs_ITS4ngs_or_ITS1Fngs_ITS4ngs,primersfITS9_ITS4,SG_Depth_to_bedrock,sample_typerhizosphere_soil,GHS_Population_Density
20,-9.18164384486058,8.304356216174536,1,8.304356216174536,271.613311767578,17.486000061035117,0.0,0,GF3S01727a,608,649.999999961074,0,0,0,0,0,4766.79980369673,-0.468689799308777,0,0.0218759328126907,1,0,-3637.99999978213,0,119.0,1,33.1016731262207,0,0,0,0,41.4427490234375,23.5,0,0,0,48.8120040893555,189.5,1,27.2341327667236,0,0,6,-0.881838500499725,727.413391113281,3763.99999977459,0,0,0,0,10,0,0,6,0,0,164.802093505859,0,0.0
21,4.87535631535668,8.304356216174536,1,8.304356216174536,271.613311767578,3.428999900817856,0.0,0,GF3S01734a,608,649.999999961074,0,0,0,0,0,4766.79980369673,-0.468689799308777,0,0.0218759328126907,1,0,-3637.99999978213,0,119.0,1,33.1016731262207,0,0,0,0,41.4427490234375,23.5,0,0,0,48.8120040893555,189.5,1,27.2341327667236,0,0,6,-0.881838500499725,727.413391113281,3763.99999977459,0,0,0,0,6,0,0,6,0,0,164.802093505859,0,0.0
22,-8.664643646496362,8.304356216174536,1,8.304356216174536,271.613311767578,16.9689998626709,0.0,0,GF3S01688a,608,649.999999961074,0,0,0,0,0,4766.79980369673,-0.468689799308777,0,0.0218759328126907,1,0,-3637.99999978213,0,119.0,1,33.1016731262207,0,0,0,0,41.4427490234375,23.5,0,0,0,48.8120040893555,189.5,1,27.2341327667236,0,0,6,-0.881838500499725,727.413391113281,3763.99999977459,0,0,0,0,4,0,0,6,0,0,164.802093505859,0,0.0
23,5.971356271487647,8.304356216174536,1,8.304356216174536,271.613311767578,2.33299994468689,0.0,0,GF3S01726a,608,649.999999961074,0,0,0,0,0,4766.79980369673,-0.468689799308777,0,0.0218759328126907,1,0,-3637.99999978213,0,119.0,1,33.1016731262207,0,0,0,0,41.4427490234375,23.5,0,0,0,48.8120040893555,189.5,1,27.2341327667236,0,0,6,-0.881838500499725,727.413391113281,3763.99999977459,0,0,0,0,5,0,0,6,0,0,164.802093505859,0,0.0
24,1.309356330615426,8.304356216174536,1,8.304356216174536,271.613311767578,6.9949998855591105,0.0,0,GF3S01728a,608,649.999999961074,0,0,0,0,0,4766.79980369673,-0.468689799308777,0,0.0218759328126907,1,0,-3637.99999978213,0,119.0,1,33.1016731262207,0,0,0,0,41.4427490234375,23.5,0,0,0,48.8120040893555,189.5,1,27.2341327667236,0,0,6,-0.881838500499725,727.413391113281,3763.99999977459,0,0,0,0,8,0,0,6,0,0,164.802093505859,0,0.0
25,-14.183601937014746,26.270396628658933,1,26.270396628658933,166.501907348633,40.45399856567368,-0.0625,1,GF4T1100otu,608,788.0,0,0,0,0,0,5133.98193359375,0.0452681630849838,0,0.251304924488068,1,0,1127.0,0,23.0,0,27.4966526031494,0,1,0,0,64.2587509155274,25.4835395671632,0,0,0,46.557731628418,189.516765273998,0,66.1441802978516,0,0,6,0.511667490005493,713.425598144531,2818.0,0,0,0,0,10,0,0,6,0,0,199.2919921875,0,10.6500396728516
26,-53.052363599136285,80.65863493601974,1,80.65863493601974,99.7980422973633,133.71099853515602,1.375,1,GF4S19624b,704,518.0,0,0,37,0,0,4791.69140625,0.337603867053986,0,0.914082884788513,1,0,2012.0,0,150.0,0,29.6000289916992,0,1,0,0,58.4386672973633,54.5,0,0,0,53.0144081115723,210.483262298001,0,105.109336853027,0,0,4,-0.751492321491242,769.7919921875,2232.0,0,0,0,0,10,0,0,2,0,0,200.0,0,0.0
27,46.22363356272882,80.65863493601974,1,80.65863493601974,99.7980422973633,34.435001373290916,1.375,1,GF4S19623b,704,518.0,0,0,37,0,0,4791.69140625,0.337603867053986,0,0.914082884788513,1,0,2012.0,0,150.0,0,29.6000289916992,0,1,0,0,58.4386672973633,54.5,0,0,0,53.0144081115723,210.483262298001,0,105.109336853027,0,0,4,-0.751492321491242,769.7919921875,2232.0,0,0,0,0,1,0,0,2,0,0,200.0,0,0.0
28,-12.18038019475729,107.84761968317255,1,107.84761968317255,113.260307312012,120.02799987792984,-0.5,1,GF4S20905b,704,977.0,0,0,18,0,0,4543.60009765625,-0.644615530967712,0,4.39502620697022,1,0,2590.0,0,260.5,0,30.5016746520996,0,1,0,0,54.8265609741211,49.533194532862,0,0,0,47.4576721191406,204.533194532862,0,140.927642822266,0,0,4,0.480415940284729,841.21630859375,1943.0,0,0,0,0,8,0,0,2,0,0,196.070083618164,0,0.122490555047989
29,18.159616143133363,107.84761968317255,1,107.84761968317255,113.260307312012,89.68800354003919,-0.5,1,GF4S20162b,704,977.0,0,0,18,0,0,4543.60009765625,-0.644615530967712,0,4.39502620697022,1,0,2590.0,0,260.5,0,30.5016746520996,0,1,0,0,54.8265609741211,49.533194532862,0,0,0,47.4576721191406,204.533194532862,0,140.927642822266,0,0,4,0.480415940284729,841.21630859375,1943.0,0,0,0,0,4,0,0,2,0,0,196.070083618164,0,0.122490555047989
