,lower,mean,upper,latitude
0,0.1270696073770523,0.15382627807557583,0.1858328878879547,-48.3
0,0.13235074281692505,0.15428325454745673,0.1895209550857544,-48.2
0,0.13116690516471863,0.15399134528261046,0.18457211554050446,-48.1
0,0.1264507919549942,0.15344089621471035,0.18304172158241272,-48.0
0,0.1251305788755417,0.15410692996478506,0.18140177428722382,-47.9
0,0.12658803164958954,0.15349888929580277,0.18284117678801218,-47.8
0,0.12271261587738991,0.156077790864796,0.18916504085063934,-47.7
0,0.13158275932073593,0.15670277796826274,0.19446003437042236,-47.6
0,0.13300345838069916,0.16269678728921072,0.19705858826637268,-47.5
0,0.13748875260353088,0.16254483650226403,0.19407057762145996,-47.4
0,0.13555680215358734,0.16008888817415004,0.19540390372276306,-47.3
0,0.11174193024635315,0.15778331795953354,0.18773198872804642,-47.2
0,0.10938598960638046,0.15257044055379262,0.19048872590065002,-47.1
0,0.11747036874294281,0.1468839215544554,0.17350022494792938,-47.0
0,0.11749020218849182,0.14741567105695766,0.17939147353172302,-46.9
0,0.1281939446926117,0.15055087639309053,0.1873428374528885,-46.8
0,0.1255064308643341,0.14982087456044696,0.19685854017734528,-46.7
0,0.1244412288069725,0.15243233107360063,0.20563972741365433,-46.6
0,0.12286333739757538,0.14829400600865483,0.2001398354768753,-46.5
0,0.12613309919834137,0.15294866907899662,0.20967935025691986,-46.4
0,0.12275412678718567,0.15448250724953047,0.2073071002960205,-46.3
0,0.12680360674858093,0.1547841783192821,0.20511774718761444,-46.2
0,0.12456745654344559,0.15481305730474346,0.1990378350019455,-46.1
0,0.12983889877796173,0.15425433604604136,0.19621536135673523,-46.0
0,0.12930840253829956,0.15684036800349263,0.19740942120552063,-45.9
0,0.12943898141384125,0.15821677443646168,0.20506873726844788,-45.8
0,0.13275329768657684,0.16299083686255394,0.23535335063934326,-45.7
0,0.1342160888016224,0.1658472965886123,0.2328094094991684,-45.6
0,0.1255352944135666,0.16263534150906464,0.20658959448337555,-45.5
0,0.12375117093324661,0.1613262461103273,0.21415050327777863,-45.4
0,0.13019151240587234,0.16168074490691442,0.21317103505134583,-45.3
0,0.12826978415250778,0.1650132072538557,0.22461850941181183,-45.2
0,0.1209234967827797,0.16489596620498115,0.21299761533737183,-45.1
0,0.12112629413604736,0.16492482003391973,0.21783722937107086,-45.0
0,0.12536601722240448,0.1653583893676599,0.2183336615562439,-44.9
0,0.12312973290681839,0.1628057445693565,0.22168847918510437,-44.8
0,0.12505829334259033,0.16139469658465763,0.21379386633634567,-44.7
0,0.12240126729011536,0.1594605365395546,0.21373556554317474,-44.6
0,0.12229705601930618,0.15831815370836774,0.21406330168247223,-44.5
0,0.11797629296779633,0.15815543728012618,0.20856161415576935,-44.4
0,0.11985765397548676,0.15827113266222204,0.22099323570728302,-44.3
0,0.11756533198058605,0.15686898385656292,0.23024120926856995,-44.2
0,0.11582838371396065,0.15747724271689853,0.23507750034332275,-44.1
0,0.11608563860257466,0.15722738090955035,0.23810677230358124,-44.0
0,0.1165737584233284,0.1606570198519589,0.24880993366241455,-43.9
0,0.11961305886507034,0.16229704756897392,0.2625824213027954,-43.8
0,0.11693766713142395,0.15866628082262146,0.25122179090976715,-43.7
0,0.11704620346426964,0.15505951231756768,0.23701880872249603,-43.5
0,0.11704620346426964,0.15505951231756768,0.23701880872249603,-43.5
0,0.11463700607419014,0.1577275564336473,0.2505669593811035,-43.4
0,0.11869163066148758,0.15890133962455588,0.2438400238752365,-43.3
0,0.11989504098892212,0.1606260603403344,0.2233728989958763,-43.2
0,0.12249138951301575,0.16493721974747522,0.2155304178595543,-43.0
0,0.12249138951301575,0.16493721974747522,0.2155304178595543,-43.0
0,0.11752659268677235,0.1624884921399986,0.2224094718694687,-42.9
0,0.11689397692680359,0.16636514236445482,0.24567068616549173,-42.8
0,0.11491961404681206,0.1652498031601063,0.2392532229423523,-42.7
0,0.11056261509656906,0.16404456402296605,0.2375897318124771,-42.5
