,AMF_diversity,pred_climate_current,AbsResidual,latitude,longitude
1038,0,2.5593082904815674,2.5593082904815674,69.17083333333333,26.995833333333337
1039,2,8.108765602111816,6.108765602111816,64.84583333333333,-147.8375
1040,0.19230769230769232,2.3946712017059326,2.20236350939824,68.4875,24.70416666666665
1041,0,0.48737701773643494,0.48737701773643494,61.5125,24.17083333333332
1042,0,0.3506905734539032,0.3506905734539032,60.67916666666667,13.845833333333331
1043,0,0.5114709734916687,0.5114709734916687,60.6875,14.137499999999989
1044,0,0.3637622594833374,0.3637622594833374,60.72916666666667,14.1875
1045,0,0.4895930886268616,0.4895930886268616,60.9375,14.04583333333332
1046,0,0.4695062041282654,0.4695062041282654,60.9375,14.070833333333326
1047,0,0.47963014245033264,0.47963014245033264,60.9375,14.079166666666652
1048,0,0.5844506621360779,0.5844506621360779,60.94583333333333,14.212500000000006
1049,0,0.5292125940322876,0.5292125940322876,60.962500000000006,14.129166666666663
1050,0,0.5036974549293518,0.5036974549293518,61.02916666666667,14.04583333333332
1051,0,0.5977504253387451,0.5977504253387451,61.1875,14.287499999999994
1052,0,0.7202092409133911,0.7202092409133911,61.2625,14.537499999999994
1053,0,0.728762686252594,0.728762686252594,61.420833333333334,14.5625
1054,0,0.6024016737937927,0.6024016737937927,61.47916666666667,14.42083333333332
1055,0,0.6321428418159485,0.6321428418159485,62.22916666666667,15.287499999999994
1056,0,2.291527509689331,2.291527509689331,62.6625,13.962500000000006
1057,0,1.635113000869751,1.635113000869751,62.72083333333333,15.837500000000006
1058,0,2.362323760986328,2.362323760986328,63.15416666666667,15.1875
1059,0,1.0146981477737427,1.0146981477737427,63.1625,15.370833333333337
1060,0,2.4915449619293213,2.4915449619293213,63.170833333333334,15.17083333333332
1061,0,0.7158105969429016,0.7158105969429016,63.17916666666667,15.262499999999989
1062,0,0.7760870456695557,0.7760870456695557,63.17916666666667,15.287499999999994
1063,0,0.8382191061973572,0.8382191061973572,63.1875,15.279166666666669
1064,0,2.7060487270355225,2.7060487270355225,63.22916666666667,15.270833333333343
1065,0,1.9097715616226196,1.9097715616226196,63.3125,15.6875
1066,0,1.8987294435501099,1.8987294435501099,63.3125,15.695833333333326
1067,0,2.302727222442627,2.302727222442627,63.5125,14.754166666666663
1068,0,0.4256100654602051,0.4256100654602051,66.50416666666666,22.629166666666663
1069,0,1.4180868864059448,1.4180868864059448,66.5125,22.57916666666665
1070,0,0.6193309426307678,0.6193309426307678,66.5125,22.679166666666674
1071,0,0.5865253806114197,0.5865253806114197,66.52083333333333,22.67083333333332
1072,0,0.6209376454353333,0.6209376454353333,66.52916666666667,22.462500000000006
1073,0,0.6357064843177795,0.6357064843177795,66.5375,22.412499999999994
1074,0,0.577954113483429,0.577954113483429,66.5375,22.445833333333326
1075,0,1.3895641565322876,1.3895641565322876,66.5375,22.570833333333326
1076,0,0.48964181542396545,0.48964181542396545,66.55416666666667,22.445833333333326
1077,0,0.5911097526550293,0.5911097526550293,66.57916666666667,22.412499999999994
1078,0,0.5216585397720337,0.5216585397720337,66.57916666666667,22.479166666666657
1079,0,0.574275553226471,0.574275553226471,66.57916666666667,22.52916666666667
1080,0,0.5339731574058533,0.5339731574058533,66.57916666666667,22.537499999999994
1081,2,2.0911760330200195,0.09117603302001953,-13.55416666666666,132.27083333333331
1082,1.7000000476837158,2.1990678310394287,0.4990677833557129,-13.520833333333329,132.45416666666665
1083,1,4.730950355529785,3.730950355529785,-27.47083333333333,151.39583333333331
1084,3,4.639487266540527,1.6394872665405273,-26.870833333333337,151.07083333333333
1085,0,3.1521127223968506,3.1521127223968506,-19.72916666666667,147.17916666666667
1086,8,4.192097187042236,3.8079028129577637,-17.670833333333334,125.2208333333333
1087,3,1.9848146438598633,1.0151853561401367,-13.837500000000006,143.0958333333333
