sample_id,latitude,longitude,myco_diversity,est_s_e,x95_percent_lower,x95_percent_upper,raw_obs_div,sample_type,sequencing_platform,target_marker,primers,top,bot,core_length,seq_depth
FMS04298v3,60.217981,19.540517,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,3701
FMS04299v3,60.218036,19.540514,12.995,11.655,5.987,69.781,5,root,PacBio,ITS2,fITS7/ITS4,,,,1685
FMS04300v3,60.218039,19.540511,3,0.485,3,4.506,3,root,PacBio,ITS2,fITS7/ITS4,,,,829
FMS04301v3,60.217986,19.540519,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,3718
FMS04302v3,60.218297,19.539233,9.494,7.184,5.494,45.861,5,root,PacBio,ITS2,fITS7/ITS4,,,,694
FMS04303v3,60.218222,19.540092,5.996,4.282,3.379,26.681,3,root,PacBio,ITS2,fITS7/ITS4,,,,836
FMS04304v3,60.218292,19.539225,7.994,4.376,5.368,29.336,5,root,PacBio,ITS2,fITS7/ITS4,,,,505
FMS04305v3,60.218231,19.540092,1,0.482,1,3.077,1,root,PacBio,ITS2,fITS7/ITS4,,,,1273
FMS04306v3,60.218217,19.540092,6.995,4.335,4.373,28.054,4,root,PacBio,ITS2,fITS7/ITS4,,,,571
FMS04307v3,60.365367,19.789125,2,0.05,2,2.1,2,root,PacBio,ITS2,fITS7/ITS4,,,,957
FMS04308v3,60.365367,19.789131,3.499,1.321,3.03,11.433,3,root,PacBio,ITS2,fITS7/ITS4,,,,778
FMS04309v3,60.365067,19.788944,2.999,2.04,2.081,14.317,2,root,PacBio,ITS2,fITS7/ITS4,,,,1324
FMS04310v3,60.365367,19.789147,7.999,3.739,6.181,28.115,6,root,PacBio,ITS2,fITS7/ITS4,,,,1534
FMS04311v3,60.365058,19.788944,2.999,2.039,2.081,14.314,2,root,PacBio,ITS2,fITS7/ITS4,,,,993
FMS04312v3,60.365069,19.788928,1,0.482,1,3.076,1,root,PacBio,ITS2,fITS7/ITS4,,,,573
FMS04313v3,60.130253,20.276164,12.994,7.07,7.962,44.367,7,root,PacBio,ITS2,fITS7/ITS4,,,,1044
FMS04314v3,60.235483,19.543156,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,892
FMS04315v3,60.235475,19.543158,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,818
FMS04316v3,60.140758,20.268303,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,581
FMS04317v3,60.140756,20.2683,1,0.482,1,3.076,1,root,PacBio,ITS2,fITS7/ITS4,,,,507
FMS04318v3,60.2355,19.543219,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,702
FMS04319v3,60.235711,19.543256,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,1508
FMS04320v3,60.235711,19.543244,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,1109
FMS04321v3,60.235711,19.543269,2,0.482,2,3.609,2,root,PacBio,ITS2,fITS7/ITS4,,,,835
FMS04322v3,60.140669,20.268494,1,0.482,1,3.077,1,root,PacBio,ITS2,fITS7/ITS4,,,,955
FMS04323v3,60.140667,20.268492,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,1063
FMS04324v3,60.130364,20.275306,8.999,2.246,8.072,21.861,8,root,PacBio,ITS2,fITS7/ITS4,,,,745
FMS04325v3,60.130361,20.275303,13.497,7.189,9.495,49.892,9,root,PacBio,ITS2,fITS7/ITS4,,,,1510
FMS04326v3,60.130361,20.275317,13.999,4.504,11.357,36.222,11,root,PacBio,ITS2,fITS7/ITS4,,,,2388
FMS04327v3,60.140664,20.268492,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,935
FMS04328v3,60.130228,20.275511,3.999,2.12,3.077,15.917,3,root,PacBio,ITS2,fITS7/ITS4,,,,1719
FMS04329v3,60.130225,20.275508,14.996,11.656,7.987,71.787,7,root,PacBio,ITS2,fITS7/ITS4,,,,2001
FMS04330v3,60.130247,20.276169,6.997,4.339,4.373,28.075,4,root,PacBio,ITS2,fITS7/ITS4,,,,1175
FMS04331v3,60.13025,20.276172,7.998,2.232,7.072,20.762,7,root,PacBio,ITS2,fITS7/ITS4,,,,548
FMS04332v3,60.074033,20.164211,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,1728
FMS04333v3,60.074031,20.164211,1,0.482,1,3.077,1,root,PacBio,ITS2,fITS7/ITS4,,,,1067
FMS04334v3,60.074022,20.164208,1,0.482,1,3.077,1,root,PacBio,ITS2,fITS7/ITS4,,,,859
FMS04335v3,60.074064,20.163806,2.999,2.039,2.081,14.312,2,root,PacBio,ITS2,fITS7/ITS4,,,,836
FMS04336v3,60.074058,20.163822,1,0.217,1,1.501,1,root,PacBio,ITS2,fITS7/ITS4,,,,1949
FMS04337v3,60.074161,20.165792,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,2769
FMS04338v3,60.074058,20.163803,9.998,6.969,4.98,40.713,4,root,PacBio,ITS2,fITS7/ITS4,,,,3009
FMS04339v3,60.346778,19.927444,1,0.342,1,1.932,1,soil,PacBio,ITS2,fITS7/ITS4,0,12.5,12.5,1653
FMS04340v3,60.346781,19.927439,0,0,0,0,0,soil,PacBio,ITS2,fITS7/ITS4,0,12.5,12.5,3858
FMS04341v3,60.346503,19.928064,3.5,1.323,3.03,11.439,3,root,PacBio,ITS2,fITS7/ITS4,,,,3146
FMS04342v3,60.346506,19.928056,3.999,2.12,3.077,15.914,3,root,PacBio,ITS2,fITS7/ITS4,,,,1264
FMS04343v3,60.346783,19.927436,0,0,0,0,0,soil,PacBio,ITS2,fITS7/ITS4,0,12.5,12.5,1015
FMS04344v3,60.346497,19.928058,3,0.5,3,4.569,3,root,PacBio,ITS2,fITS7/ITS4,,,,1165
FMS04345v3,60.347131,19.927422,11.495,7.187,7.494,47.878,7,root,PacBio,ITS2,fITS7/ITS4,,,,985
FMS04346v3,60.347133,19.927425,10.997,7.01,5.973,41.974,5,root,PacBio,ITS2,fITS7/ITS4,,,,1999
FMS04347v3,60.347128,19.927419,1,0.482,1,3.077,1,root,PacBio,ITS2,fITS7/ITS4,,,,1036
FMS04348v3,60.130225,20.275514,6,0.626,6,7.936,6,root,PacBio,ITS2,fITS7/ITS4,,,,2075
FMS04349v3,60.334353,19.800744,2,0.482,2,3.609,2,root,PacBio,ITS2,fITS7/ITS4,,,,1243
FMS04350v3,60.334269,19.800539,5.999,3.741,4.181,26.122,4,root,PacBio,ITS2,fITS7/ITS4,,,,3088
FMS04351v3,60.364778,19.789169,15.993,10.067,7.937,57.539,6,root,PacBio,ITS2,fITS7/ITS4,,,,1378
FMS04352v3,60.364781,19.789183,21.495,17.133,10.665,102.801,9,root,PacBio,ITS2,fITS7/ITS4,,,,2762
FMS04353v3,60.364769,19.789175,2,0.011,2,2.022,2,root,PacBio,ITS2,fITS7/ITS4,,,,1430
FMS04354v3,60.334725,19.800431,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,891
FMS04355v3,60.334725,19.800422,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,693
FMS04356v3,60.334725,19.800422,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,1758
FMS04357v3,60.334358,19.800733,1,0.482,1,3.077,1,root,PacBio,ITS2,fITS7/ITS4,,,,3400
FMS04358v3,60.334353,19.800739,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,875
FMS04359v3,60.07405,20.164344,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,500
FMS04360v3,60.07405,20.164339,2.499,1.32,2.03,10.427,2,root,PacBio,ITS2,fITS7/ITS4,,,,467
FMS04361v3,60.074047,20.164331,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,1546
FMS04363v3,60.334578,19.800608,1,0.342,1,1.932,1,root,PacBio,ITS2,fITS7/ITS4,,,,1685
FMS04364v3,60.334578,19.800614,1,0.482,1,3.077,1,root,PacBio,ITS2,fITS7/ITS4,,,,1958
FMS04365v3,60.334267,19.800544,1,0.482,1,3.077,1,root,PacBio,ITS2,fITS7/ITS4,,,,3257
FMS04366v3,60.334267,19.800536,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,574
FMS04367v3,60.074156,20.165811,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,564
FMS04368v3,60.074161,20.165811,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,1927
FMS04369v3,60.334267,19.800536,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,1148
FMS04370v3,60.334267,19.800544,1,0.342,1,1.932,1,root,PacBio,ITS2,fITS7/ITS4,,,,6514
FMS04371v3,60.334578,19.800614,1,0.342,1,1.932,1,root,PacBio,ITS2,fITS7/ITS4,,,,3916
FMS04372v3,60.334578,19.800608,1,0.134,1,1.286,1,root,PacBio,ITS2,fITS7/ITS4,,,,3370
FMS04374v3,60.074047,20.164331,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,3092
FMS04375v3,60.07405,20.164339,2,0.367,2,2.946,2,root,PacBio,ITS2,fITS7/ITS4,,,,934
FMS04376v3,60.07405,20.164344,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,1000
FMS04377v3,60.074161,20.165811,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,3854
FMS04378v3,60.074156,20.165811,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,1128
FMS04379v3,60.074022,20.164208,1,0.342,1,1.932,1,root,PacBio,ITS2,fITS7/ITS4,,,,1718
FMS04380v3,60.074031,20.164211,1,0.342,1,1.932,1,root,PacBio,ITS2,fITS7/ITS4,,,,2134
FMS04381v3,60.074033,20.164211,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,3456
FMS04382v3,60.074058,20.163803,4,0.684,4,6.177,4,root,PacBio,ITS2,fITS7/ITS4,,,,6018
FMS04383v3,60.074161,20.165792,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,5538
FMS04384v3,60.074058,20.163822,1,0.05,1,1.1,1,root,PacBio,ITS2,fITS7/ITS4,,,,3898
FMS04385v3,60.074064,20.163806,2,0.484,2,3.409,2,root,PacBio,ITS2,fITS7/ITS4,,,,1672
FMS04386v3,60.334269,19.800539,4,0.502,4,5.372,4,root,PacBio,ITS2,fITS7/ITS4,,,,6176
FMS04387v3,60.334353,19.800744,2,0.342,2,2.864,2,root,PacBio,ITS2,fITS7/ITS4,,,,2486
FMS04388v3,60.334353,19.800739,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,1750
FMS04389v3,60.334358,19.800733,1,0.342,1,1.932,1,root,PacBio,ITS2,fITS7/ITS4,,,,6800
FMS04390v3,60.334725,19.800422,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,3516
FMS04391v3,60.334725,19.800422,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,1386
FMS04392v3,60.334725,19.800431,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,1782
FMS04393v3,60.364769,19.789175,2,0,2,2,2,root,PacBio,ITS2,fITS7/ITS4,,,,2860
FMS04394v3,60.364781,19.789183,9,0.778,9,11.409,9,root,PacBio,ITS2,fITS7/ITS4,,,,5524
FMS04395v3,60.364778,19.789169,6,0.764,6,8.452,6,root,PacBio,ITS2,fITS7/ITS4,,,,2756
FMS04396v3,60.365069,19.788928,1,0.342,1,1.932,1,root,PacBio,ITS2,fITS7/ITS4,,,,1146
FMS04397v3,60.365058,19.788944,2,0.484,2,3.409,2,root,PacBio,ITS2,fITS7/ITS4,,,,1986
FMS04398v3,60.218217,19.540092,4,0.592,4,5.743,4,root,PacBio,ITS2,fITS7/ITS4,,,,1142
FMS04399v3,60.218231,19.540092,1,0.342,1,1.932,1,root,PacBio,ITS2,fITS7/ITS4,,,,2546
FMS04400v3,60.218292,19.539225,5,0.592,5,6.706,5,root,PacBio,ITS2,fITS7/ITS4,,,,1010
FMS04401v3,60.218222,19.540092,3,0.592,3,4.812,3,root,PacBio,ITS2,fITS7/ITS4,,,,1672
FMS04402v3,60.365367,19.789147,6,0.502,6,7.338,6,root,PacBio,ITS2,fITS7/ITS4,,,,3068
FMS04403v3,60.365067,19.788944,2,0.484,2,3.409,2,root,PacBio,ITS2,fITS7/ITS4,,,,2648
FMS04404v3,60.365367,19.789131,3,0.367,3,3.921,3,root,PacBio,ITS2,fITS7/ITS4,,,,1556
FMS04405v3,60.365367,19.789125,2,0.002,2,2.005,2,root,PacBio,ITS2,fITS7/ITS4,,,,1914
FMS04406v3,60.218297,19.539233,5,0.607,5,6.764,5,root,PacBio,ITS2,fITS7/ITS4,,,,1388
FMS04407v3,60.217986,19.540519,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,7436
FMS04408v3,60.218447,19.539261,5,0.592,5,6.705,5,root,PacBio,ITS2,fITS7/ITS4,,,,1652
FMS04409v3,60.218439,19.539264,7,0.592,7,8.663,7,root,PacBio,ITS2,fITS7/ITS4,,,,1390
FMS04410v3,60.218036,19.540508,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,2944
FMS04411v3,60.218431,19.539261,2,0.342,2,2.864,2,root,PacBio,ITS2,fITS7/ITS4,,,,1876
FMS04412v3,60.218039,19.540511,3,0.342,3,3.844,3,root,PacBio,ITS2,fITS7/ITS4,,,,1658
FMS04413v3,60.218036,19.540514,5,0.697,5,7.168,5,root,PacBio,ITS2,fITS7/ITS4,,,,3370
FMS04414v3,60.217981,19.540517,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,7402
FMS04415v3,60.217978,19.540508,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,1042
FMS04416v3,60.13025,20.276172,7,0.486,7,8.277,7,root,PacBio,ITS2,fITS7/ITS4,,,,1096
FMS04417v3,60.130247,20.276169,4,0.594,4,5.752,4,root,PacBio,ITS2,fITS7/ITS4,,,,2350
FMS04418v3,60.130225,20.275508,7,0.699,7,9.1,7,root,PacBio,ITS2,fITS7/ITS4,,,,4002
FMS04419v3,60.130228,20.275511,3,0.484,3,4.34,3,root,PacBio,ITS2,fITS7/ITS4,,,,3438
FMS04420v3,60.130225,20.275514,6,0.353,6,6.856,6,root,PacBio,ITS2,fITS7/ITS4,,,,4150
FMS04421v3,60.130253,20.276164,7,0.684,7,9.039,7,root,PacBio,ITS2,fITS7/ITS4,,,,2088
FMS04422v3,60.140664,20.268492,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,1870
FMS04423v3,60.130361,20.275317,11,0.595,11,12.636,11,root,PacBio,ITS2,fITS7/ITS4,,,,4776
FMS04424v3,60.130361,20.275303,9,0.607,9,10.695,9,root,PacBio,ITS2,fITS7/ITS4,,,,3020
FMS04425v3,60.130364,20.275306,8,0.489,8,9.28,8,root,PacBio,ITS2,fITS7/ITS4,,,,1490
FMS04426v3,60.140667,20.268492,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,2126
FMS04427v3,60.140669,20.268494,1,0.342,1,1.932,1,root,PacBio,ITS2,fITS7/ITS4,,,,1910
FMS04428v3,60.235711,19.543269,2,0.342,2,2.864,2,root,PacBio,ITS2,fITS7/ITS4,,,,1670
FMS04429v3,60.235711,19.543244,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,2218
FMS04430v3,60.235711,19.543256,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,3016
FMS04431v3,60.2355,19.543219,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,1404
FMS04432v3,60.140756,20.2683,1,0.342,1,1.932,1,root,PacBio,ITS2,fITS7/ITS4,,,,1014
FMS04433v3,60.140758,20.268303,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,1162
FMS04434v3,60.235475,19.543158,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,1636
FMS04435v3,60.235483,19.543156,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,1784
FMS04436v3,60.346497,19.928058,3,0.343,3,3.845,3,root,PacBio,ITS2,fITS7/ITS4,,,,2330
FMS04437v3,60.346783,19.927436,0,0,0,0,0,soil,PacBio,ITS2,fITS7/ITS4,0,12.5,12.5,2030
FMS04438v3,60.346506,19.928056,3,0.484,3,4.339,3,root,PacBio,ITS2,fITS7/ITS4,,,,2528
FMS04439v3,60.346503,19.928064,3,0.367,3,3.921,3,root,PacBio,ITS2,fITS7/ITS4,,,,6292
FMS04440v3,60.347128,19.927419,1,0.342,1,1.932,1,root,PacBio,ITS2,fITS7/ITS4,,,,2072
FMS04441v3,60.347133,19.927425,5,0.684,5,7.11,5,root,PacBio,ITS2,fITS7/ITS4,,,,3998
FMS04442v3,60.347131,19.927422,7,0.611,7,8.734,7,root,PacBio,ITS2,fITS7/ITS4,,,,1970
FMS04443v3,60.346781,19.927439,0,0,0,0,0,soil,PacBio,ITS2,fITS7/ITS4,0,12.5,12.5,7716
FMS04444v3,60.346778,19.927444,1,0.134,1,1.286,1,soil,PacBio,ITS2,fITS7/ITS4,0,12.5,12.5,3306
FMS04445v3,60.074033,20.164211,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,1728
FMS04446v3,60.074031,20.164211,1,0.482,1,3.077,1,root,PacBio,ITS2,fITS7/ITS4,,,,1067
FMS04447v3,60.074022,20.164208,1,0.482,1,3.077,1,root,PacBio,ITS2,fITS7/ITS4,,,,859
FMS04448v3,60.074064,20.163806,2.999,2.039,2.081,14.312,2,root,PacBio,ITS2,fITS7/ITS4,,,,836
FMS04449v3,60.074058,20.163822,1,0.217,1,1.501,1,root,PacBio,ITS2,fITS7/ITS4,,,,1949
FMS04450v3,60.074161,20.165792,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,2769
FMS04451v3,60.074058,20.163803,9.998,6.969,4.98,40.713,4,root,PacBio,ITS2,fITS7/ITS4,,,,3009
FMS04452v3,60.130364,20.275306,8.999,2.246,8.072,21.861,8,root,PacBio,ITS2,fITS7/ITS4,,,,745
FMS04453v3,60.130361,20.275303,13.497,7.189,9.495,49.892,9,root,PacBio,ITS2,fITS7/ITS4,,,,1510
FMS04454v3,60.130361,20.275317,13.999,4.504,11.357,36.222,11,root,PacBio,ITS2,fITS7/ITS4,,,,2388
FMS04455v3,60.140664,20.268492,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,935
FMS04456v3,60.130253,20.276164,12.994,7.07,7.962,44.367,7,root,PacBio,ITS2,fITS7/ITS4,,,,1044
FMS04457v3,60.130225,20.275514,6,0.626,6,7.936,6,root,PacBio,ITS2,fITS7/ITS4,,,,2075
FMS04458v3,60.130228,20.275511,3.999,2.12,3.077,15.917,3,root,PacBio,ITS2,fITS7/ITS4,,,,1719
FMS04459v3,60.130225,20.275508,14.996,11.656,7.987,71.787,7,root,PacBio,ITS2,fITS7/ITS4,,,,2001
FMS04460v3,60.130247,20.276169,6.997,4.339,4.373,28.075,4,root,PacBio,ITS2,fITS7/ITS4,,,,1175
FMS04461v3,60.13025,20.276172,7.998,2.232,7.072,20.762,7,root,PacBio,ITS2,fITS7/ITS4,,,,548
FMS04462v3,60.346778,19.927444,1,0.342,1,1.932,1,soil,PacBio,ITS2,fITS7/ITS4,0,12.5,12.5,1653
FMS04463v3,60.346781,19.927439,0,0,0,0,0,soil,PacBio,ITS2,fITS7/ITS4,0,12.5,12.5,3858
FMS04464v3,60.346503,19.928064,3.5,1.323,3.03,11.439,3,root,PacBio,ITS2,fITS7/ITS4,,,,3146
FMS04465v3,60.346506,19.928056,3.999,2.12,3.077,15.914,3,root,PacBio,ITS2,fITS7/ITS4,,,,1264
FMS04466v3,60.346783,19.927436,0,0,0,0,0,soil,PacBio,ITS2,fITS7/ITS4,0,12.5,12.5,1015
FMS04467v3,60.346497,19.928058,3,0.5,3,4.569,3,root,PacBio,ITS2,fITS7/ITS4,,,,1165
FMS04468v3,60.347131,19.927422,11.495,7.187,7.494,47.878,7,root,PacBio,ITS2,fITS7/ITS4,,,,985
FMS04469v3,60.347133,19.927425,10.997,7.01,5.973,41.974,5,root,PacBio,ITS2,fITS7/ITS4,,,,1999
FMS04470v3,60.347128,19.927419,1,0.482,1,3.077,1,root,PacBio,ITS2,fITS7/ITS4,,,,1036
FMS04471v3,60.334353,19.800744,2,0.482,2,3.609,2,root,PacBio,ITS2,fITS7/ITS4,,,,1243
FMS04472v3,60.334269,19.800539,5.999,3.741,4.181,26.122,4,root,PacBio,ITS2,fITS7/ITS4,,,,3088
FMS04473v3,60.364778,19.789169,15.993,10.067,7.937,57.539,6,root,PacBio,ITS2,fITS7/ITS4,,,,1378
FMS04474v3,60.364781,19.789183,21.495,17.133,10.665,102.801,9,root,PacBio,ITS2,fITS7/ITS4,,,,2762
FMS04475v3,60.364769,19.789175,2,0.011,2,2.022,2,root,PacBio,ITS2,fITS7/ITS4,,,,1430
FMS04476v3,60.334725,19.800431,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,891
FMS04477v3,60.334725,19.800422,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,693
FMS04478v3,60.334725,19.800422,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,1758
FMS04479v3,60.334358,19.800733,1,0.482,1,3.077,1,root,PacBio,ITS2,fITS7/ITS4,,,,3400
FMS04480v3,60.334353,19.800739,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,875
FMS04481v3,60.07405,20.164344,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,500
FMS04482v3,60.07405,20.164339,2.499,1.32,2.03,10.427,2,root,PacBio,ITS2,fITS7/ITS4,,,,467
FMS04483v3,60.074047,20.164331,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,1546
FMS04485v3,60.334578,19.800608,1,0.342,1,1.932,1,root,PacBio,ITS2,fITS7/ITS4,,,,1685
FMS04486v3,60.334578,19.800614,1,0.482,1,3.077,1,root,PacBio,ITS2,fITS7/ITS4,,,,1958
FMS04487v3,60.334267,19.800544,1,0.482,1,3.077,1,root,PacBio,ITS2,fITS7/ITS4,,,,3257
FMS04488v3,60.334267,19.800536,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,574
FMS04489v3,60.074156,20.165811,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,564
FMS04490v3,60.074161,20.165811,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,1927
FMS04491v3,60.218431,19.539261,2,0.482,2,3.61,2,root,PacBio,ITS2,fITS7/ITS4,,,,938
FMS04492v3,60.218036,19.540508,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,1472
FMS04493v3,60.218439,19.539264,9.996,4.435,7.363,31.747,7,root,PacBio,ITS2,fITS7/ITS4,,,,695
FMS04494v3,60.218447,19.539261,7.996,4.379,5.369,29.354,5,root,PacBio,ITS2,fITS7/ITS4,,,,826
FMS04495v3,60.217978,19.540508,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,521
FMS04496v3,60.217981,19.540517,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,3701
FMS04497v3,60.218036,19.540514,12.995,11.655,5.987,69.781,5,root,PacBio,ITS2,fITS7/ITS4,,,,1685
FMS04498v3,60.218039,19.540511,3,0.485,3,4.506,3,root,PacBio,ITS2,fITS7/ITS4,,,,829
FMS04499v3,60.217986,19.540519,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,3718
FMS04500v3,60.218297,19.539233,9.494,7.184,5.494,45.861,5,root,PacBio,ITS2,fITS7/ITS4,,,,694
FMS04501v3,60.218222,19.540092,5.996,4.282,3.379,26.681,3,root,PacBio,ITS2,fITS7/ITS4,,,,836
FMS04502v3,60.218292,19.539225,7.994,4.376,5.368,29.336,5,root,PacBio,ITS2,fITS7/ITS4,,,,505
FMS04503v3,60.218231,19.540092,1,0.482,1,3.077,1,root,PacBio,ITS2,fITS7/ITS4,,,,1273
FMS04504v3,60.218217,19.540092,6.995,4.335,4.373,28.054,4,root,PacBio,ITS2,fITS7/ITS4,,,,571
FMS04505v3,60.365367,19.789125,2,0.05,2,2.1,2,root,PacBio,ITS2,fITS7/ITS4,,,,957
FMS04506v3,60.365367,19.789131,3.499,1.321,3.03,11.433,3,root,PacBio,ITS2,fITS7/ITS4,,,,778
FMS04507v3,60.365067,19.788944,2.999,2.04,2.081,14.317,2,root,PacBio,ITS2,fITS7/ITS4,,,,1324
FMS04508v3,60.365367,19.789147,7.999,3.739,6.181,28.115,6,root,PacBio,ITS2,fITS7/ITS4,,,,1534
FMS04509v3,60.365058,19.788944,2.999,2.039,2.081,14.314,2,root,PacBio,ITS2,fITS7/ITS4,,,,993
FMS04510v3,60.365069,19.788928,1,0.482,1,3.076,1,root,PacBio,ITS2,fITS7/ITS4,,,,573
FMS04511v3,60.235483,19.543156,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,892
FMS04512v3,60.235475,19.543158,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,818
FMS04513v3,60.140758,20.268303,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,581
FMS04514v3,60.140756,20.2683,1,0.482,1,3.076,1,root,PacBio,ITS2,fITS7/ITS4,,,,507
FMS04515v3,60.2355,19.543219,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,702
FMS04516v3,60.235711,19.543256,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,1508
FMS04517v3,60.235711,19.543244,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,1109
FMS04518v3,60.235711,19.543269,2,0.482,2,3.609,2,root,PacBio,ITS2,fITS7/ITS4,,,,835
FMS04519v3,60.140669,20.268494,1,0.482,1,3.077,1,root,PacBio,ITS2,fITS7/ITS4,,,,955
FMS04520v3,60.140667,20.268492,0,0,0,0,0,root,PacBio,ITS2,fITS7/ITS4,,,,1063
FMS05311v3,37.76742,114.8905,1,0.482,1,3.077,1,soil,Illumina,ITS2,ITS3/ITS4,0,15,15,44432
FMS05312v3,37.82851,114.88472,0,0,0,0,0,soil,Illumina,ITS2,ITS3/ITS4,0,15,15,43719
FMS05313v3,37.76644,114.83136,2.5,1.323,2.03,10.441,2,soil,Illumina,ITS2,ITS3/ITS4,0,15,15,56889
FMS05314v3,36.95022,117.63278,3,2.041,2.081,14.325,2,soil,Illumina,ITS2,ITS3/ITS4,0,15,15,47749
FMS05315v3,37.80311,114.85628,1,0.482,1,3.077,1,soil,Illumina,ITS2,ITS3/ITS4,0,15,15,46609
FMS05316v3,37.83464,114.829,1,0.482,1,3.077,1,soil,Illumina,ITS2,ITS3/ITS4,0,15,15,52725
FMS05317v3,37.02925,117.70531,0,0,0,0,0,soil,Illumina,ITS2,ITS3/ITS4,0,15,15,47948
FMS05318v3,36.94669,117.71903,6,4.287,3.38,26.707,3,soil,Illumina,ITS2,ITS3/ITS4,0,15,15,56609
FMS05319v3,37.00356,117.62931,0,0,0,0,0,soil,Illumina,ITS2,ITS3/ITS4,0,15,15,22157
FMS05320v3,36.98427,117.67639,3,2.041,2.081,14.325,2,soil,Illumina,ITS2,ITS3/ITS4,0,15,15,55981
FMS05321v3,32.52867,111.89003,15,10.041,6.946,56.379,5,soil,Illumina,ITS2,ITS3/ITS4,0,15,15,49648
FMS05322v3,32.52209,111.94426,0,0,0,0,0,soil,Illumina,ITS2,ITS3/ITS4,0,15,15,43563
