sample_id,CGIAR_PET,CHELSA_BIO_Annual_Mean_Temperature,CHELSA_BIO_Annual_Precipitation,CHELSA_BIO_Max_Temperature_of_Warmest_Month,CHELSA_BIO_Precipitation_Seasonality,ConsensusLandCover_Human_Development_Percentage,EarthEnvTexture_CoOfVar_EVI,EarthEnvTexture_Correlation_EVI,EarthEnvTexture_Homogeneity_EVI,EarthEnvTopoMed_AspectCosine,EarthEnvTopoMed_AspectSine,EarthEnvTopoMed_Elevation,EarthEnvTopoMed_Slope,EarthEnvTopoMed_TopoPositionIndex,EsaCci_BurntAreasProbability,GHS_Population_Density,GlobBiomass_AboveGroundBiomass,MODIS_NPP,SG_Depth_to_bedrock,SG_Sand_Content_005cm,SG_SOC_Content_005cm,SG_Soil_pH_H2O_005cm,plant_diversity,climate_stability_index,sequencing_platform454Roche,sequencing_platformIllumina,sample_typerhizosphere_soil,sample_typesoil,sample_typetopsoil,primersAML1_AML2_then_AMV4_5NF_AMDGR,primersAML1_AML2_then_NS31_AM1,primersAML1_AML2_then_nu_SSU_0595_5__nu_SSU_0948_3_,primersAMV4_5F_AMDGR,primersAMV4_5NF_AMDGR,primersGeoA2_AML2_then_NS31_AMDGR,primersGeoA2_NS4_then_NS31_AML2,primersGlomerWT0_Glomer1536_then_NS31_AM1A_and_GlomerWT0_Glomer1536_then_NS31_AM1B,primersGlomerWT0_Glomer1536_then_NS31_AM1A__GlomerWT0_Glomer1536_then_NS31_AM1B,primersNS1_NS4_then_AML1_AML2,primersNS1_NS4_then_AMV4_5NF_AMDGR,primersNS1_NS4_then_NS31_AM1,primersNS1_NS41_then_AML1_AML2,primersNS31_AM1,primersNS31_AML2,primersWANDA_AML2,area_sampled,extraction_dna_mass,amf_sampling_density,Resolve_Biome,rwr,CV_Fold_Random,Pixel_Long,Pixel_Lat,CV_Fold_Spatial
S3545,1261.0,130.567306518555,3437.0693359375,183.533630371094,24.1966648101807,0,296.0,-647.0,4310.0,0.584362030029297,0.81149297952652,1773.5,4.93421936035156,-0.5,0.0,0.0,66.0131530761719,7730.611328125,190.601638793945,48.1131896972656,203.790771484375,49.0102996826172,2003.0,0.209806859493256,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,1.0,1,0.184956928651099,10,-155.3125,19.8208332061768,1
S1934,788.0,75.5499954223633,923.760314941406,208.549713134766,21.495002746582,23,337.0,2957.0,4168.0,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0.0,0.0,94.2636413574219,7244.19873046875,200.0,26.1248283386231,53.933780670166,58.1777229309082,1291.0,0.495991736650467,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.6,0.67644602060318,4,0.0532263785065537,7,9.46249961853027,48.4625015258789,2
S4456,1176.0,185.483474731445,1564.98486328125,331.483459472656,41.0999908447266,100,304.0,2406.0,5488.0,0.845404028892517,-0.530457854270935,136.5,2.85231447219849,-3.4375,0.0,24.276460647583,5.04960012435913,3582.82299804688,200.0,30.375207901001,16.305477142334,62.6506080627441,1979.0,0.327527344226837,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,400.0,1.5,0.211864128708839,1,0.0509956821961491,1,111.879165649414,26.7625007629395,3
S945,1155.0,62.5,369.801086425781,280.516784667969,18.6016502380371,57,940.0,-217.0,2176.0,-0.307228773832321,0.930016160011292,53.0,0.996545195579529,-1.125,0.0,3.05392336845398,0.819199979305267,1719.69506835938,200.0,30.100830078125,27.7621898651123,71.7023696899414,685.0,0.458903729915619,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100.0,5.0,0.0045354925096035,8,0.248799557836078,7,51.2625007629395,51.1875,9
S3702,1267.0,131.616271972656,3438.279296875,183.566482543945,24.1966648101807,0,261.0,3851.0,6205.0,0.399324119091034,0.916768729686737,1745.0,5.11938190460205,0.375,0.0,0.0,18.6503105163574,7168.3720703125,195.909118652344,49.1069450378418,194.359100341797,50.2971229553223,2003.0,0.209806859493256,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,1.0,1,0.049383052854047,2,-155.3125,19.8291664123535,1
S4129,1267.0,131.616271972656,3438.279296875,183.566482543945,24.1966648101807,0,261.0,3851.0,6205.0,0.399324119091034,0.916768729686737,1745.0,5.11938190460205,0.375,0.0,0.0,18.6503105163574,7168.3720703125,195.909118652344,49.1069450378418,194.359100341797,50.2971229553223,2003.0,0.209806859493256,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,1.0,1,0.0345649089108989,3,-155.3125,19.8291664123535,1
S6908,1260.0,126.599876403809,3311.09692382813,180.566482543945,24.2983322143555,0,266.0,-809.0,5397.0,0.178679093718529,0.983178436756134,1849.0,5.4882984161377,-1.25,0.0,0.0,12.07164478302,9696.0947265625,198.757888793945,42.4642868041992,173.340545654297,52.8579063415527,2003.0,0.209806859493256,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,1.0,2,0.0153280267678305,3,-155.320831298828,19.8208332061768,1
S2359,868.0,104.483268737793,828.850463867188,223.483261108398,11.4000272750855,56,611.0,4080.0,2934.0,0.316228032112122,0.840988159179688,54.0,0.395122319459915,0.4375,0.0,2.86350917816162,10.1262226104736,6841.39990234375,200.0,23.8124580383301,13.303017616272,63.1069717407227,1024.0,0.504278540611267,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,0.25,0.439962059259415,4,0.173642853025644,8,4.90416669845581,50.8624992370606,9
S4161,1254.0,121.616828918457,3194.42333984375,176.583435058594,24.3966884613037,20,751.0,4018.0,3778.0,0.421516209840775,0.906760811805725,1941.0,5.40979671478272,2.0,0.0,0.0,8.91964435577393,10080.4013671875,200.0,42.0232200622559,156.051681518555,55.8342094421387,2003.0,0.209806859493256,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,1.0,2,0.0222680649166096,4,-155.329162597656,19.8208332061768,1
S5829,1266.0,136.550033569336,3570.7373046875,186.549758911133,23.9983329772949,0,266.0,3682.0,5493.0,0.364866554737091,0.93105810880661,1662.5,5.11083507537842,-2.75,0.0,0.0,58.2741317749024,11470.3583984375,198.435607910156,56.8148612976074,219.562637329102,48.1438026428223,2003.0,0.209806859493256,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,1.0,1,0.0405423333434951,4,-155.304168701172,19.8291664123535,1
S2566,1100.0,39.5498886108398,395.561584472656,251.549896240234,62.9016456604004,85,1388.0,2058.0,1353.0,0.986429274082184,0.16007536649704,807.0,0.746354162693024,1.25,0.0,0.0,0.0,4617.9306640625,200.0,40.1504364013672,25.5126323699951,68.5633926391602,603.0,0.624222993850708,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100.0,1.0,0.141255363821983,8,0.0118885378748309,8,-107.6875,50.2958335876465,7
S983,1415.0,146.5,547.183166503906,318.5,103.699989318848,100,895.0,2310.0,2696.0,-0.707106471061707,0.316228210926056,49.5,0.118093684315681,0.125,0.0,3.22051382064819,0.211911112070084,3496.83349609375,200.0,25.3786869049072,8.63649749755859,81.1837387084961,1038.0,0.430079132318497,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10000.0,0.5,0.229838863015175,4,0.414760085121008,9,115.037498474121,36.2874984741211,9
S3443,788.0,75.5499954223633,923.760314941406,208.549713134766,21.495002746582,23,337.0,2957.0,4168.0,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0.0,0.0,94.2636413574219,7244.19873046875,200.0,26.1248283386231,53.933780670166,58.1777229309082,1291.0,0.495991736650467,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.6,0.67644602060318,4,0.0488605946838818,10,9.46249961853027,48.4625015258789,2
S2751,1368.0,176.5,1751.86096191406,325.516723632813,46.2000007629395,90,777.0,4744.0,3068.0,-0.0475405976176262,-0.285124987363815,60.5,1.19112062454224,2.125,0.0,71.2653503417969,1.31555557250977,3687.4580078125,200.0,26.947774887085,16.0127983093262,60.0019950866699,2138.0,0.393875688314438,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0.5,0.201896786689758,4,0.0557141172095506,1,115.712501525879,29.279167175293,3
S7182,1266.0,136.550033569336,3570.7373046875,186.549758911133,23.9983329772949,0,266.0,3682.0,5493.0,0.364866554737091,0.93105810880661,1662.5,5.11083507537842,-2.75,0.0,0.0,58.2741317749024,11470.3583984375,198.435607910156,56.8148612976074,219.562637329102,48.1438026428223,2003.0,0.209806859493256,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,1.0,1,0.0223036927573375,5,-155.304168701172,19.8291664123535,1
S7447,932.0,18.6167964935303,423.395202636719,223.716293334961,45.705020904541,0,834.0,3918.0,2295.0,0.926458120346069,0.112966164946556,644.5,4.04550313949585,4.5625,0.0,0.0,116.879112243652,6558.85205078125,200.0,39.7627372741699,172.380081176758,58.6108703613281,659.0,0.728624820709229,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,0.808474004268646,6,0.037491093312042,5,-119.095832824707,56.2625007629395,8
S2951,1747.0,255.51643371582,1336.73327636719,299.516448974609,48.698356628418,0,210.0,1214.0,4344.0,-0.196116834878922,0.554700136184692,18.0,0.157749220728874,-0.5,0.0,0.0123887620866299,93.8981323242188,10673.9130859375,56.3720817565918,41.4465484619141,91.0105743408203,72.0,1542.0,0.150340557098389,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.25,0.0587496347725391,1,0.148744498659922,6,-87.3541641235352,20.4458332061768,3
S5369,1254.0,121.616828918457,3194.42333984375,176.583435058594,24.3966884613037,20,751.0,4018.0,3778.0,0.421516209840775,0.906760811805725,1941.0,5.40979671478272,2.0,0.0,0.0,8.91964435577393,10080.4013671875,200.0,42.0232200622559,156.051681518555,55.8342094421387,2003.0,0.209806859493256,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,1.0,2,0.0337884542460131,5,-155.329162597656,19.8208332061768,1
S6061,922.0,26.5164184570313,593.220336914063,214.516693115234,61.2033157348633,0,884.0,3874.0,2619.0,-0.263716578483582,0.585990607738495,1097.0,1.72063374519348,2.875,0.0,0.0,100.169067382813,5081.91796875,200.0,36.0678749084473,129.343063354492,63.4152412414551,854.0,0.741492390632629,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,0.911142706871033,5,0.0014644957492165,9,-116.920829772949,53.3375015258789,10
S6191,961.0,27.5331535339356,662.265319824219,208.500274658203,62.8983268737793,0,922.0,3366.0,2554.0,0.93858003616333,0.343809127807617,951.0,0.88459849357605,-1.0,0.0,0.0,139.665237426758,5804.7705078125,181.60774230957,39.747142791748,186.327377319336,54.4500617980957,729.0,0.749569833278656,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,0.915380001068115,5,0.0111322792893145,10,-117.970832824707,54.5791664123535,9
S2803,1749.0,256.483551025391,1340.91333007813,299.483581542969,48.6016426086426,0,182.0,415.0,5377.0,0.554700374603272,0.514495670795441,18.0,0.138355299830437,0.0625,0.0,0.0001228249602718,90.4071121215821,10634.693359375,65.3617630004883,40.6983184814453,95.9215545654297,71.8633804321289,1542.0,0.150340557098389,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.25,0.0587546639144421,1,0.0637388884739948,7,-87.345832824707,20.4458332061768,3
S4414,1251.99987792969,216.550308227539,2998.32202148438,270.517395019531,45.901668548584,0,231.0,3364.0,5209.0,0.954633057117462,-0.215474098920822,85.5,10.1467218399048,-9.9375,0.0,0.0,154.23893737793,17800.201171875,174.643890380859,43.6805076599121,50.5552482604981,47.2374649047852,2759.0,0.189341858029366,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100.0,5.0,0.0056451386772096,1,0.0089166583774746,8,-47.9291648864746,-25.1041660308838,8
S6772,1267.0,131.616271972656,3438.279296875,183.566482543945,24.1966648101807,0,261.0,3851.0,6205.0,0.399324119091034,0.916768729686737,1745.0,5.11938190460205,0.375,0.0,0.0,18.6503105163574,7168.3720703125,195.909118652344,49.1069450378418,194.359100341797,50.2971229553223,2003.0,0.209806859493256,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,1.0,1,0.0081047294913791,9,-155.3125,19.8291664123535,1
S1373,2010.00012207031,230.533172607422,279.619110107422,258.584228515625,158.696624755859,37,695.0,4414.0,3019.0,0.872161567211151,0.451846778392792,769.5,21.7638988494873,1.0,0.0,0.0,20.2275562286377,5157.06884765625,118.842842102051,40.6485328674316,40.5510597229004,71.5751647949219,1132.0,0.130312830209732,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100.0,5.0,0.003645870834589,2,0.325552358802481,6,-23.6875,15.1791667938232,4
S1268,1038.0,19.5,570.597961425781,255.483551025391,111.901649475098,100,601.0,4150.0,3047.0,-0.86063551902771,0.426319539546967,274.0,1.55906426906586,-1.5,0.0,52.9536247253418,0.398222208023071,2848.20190429688,200.0,27.8635330200195,53.4385757446289,71.8367309570313,603.0,0.321894735097885,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100.0,0.5,0.0828100368380547,4,0.151334110078744,2,126.112503051758,47.9375,3
S7559,931.0,17.5,448.395233154297,220.516738891602,45.4033203125,0,520.0,1847.0,2230.0,0.869116306304932,-0.488793641328812,688.0,0.563658833503723,-0.1875,0.0,0.491363197565079,93.9731521606445,6308.01025390625,200.0,44.4388885498047,181.962295532227,58.1766052246094,659.0,0.707292437553406,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,0.808474004268646,6,0.0056377507037421,6,-119.095832824707,56.2458343505859,8
S6298,932.0,18.6167964935303,423.395202636719,223.716293334961,45.705020904541,0,834.0,3918.0,2295.0,0.926458120346069,0.112966164946556,644.5,4.04550313949585,4.5625,0.0,0.0,116.879112243652,6558.85205078125,200.0,39.7627372741699,172.380081176758,58.6108703613281,659.0,0.728624820709229,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,0.808474004268646,6,0.0420606438354128,7,-119.095832824707,56.2625007629395,8
S2226,1145.0,102.56616973877,670.25146484375,273.532928466797,83.3950042724609,69,958.0,1534.0,2598.0,-0.319207072257996,0.27205228805542,1384.5,8.64474105834961,12.6875,0.0,0.0,0.967466652393341,4373.3505859375,200.0,25.233793258667,16.7639579772949,79.6359481811524,1046.0,0.383628219366074,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,400.0,1.0,0.195064529776573,4,0.0745227346711959,3,107.412498474121,35.1208343505859,3
S4579,953.0,31.4668064117432,529.833129882813,217.467086791992,49.1983222961426,0,598.0,3200.0,4121.0,-0.909162640571594,0.416431128978729,803.0,2.48828196525574,-0.5625,0.0,0.0,100.697776794434,4758.341796875,199.75,47.8494911193848,185.059112548828,57.0868225097656,707.0,0.721223711967468,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,0.84877210855484,6,0.0241023051419202,8,-119.679168701172,54.8125,7
S3153,1267.0,131.616271972656,3438.279296875,183.566482543945,24.1966648101807,0,261.0,3851.0,6205.0,0.399324119091034,0.916768729686737,1745.0,5.11938190460205,0.375,0.0,0.0,18.6503105163574,7168.3720703125,195.909118652344,49.1069450378418,194.359100341797,50.2971229553223,2003.0,0.209806859493256,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,1.0,1,0.0478161964760672,10,-155.3125,19.8291664123535,1
S3061,1266.0,136.550033569336,3570.7373046875,186.549758911133,23.9983329772949,0,266.0,3682.0,5493.0,0.364866554737091,0.93105810880661,1662.5,5.11083507537842,-2.75,0.0,0.0,58.2741317749024,11470.3583984375,198.435607910156,56.8148612976074,219.562637329102,48.1438026428223,2003.0,0.209806859493256,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,1.0,1,0.0286365905531921,1,-155.304168701172,19.8291664123535,1
S7270,1021.99993896484,-1.38251972198486,1379.70458984375,187.634185791016,22.5966567993164,0,1769.0,1322.0,2437.0,0.534149944782257,0.770572900772095,2094.5,18.3628196716309,-15.4375,0.0,0.0,1.08088886737823,1275.16369628906,82.6640853881836,48.9281578063965,121.654556274414,57.464786529541,1018.0,0.487811446189881,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.25,0.36523112654686,5,0.0466017294459343,1,-113.345832824707,48.4625015258789,4
S2720,1792.0,247.5,1123.3798828125,331.5,86.3016510009766,29,686.0,2925.0,2235.0,-0.109058618545532,0.381720870733261,28.5,0.355396509170532,-0.3125,1.29217338562012,0.0,38.0298652648926,7582.515625,200.0,65.7075500488281,10.9118537902832,62.2223320007324,1588.0,0.231611534953117,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.25,0.169138997793198,7,0.134765187427721,6,34.3791656494141,-18.9375,5
S1390,1425.0,177.417221069336,780.139770507813,286.416931152344,48.4016761779785,58,783.0,278.0,2545.0,-0.77606737613678,0.629820227622986,76.0,2.88199639320374,-4.5,0.0,1.02900266647339,19.161600112915,8459.4501953125,200.0,36.7443885803223,24.3361511230469,72.1381683349609,1965.0,0.18426913022995,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.25,0.065120093524456,12,0.305118676624189,8,3.02083325386047,39.8375015258789,6
S3183,1314.0,95.600471496582,397.398559570313,275.600463867188,88.6999893188477,20,797.0,1474.0,4693.0,-0.85068291425705,0.525471687316895,1350.5,9.23508930206299,7.5,0.0,5.66931438446045,0.0,2196.93603515625,200.0,36.9445571899414,11.6024875640869,82.2947998046875,794.0,0.350268363952637,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0.5,0.182846814393997,10,0.0582585377034861,5,107.179168701172,36.720832824707,8
S1956,1336.0,105.417007446289,640.333801269531,260.417022705078,80.8033599853516,41,326.0,2662.0,3921.0,0.118021532893181,0.535462379455566,1008.0,16.6763648986816,-27.125,0.0,0.0,48.5077323913574,1822.48974609375,196.412582397461,35.6444396972656,35.0797233581543,64.9391937255859,1567.0,0.431625843048096,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.05,0.258230298757553,4,0.118633866469897,4,112.287498474121,35.2041664123535,6
S6301,958.0,28.500280380249,663.287048339844,208.533157348633,62.7983245849609,0,360.0,909.0,4753.0,0.849775314331055,0.527144312858582,940.0,0.927456796169281,0.0625,0.0,0.0,141.326049804688,5829.951171875,197.402114868164,42.0813713073731,179.612014770508,54.9134330749512,729.0,0.751169860363007,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,0.915380001068115,5,0.0151214200348044,2,-117.970832824707,54.5875015258789,9
S7152,931.0,17.5,448.395233154297,220.516738891602,45.4033203125,0,520.0,1847.0,2230.0,0.869116306304932,-0.488793641328812,688.0,0.563658833503723,-0.1875,0.0,0.491363197565079,93.9731521606445,6308.01025390625,200.0,44.4388885498047,181.962295532227,58.1766052246094,659.0,0.707292437553406,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,0.808474004268646,6,0.019807978479012,9,-119.095832824707,56.2458343505859,8
S4622,804.0,83.5666809082031,661.466003417969,216.566940307617,12.9983520507813,47,880.0,3692.0,2171.0,0.994006514549255,-0.10653193295002,299.5,8.25726318359375,-3.5,0.0,0.0,82.0350189208985,6237.53271484375,200.0,30.2431030273438,39.9774856567383,58.9877967834473,1122.0,0.494221210479736,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0,0.601205110549927,4,0.0084445666803022,5,10.4041662216187,50.970832824707,4
S1821,1443.0,131.500442504883,534.41455078125,289.500427246094,79.3033447265625,90,512.0,2854.0,4154.0,-0.838257193565369,0.494740843772888,522.0,3.81971597671509,-0.5,0.0,0.0,3.30862212181091,3697.22290039063,200.0,33.0412864685059,16.0539970397949,74.7350387573242,1567.0,0.429728984832764,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.05,0.258876293897629,4,0.214084329345543,6,112.279167175293,35.095832824707,6
S6545,1516.00012207031,209.71923828125,3178.7451171875,257.736053466797,20.5966663360596,26,473.0,3181.0,2336.0,-0.876266837120056,0.379522264003754,1057.5,14.4329137802124,5.125,0.0,0.0,231.240356445313,9875.3740234375,171.991653442383,39.1365699768066,60.4880256652832,48.6976280212402,4135.0,0.253852814435959,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100.0,2.0,0.0022828276269137,1,0.0029368596733097,2,116.104164123535,5.40416669845581,10
S5703,1771.0,242.5,1133.63708496094,324.483306884766,85.8000106811524,0,128.0,-1674.0,5903.0,-0.510260343551636,-0.221775472164154,120.5,2.75522804260254,-1.125,2.60734081268311,0.0,56.788444519043,8332.7861328125,197.062149047852,64.7538986206055,18.1831035614014,58.4259071350098,1588.0,0.237015411257744,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.25,0.169987112283707,7,0.0829261013565686,7,34.1875,-19.0208339691162,5
S4176,1266.0,136.550033569336,3570.7373046875,186.549758911133,23.9983329772949,0,266.0,3682.0,5493.0,0.364866554737091,0.93105810880661,1662.5,5.11083507537842,-2.75,0.0,0.0,58.2741317749024,11470.3583984375,198.435607910156,56.8148612976074,219.562637329102,48.1438026428223,2003.0,0.209806859493256,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,1.0,1,0.0258633458272838,3,-155.304168701172,19.8291664123535,1
S4343,1764.0,247.5,1121.76147460937,331.5,86.5999984741211,18,357.0,1970.0,3870.0,0.31622725725174,0.353553652763367,28.0,0.180314883589745,0.25,1.68552076816559,0.0,42.5550231933594,8134.94921875,200.0,64.4683074951172,13.4860734939575,62.6426887512207,1091.0,0.231753408908844,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.25,0.168792679905891,7,0.0166129227515937,8,34.4541664123535,-18.9375,5
S3807,1585.0,239.51643371582,1998.06188964844,320.533233642578,71.3999633789063,44,459.0,2773.0,3592.0,0.909707307815552,0.341836839914322,177.5,1.66582155227661,1.25,0.0,0.0,67.1372451782227,7478.82177734375,200.0,48.3496589660645,22.6483497619629,50.9349784851074,3112.0,0.216144785284996,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100.0,0.25,0.158847615122795,1,0.10638054380415,4,109.529167175293,19.470832824707,7
S5539,1260.0,126.599876403809,3311.09692382813,180.566482543945,24.2983322143555,0,266.0,-809.0,5397.0,0.178679093718529,0.983178436756134,1849.0,5.4882984161377,-1.25,0.0,0.0,12.07164478302,9696.0947265625,198.757888793945,42.4642868041992,173.340545654297,52.8579063415527,2003.0,0.209806859493256,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,1.0,2,0.0489037912616322,7,-155.320831298828,19.8208332061768,1
S6432,958.0,29.5000400543213,569.598327636719,213.466888427734,59.8983268737793,0,1175.0,3864.0,2576.0,-0.141539439558983,-0.733762145042419,903.0,2.66854190826416,3.4375,0.0,0.0,146.059906005859,5827.3359375,200.0,39.8176612854004,158.673721313477,57.4623641967774,729.0,0.740375220775604,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,0.899044096469879,5,0.0027210901143605,3,-118.754165649414,54.5208320617676,9
S6225,1266.0,136.550033569336,3570.7373046875,186.549758911133,23.9983329772949,0,266.0,3682.0,5493.0,0.364866554737091,0.93105810880661,1662.5,5.11083507537842,-2.75,0.0,0.0,58.2741317749024,11470.3583984375,198.435607910156,56.8148612976074,219.562637329102,48.1438026428223,2003.0,0.209806859493256,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,1.0,1,0.0272831199950739,5,-155.304168701172,19.8291664123535,1
S3933,864.0,104.5,817.978332519531,224.483261108398,11.6000003814697,62,428.0,2111.0,3285.0,-0.256865829229355,0.291919231414795,40.0,0.421822547912598,-1.5,0.0,1.33962082862854,28.6620445251465,6700.7998046875,200.0,29.7396812438965,19.5013694763184,60.6012229919434,1024.0,0.506235778331757,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,0.25,0.448400497436523,4,0.246571908622303,7,4.98750019073486,50.8875007629395,9
S5404,1260.0,126.599876403809,3311.09692382813,180.566482543945,24.2983322143555,0,266.0,-809.0,5397.0,0.178679093718529,0.983178436756134,1849.0,5.4882984161377,-1.25,0.0,0.0,12.07164478302,9696.0947265625,198.757888793945,42.4642868041992,173.340545654297,52.8579063415527,2003.0,0.209806859493256,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,1.0,2,0.0341600267214653,8,-155.320831298828,19.8208332061768,1
S1779,1437.0,225.516525268555,1863.16589355469,310.483551025391,71.5983276367188,90,408.0,571.0,4061.0,-0.681944310665131,0.298509925603867,68.5,0.814188718795776,-2.25,0.0,2.30278444290161,19.3662223815918,5179.47216796875,200.0,40.5063552856445,22.1292114257813,58.4879722595215,2063.0,0.248197481036186,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100.0,0.25,0.190991297364235,1,0.250917192496706,6,109.1875,22.4125003814697,6
S2652,1763.0,247.516708374023,1116.25158691406,332.5,86.5999984741211,7,488.0,3544.0,3554.0,0.948683023452759,0.168768689036369,22.5,0.169071108102798,-0.1875,1.39786016941071,0.0,10.585599899292,7089.80224609375,200.0,59.9120712280273,14.7434635162354,62.6308212280274,1091.0,0.232140690088272,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.25,0.168792679905891,7,0.0237760426402711,9,34.470832824707,-18.9208335876465,5
S5220,1254.0,121.616828918457,3194.42333984375,176.583435058594,24.3966884613037,20,751.0,4018.0,3778.0,0.421516209840775,0.906760811805725,1941.0,5.40979671478272,2.0,0.0,0.0,8.91964435577393,10080.4013671875,200.0,42.0232200622559,156.051681518555,55.8342094421387,2003.0,0.209806859493256,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,1.0,2,0.0493581826468411,9,-155.329162597656,19.8208332061768,1
S6361,958.0,28.500280380249,663.287048339844,208.533157348633,62.7983245849609,0,360.0,909.0,4753.0,0.849775314331055,0.527144312858582,940.0,0.927456796169281,0.0625,0.0,0.0,141.326049804688,5829.951171875,197.402114868164,42.0813713073731,179.612014770508,54.9134330749512,729.0,0.751169860363007,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,0.915380001068115,5,0.0038684767779203,4,-117.970832824707,54.5875015258789,9
