sample_id,CGIAR_PET,CHELSA_BIO_Annual_Mean_Temperature,CHELSA_BIO_Annual_Precipitation,CHELSA_BIO_Max_Temperature_of_Warmest_Month,CHELSA_BIO_Precipitation_Seasonality,ConsensusLandCover_Human_Development_Percentage,ConsensusLandCoverClass_Barren,ConsensusLandCoverClass_Deciduous_Broadleaf_Trees,ConsensusLandCoverClass_Evergreen_Broadleaf_Trees,ConsensusLandCoverClass_Evergreen_Deciduous_Needleleaf_Trees,ConsensusLandCoverClass_Herbaceous_Vegetation,ConsensusLandCoverClass_Mixed_Other_Trees,ConsensusLandCoverClass_Shrubs,EarthEnvTexture_CoOfVar_EVI,EarthEnvTexture_Correlation_EVI,EarthEnvTexture_Homogeneity_EVI,EarthEnvTopoMed_AspectCosine,EarthEnvTopoMed_AspectSine,EarthEnvTopoMed_Elevation,EarthEnvTopoMed_Slope,EarthEnvTopoMed_TopoPositionIndex,EsaCci_BurntAreasProbability,GHS_Population_Density,GlobBiomass_AboveGroundBiomass,GlobPermafrost_PermafrostExtent,MODIS_NPP,PelletierEtAl_SoilAndSedimentaryDepositThicknesses,SG_Depth_to_bedrock,SG_Sand_Content_005cm,SG_SOC_Content_005cm,SG_Soil_pH_H2O_005cm,target_marker,sequencing_platform,sample_type,primers,Resolve_Biome,ECM_diversity,Pixel_Lat,Pixel_Long,source,CV_Fold
FMS26511v2,783.0,69.5,586.43359375,203.5,27.6000003814697,45.0,0.0,28.0,0.0,0.0,0.0,27.0,0.0,981.0,1624.0,2101.0,-0.163179263472557,0.093564011156559,5.0,0.529525995254517,-0.875,0.0,7.45427485071559e-07,46.8847999572754,0.0,7441.7998046875,50.0,187.530258178711,57.4677047729492,96.2327270507813,56.6777992248535,1,0,2,5,4,1.0986122886681098,58.2874984741211,22.3291664123535,GlobalFungi,7
FMS00405v3,1265.0,164.483276367188,1822.14111328125,293.5,47.9016761779785,25.0,0.0,23.0,0.0,0.0,32.0,0.0,20.0,1088.0,5671.0,3414.0,-0.844772040843964,-0.534597277641296,27.0,0.40319100022316,0.1875,0.0,2.34879207611084,0.0,0.0,4874.2001953125,46.0,200.0,31.5228672027588,23.0410385131836,68.7663803100586,0,1,2,10,12,1.3860443479890248,42.3541679382324,19.2541675567627,GlobalFungi,6
FMS01032v3,1265.0,164.483276367188,1822.14111328125,293.5,47.9016761779785,25.0,0.0,23.0,0.0,0.0,32.0,0.0,20.0,1088.0,5671.0,3414.0,-0.844772040843964,-0.534597277641296,27.0,0.40319100022316,0.1875,0.0,2.34879207611084,0.0,0.0,4874.2001953125,46.0,200.0,31.5228672027588,23.0410385131836,68.7663803100586,0,1,0,10,12,0.6931471805599453,42.3541679382324,19.2541675567627,GlobalFungi,7
FMS26715v2,754.0,68.5,599.174926757813,209.483520507813,26.5016479492188,51.0,0.0,10.0,0.0,0.0,13.0,27.0,0.0,732.0,2490.0,2468.0,-0.637743711471558,-0.0980574488639832,18.0,0.326978653669357,-0.3125,0.0,0.190615549683571,72.627555847168,0.0,7154.66796875,50.0,194.036895751953,59.0640373229981,94.4333572387695,60.0893745422363,1,0,2,5,4,1.8716483300645814,58.4874992370606,22.8291664123535,GlobalFungi,8
FMS26283v2,776.0,71.5,604.109985351563,191.516738891602,29.8983249664307,17.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,728.0,268.0,2909.0,0.447212964296341,-0.85749363899231,0.5,0.199575647711754,-0.125,0.0,0.0248424503952265,3.68604445457459,0.0,5787.2001953125,50.0,166.283203125,54.8705596923828,136.324645996094,57.3104591369629,1,0,2,5,4,2.3975315966686765,58.1041679382324,22.1791667938232,GlobalFungi,9
FMS25018v2,621.0,39.5,827.72705078125,192.5,31.5016765594482,0.0,19.0,0.0,0.0,45.0,0.0,36.0,0.0,424.0,1660.0,4498.0,-0.228825360536575,-0.740532159805298,360.0,0.233127355575562,0.0625,0.0,0.0,36.1304893493652,0.0,5837.03173828125,50.0,200.0,59.2335090637207,200.708358764648,45.9751281738281,0,3,2,13,6,1.87149445955508,60.9375,14.0708332061768,GlobalFungi,9
FMS24273v2,787.0,98.5,922.659240722656,215.5,14.3000001907349,16.0,0.0,12.0,0.0,15.0,0.0,57.0,0.0,623.0,2620.0,2488.0,-0.915378510951996,-0.39916780591011,36.0,0.877773702144623,0.9375,0.0,1.84026384353638,220.345962524414,0.0,7446.2001953125,30.0,200.0,87.7308197021485,108.038131713867,44.2973442077637,0,1,2,10,4,3.7669741244245527,52.2458343505859,5.62916660308838,GlobalFungi,10
FMS00363v3,889.0,100.482986450195,741.509643554688,237.499465942383,12.7016735076904,78.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,681.0,2602.0,2858.0,-0.60794997215271,0.575003504753113,142.0,1.61806392669678,-0.75,0.0,0.000573805067688227,38.7711982727051,0.0,6369.7998046875,1.0,200.0,27.3600120544434,26.5615253448486,67.685302734375,0,1,2,10,4,1.3862943611198906,50.2291679382324,8.82083320617676,GlobalFungi,1
FMS25346v2,566.0,13.4500331878662,723.91015625,189.449752807617,31.2016754150391,0.0,5.0,0.0,0.0,12.0,0.0,63.0,0.0,960.0,1986.0,3925.0,-0.934721946716309,-0.355317771434784,129.5,1.62457966804504,0.3125,0.0,0.0,29.7592887878418,0.0,3673.53344726563,1.0,199.531402587891,62.4508972167969,146.711639404297,45.9175834655762,0,3,2,13,6,3.3548392837892638,66.5791702270508,22.4791660308838,GlobalFungi,10
S006212,1514.0,127.500282287598,881.335510253906,321.516998291016,54.1999740600586,39.0,0.0,0.0,0.0,0.0,57.0,4.0,0.0,778.0,510.0,3344.0,0.971410512924194,0.14673924446106,361.5,2.36126208305359,-1.4375,0.806004583835602,0.0,33.2049789428711,0.0,2870.9375,1.0,200.0,15.6611385345459,26.3476543426514,67.0362091064453,0,1,2,3,8,1.6094379124341003,39.2374992370605,-96.6041641235352,GlobalFungi,4
S009241,901.000061035156,89.4503326416016,566.7138671875,237.43359375,37.5966796875,3.0,0.0,50.0,0.0,6.0,0.0,42.0,0.0,455.0,1997.0,3632.0,-0.489552021026611,0.475926816463471,343.5,5.5315465927124,-2.5625,0.0,0.0,159.635192871094,0.0,7056.60595703125,1.0,200.0,41.0511665344238,47.5230903625488,53.5559005737305,0,1,2,11,4,5.439695367694571,49.2541656494141,16.6458339691162,GlobalFungi,2
FMS11846v2,1498.0,221.415557861328,3076.54296875,257.3994140625,23.1966571807861,8.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,458.0,-273.0,2786.0,0.763933420181274,-0.17880380153656,739.0,4.04971122741699,-8.4375,0.0,0.0,107.825775146484,0.0,14093.1875,1.0,200.0,30.228666305542,108.185646057129,48.2962646484375,0,1,2,11,1,2.6390573296152584,18.2958335876465,-65.8041687011719,GlobalFungi,9
FMS25376v2,567.0,15.5,748.311218261719,192.5,30.700029373169,0.0,0.0,0.0,0.0,75.0,0.0,25.0,0.0,510.0,2801.0,3503.0,-0.976681888103485,-0.214679360389709,80.5,0.728137075901032,-0.125,0.0,0.0,86.1799087524414,0.0,4478.39990234375,23.0,200.0,63.0412673950195,170.086395263672,45.8707237243652,0,3,2,13,6,3.2553620663936877,66.529167175293,22.4624996185303,GlobalFungi,1
FMS9645v2,1709.0,194.502182006836,1248.19750976563,240.502182006836,54.793342590332,0.0,0.0,0.0,66.0,0.0,0.0,34.0,0.0,756.0,3154.0,2411.0,0.0621982552111149,0.922965168952942,1491.5,21.665584564209,16.9375,0.285059332847595,0.0,59.5921783447266,0.0,17868.099609375,1.0,142.382690429688,44.9009132385254,27.4053592681885,54.6705474853516,0,1,1,11,1,0.0,-16.4291667938232,-67.470832824707,GlobalFungi,10
FMS25016v2,621.0,39.5,827.72705078125,192.5,31.5016765594482,0.0,19.0,0.0,0.0,45.0,0.0,36.0,0.0,424.0,1660.0,4498.0,-0.228825360536575,-0.740532159805298,360.0,0.233127355575562,0.0625,0.0,0.0,36.1304893493652,0.0,5837.03173828125,50.0,200.0,59.2335090637207,200.708358764648,45.9751281738281,0,3,2,13,6,2.348227451601646,60.9375,14.0708332061768,GlobalFungi,2
FMS20335v2,663.0,43.5167388916016,706.776672363281,198.550247192383,32.0983543395996,0.0,0.0,0.0,0.0,36.0,0.0,64.0,0.0,624.0,2634.0,4076.0,0.765426397323608,-0.302809715270996,126.0,1.42877411842346,1.125,0.0,0.0,104.934936523438,0.0,4677.60009765625,1.0,199.526931762695,56.9915046691895,107.327842712402,45.4772453308106,0,0,2,11,6,5.020955192003312,61.5125007629395,24.1708335876465,GlobalFungi,3
FMS25085v2,590.0,28.4333019256592,1004.56335449219,180.433029174805,32.301643371582,0.0,12.0,0.0,0.0,47.0,0.0,41.0,0.0,663.0,4542.0,3557.0,-0.862701892852783,-0.505710601806641,517.0,3.01450443267822,-0.5625,0.0,0.0,102.321418762207,0.0,5160.92578125,1.0,200.0,55.7472686767578,177.546691894531,46.1759376525879,0,3,2,13,6,2.6737348006909185,61.4208335876465,14.5625,GlobalFungi,4
FMS25397v2,570.0,15.5329446792603,745.437255859375,193.516479492188,30.9000282287598,0.0,0.0,0.0,0.0,53.0,0.0,47.0,0.0,542.0,110.0,3281.0,0.865426301956177,0.50103622674942,71.0,0.670618176460266,-0.125,0.0,0.0,65.3253326416016,0.000204850279260427,4565.7919921875,30.0,200.0,60.1767272949219,151.246948242188,45.8350677490234,0,3,2,13,6,2.224515393853027,66.5124969482422,22.5791664123535,GlobalFungi,5
FMS00625v3,784.0,96.516471862793,999.848999023438,215.516479492188,14.1999998092651,22.0,0.0,0.0,0.0,16.0,0.0,61.0,0.0,671.0,2918.0,3234.0,0.646158218383789,-0.215460285544395,94.5,0.924923658370972,0.6875,0.0,0.0,180.470581054688,0.0,7467.9677734375,18.0,200.0,75.5185012817383,80.4433364868164,42.7160873413086,0,1,2,10,4,1.9459101490553132,52.0458335876465,6.02916669845581,GlobalFungi,3
S006837,1164.0,154.482620239258,1452.92578125,308.482604980469,38.6949462890625,99.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2608.0,2817.0,1781.0,0.373956918716431,-0.837834417819977,74.5,1.35402178764343,-0.375,0.0,489.457366943359,30.3928890228272,0.0,8675.2001953125,16.0,200.0,30.83078956604,26.2919807434082,59.2201042175293,0,0,1,7,4,2.704911953193735,35.029167175293,135.787506103516,GlobalFungi,4
S006142,514.0,-3.5002806186676,749.807006835938,165.5,32.0,0.0,0.0,0.0,0.0,49.0,0.0,45.0,3.0,660.0,1207.0,3149.0,-0.88452422618866,-0.316227912902832,277.0,0.751277029514313,-0.375,0.0,0.0,72.1596450805664,0.00797718111425638,3864.45361328125,1.0,171.551361083984,61.9672508239746,111.967025756836,47.9394454956055,0,0,2,11,6,3.6407915865351788,67.7708358764649,29.5791664123535,GlobalFungi,6
N1477,704.000061035156,87.5167388916016,854.281799316406,181.5,27.6999988555908,0.0,0.0,0.0,0.0,85.0,0.0,15.0,0.0,630.0,2793.0,3964.0,0.941014170646667,0.167645484209061,19.5,0.391322553157806,-0.875,0.0,0.00586414290592074,53.2648887634277,0.0,7716.6748046875,45.0,186.255767822266,76.5376205444336,102.896697998047,53.2408332824707,0,1,2,11,4,4.197186918215279,57.0374984741211,8.5625,GlobalFungi,5
FMS11855v2,1482.99987792969,45.7658805847168,483.102081298828,239.716247558594,38.2016716003418,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,255.0,320.0,5945.0,0.935629725456238,0.352460324764252,2342.0,17.9147415161133,2.1875,0.0,1.15541386604309,79.9141311645508,0.0,6027.03125,1.0,200.0,59.2116966247559,81.0629806518555,59.8630561828613,0,1,2,11,5,4.737434516080715,39.9874992370606,-105.379165649414,GlobalFungi,10
FMS11054v2,728.0,58.5,697.282836914063,213.5,29.6033515930176,20.0,0.0,19.0,0.0,0.0,0.0,62.0,0.0,545.0,2246.0,2869.0,-0.678949475288391,-0.196169942617416,57.0,0.709940612316132,-1.5625,0.0,0.156415536999702,112.472358703613,0.0,4917.662109375,18.0,200.0,61.5599594116211,106.96125793457,54.143741607666,0,0,2,9,4,3.0439985062302664,58.1791648864746,26.4291667938232,GlobalFungi,6
FMS11073v2,728.0,58.5,697.282836914063,213.5,29.6033515930176,20.0,0.0,19.0,0.0,0.0,0.0,62.0,0.0,545.0,2246.0,2869.0,-0.678949475288391,-0.196169942617416,57.0,0.709940612316132,-1.5625,0.0,0.156415536999702,112.472358703613,0.0,4917.662109375,18.0,200.0,61.5599594116211,106.96125793457,54.143741607666,0,0,2,9,4,3.698582214463868,58.1791648864746,26.4291667938232,GlobalFungi,7
FMS02367v3,535.0,2.5,761.217590332031,178.5,33.5,0.0,17.0,0.0,0.0,47.0,0.0,36.0,0.0,1002.0,2105.0,2376.0,0.956226468086243,0.292623698711395,190.5,0.988860368728638,-0.4375,0.0,0.0,57.682487487793,0.00643792469054461,3920.7548828125,18.0,200.0,64.8008880615234,133.744644165039,48.8730163574219,0,0,2,11,6,4.296564038560883,67.345832824707,26.6291675567627,GlobalFungi,7
N7874,914.0,101.466255187988,1158.83068847656,245.466262817383,30.1033191680908,29.0,5.0,51.0,0.0,0.0,0.0,15.0,0.0,341.0,192.0,2962.0,-0.537079811096191,-0.598375856876373,405.5,3.93172025680542,-1.6875,0.0,0.0,78.5688858032227,0.0,7016.1376953125,1.0,200.0,35.9279365539551,36.7238082885742,58.7455406188965,0,1,1,11,5,3.640844019484056,46.3291664123535,15.2041664123535,GlobalFungi,1
FMS00481v3,900.0,104.5,589.828491210938,242.5,13.3983287811279,81.0,9.0,0.0,0.0,7.0,0.0,0.0,0.0,1934.0,1926.0,1448.0,0.863238513469696,-0.160154670476913,86.0,0.426284849643707,-0.5625,0.0,166.811492919922,27.2039108276367,0.0,6197.60009765625,37.0,200.0,39.8288764953613,31.4856929779053,67.4966506958008,0,1,2,10,4,0.6931471805599453,50.029167175293,8.21249961853027,GlobalFungi,8
N1462,721.000061035156,87.5,742.99462890625,183.483261108398,22.9000282287598,17.0,0.0,5.0,0.0,16.0,0.0,46.0,0.0,768.0,4300.0,2739.0,0.988171577453613,-0.0858564153313637,9.0,1.14862990379334,-0.5,0.0,0.00227246782742441,98.1002655029297,0.0,8022.18603515625,24.0,163.157897949219,66.7272338867188,120.907493591309,53.655086517334,0,1,2,11,4,4.2849373673568305,57.5875015258789,10.0541667938232,GlobalFungi,9
FMS02383v3,513.0,-4.48325777053833,767.734252929688,164.500259399414,32.0,0.0,0.0,0.0,0.0,53.0,0.0,47.0,0.0,434.0,3519.0,4875.0,0.944891452789307,-0.321519285440445,313.0,3.29707765579224,-2.0,0.0,0.0,78.7637329101563,0.000655104697216302,3781.51635742188,1.0,172.53092956543,58.8130989074707,123.901069641113,48.9859046936035,0,0,2,11,6,4.6140308083706145,67.7624969482422,29.5874996185303,GlobalFungi,8
FMS25045v2,635.0,34.5669784545898,907.755737304688,190.583709716797,32.7999992370606,0.0,0.0,0.0,0.0,75.0,0.0,25.0,0.0,420.0,2490.0,4559.0,0.985925555229187,0.149778962135315,387.0,6.02620124816895,-1.75,0.0,0.0,107.261512756348,0.0,5311.50146484375,1.0,199.960693359375,50.7097549438477,124.904747009277,46.9741897583008,0,3,2,13,6,1.6094379124341003,61.2625007629395,14.5375003814697,GlobalFungi,9
FMS16424v2,603.000061035156,26.3497257232666,1498.62194824219,152.316009521484,20.9033489227295,29.0,0.0,7.0,0.0,16.0,13.0,35.0,0.0,739.0,2690.0,2643.0,-0.998665809631348,-0.0112213622778654,1272.0,19.5444450378418,-5.9375,0.0,0.0,104.58275604248,0.0,5394.13916015625,1.0,124.158683776855,49.3936233520508,147.451126098633,48.0500946044922,1,0,2,1,4,2.538763287636757,50.720832824707,15.7041664123535,GlobalFungi,10
FMS00814v3,1097.0,139.06916809082,2516.412109375,277.036224365234,44.0966758728027,54.0,0.0,10.0,0.0,0.0,37.0,0.0,0.0,691.0,3286.0,3341.0,0.310541391372681,-0.724705219268799,281.0,14.3583974838257,-24.0625,0.407267808914185,2.18261289596558,46.116268157959,0.0,6074.17041015625,1.0,192.441329956055,35.5478363037109,47.7859992980957,67.0759735107422,0,1,0,10,4,0.6931471805599453,42.4625015258789,19.5625,GlobalFungi,1
FMS10982v2,735.0,60.5,698.843627929688,212.5,33.7016754150391,0.0,0.0,11.0,0.0,0.0,0.0,89.0,0.0,1295.0,5426.0,1749.0,0.575825333595276,0.713452756404877,51.0,1.26439571380615,-0.125,0.0,0.0129370987415314,119.986312866211,0.0,5114.90673828125,1.0,199.90055847168,60.817554473877,124.142082214355,51.7917213439942,0,0,2,9,4,2.782600947945369,58.2458343505859,27.3125,GlobalFungi,2
S007959,1196.0,163.282638549805,2355.4912109375,305.149353027344,57.7899475097656,0.0,0.0,0.0,6.0,18.0,0.0,76.0,0.0,274.0,2072.0,5670.0,-0.0358063578605652,-0.524417102336884,451.0,12.4868030548096,-15.0,0.0,0.0,77.2355575561524,0.0,7118.6220703125,1.0,185.305038452148,41.3602104187012,41.6703033447266,50.4346008300781,1,0,1,0,4,4.023331813541675,29.2458324432373,118.120834350586,GlobalFungi,3
FMS19501v2,1527.0,49.5,152.093246459961,297.5,102.396713256836,0.0,48.0,0.0,0.0,0.0,52.0,0.0,0.0,510.0,2273.0,6738.0,0.967452824115753,-0.165215849876404,918.0,0.631089985370636,-0.3125,0.0,0.0326562151312828,0.0,0.0,909.633911132813,24.0,199.808288574219,48.7770843505859,38.5713729858398,82.0031661987305,0,1,2,7,13,0.6931471805599453,43.7458343505859,112.662498474121,GlobalFungi,1
S009321,889.0,90.4327011108398,575.199951171875,238.399215698242,37.2983245849609,8.0,0.0,54.0,0.0,0.0,0.0,38.0,0.0,639.0,695.0,2703.0,-0.322042793035507,-0.769497513771057,306.0,7.77941513061523,-6.0,0.0,0.0,146.378845214844,0.0,6414.97900390625,1.0,200.0,39.1622467041016,55.7028961181641,54.4363899230957,0,1,2,11,4,4.953323957546303,49.279167175293,16.6791667938232,GlobalFungi,4
FMS16422v2,603.000061035156,26.3497257232666,1498.62194824219,152.316009521484,20.9033489227295,29.0,0.0,7.0,0.0,16.0,13.0,35.0,0.0,739.0,2690.0,2643.0,-0.998665809631348,-0.0112213622778654,1272.0,19.5444450378418,-5.9375,0.0,0.0,104.58275604248,0.0,5394.13916015625,1.0,124.158683776855,49.3936233520508,147.451126098633,48.0500946044922,1,0,2,1,4,2.0766877740437537,50.720832824707,15.7041664123535,GlobalFungi,5
S001691,753.0,67.5,644.278686523438,204.466781616211,28.8066711425781,51.0,8.0,9.0,0.0,22.0,10.0,1.0,0.0,850.0,293.0,1795.0,-0.894427478313446,-0.393918663263321,7.0,0.276708990335465,0.1875,0.0,44.1043205261231,6.86719989776611,0.0,5574.42333984375,50.0,199.089096069336,56.9237594604492,60.2239112854004,62.055290222168,1,0,2,5,4,3.07246177461616,58.8291664123535,22.7708339691162,GlobalFungi,6
FMS9560v2,712.0,40.7506484985352,1391.83703613281,168.850570678711,17.7016773223877,18.0,0.0,0.0,0.0,67.0,0.0,15.0,0.0,914.0,-1135.0,4339.0,0.808013200759888,0.462597846984863,1299.5,7.52800464630127,9.125,0.0,0.0,116.109687805176,0.0,5993.7998046875,1.0,151.162582397461,49.9557685852051,134.236343383789,48.9568977355957,0,1,2,11,4,2.7829102939648074,48.779167175293,13.8541669845581,GlobalFungi,7
FMSA8F1018v2,991.0,84.4501037597656,1230.33203125,260.450103759766,7.7966833114624,7.0,0.0,80.0,0.0,0.0,0.0,13.0,0.0,379.0,2782.0,3342.0,-0.14689177274704,-0.738999962806702,340.5,2.92050361633301,-1.4375,0.0,2.87610101699829,123.188446044922,0.0,8495.326171875,5.0,200.0,60.1627044677734,161.989685058594,46.626708984375,0,1,2,11,4,5.043367033390193,42.529167175293,-72.1875,GlobalFungi,8
S001633,717.0,59.5164566040039,786.599182128906,201.516464233398,24.1983261108398,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,982.0,3751.0,2814.0,-0.503466367721558,0.214405477046967,153.0,0.798114478588104,0.0625,0.0,0.0,88.4341354370117,0.0,6137.6708984375,40.0,199.243728637695,56.3935699462891,157.706573486328,44.0016632080078,0,0,2,12,6,4.99039853937728,59.220832824707,14.5708332061768,GlobalFungi,10
FMS19526v2,883.000061035156,-32.516731262207,489.109893798828,157.500061035156,106.593338012695,11.0,39.0,0.0,0.0,0.0,51.0,0.0,0.0,393.0,1247.0,5543.0,-0.9693244099617,0.245375007390976,2510.5,1.292484998703,-0.25,0.0,0.0,0.0,0.418475747108459,1846.84899902344,11.0,190.481674194336,44.5471420288086,69.683219909668,79.6745758056641,0,1,2,7,10,3.3320973523125983,42.9375,83.8625030517578,GlobalFungi,2
FMS24957v2,647.0,42.4997177124023,762.781494140625,194.45002746582,31.2049980163574,0.0,0.0,0.0,0.0,64.0,0.0,22.0,0.0,468.0,390.0,3547.0,0.0383474715054035,-0.922345638275146,317.0,1.45538151264191,-0.375,0.0,0.0,85.5228424072266,0.0,5780.60009765625,1.0,200.0,60.0532913208008,121.861938476563,45.0111846923828,0,3,2,13,6,3.5679539930731217,60.6875,14.1374998092651,GlobalFungi,1
FMS25147v2,623.0,34.4997177124023,665.955322265625,192.466506958008,36.0,0.0,0.0,9.0,0.0,32.0,0.0,58.0,0.0,609.0,1123.0,3143.0,-0.776893019676209,-0.584255278110504,303.0,1.02456533908844,0.25,0.0,0.0,84.2312850952149,0.0,5435.78076171875,19.0,200.0,57.246036529541,117.034523010254,46.0978317260742,0,3,2,13,6,2.079066498539666,62.2291679382324,15.2875003814697,GlobalFungi,2
N1543,719.0,89.5164794921875,873.144958496094,174.5,30.9983234405518,44.0,4.0,0.0,0.0,22.0,2.0,0.0,0.0,598.0,-1494.0,2299.0,-0.376449465751648,0.857493042945862,1.5,0.357759922742844,-0.3125,0.0,4.81014490127564,0.134755551815033,0.0,5995.35107421875,50.0,194.352416992188,54.7223739624024,71.4324035644531,61.9470443725586,0,1,2,11,4,5.511386352607732,56.2291679382324,8.13749980926514,GlobalFungi,9
S009299,871.0,86.449462890625,574.5390625,231.482391357422,36.9966545104981,0.0,0.0,73.0,0.0,0.0,0.0,27.0,0.0,293.0,3249.0,4637.0,0.762176275253296,0.345083177089691,396.5,8.55114078521729,-5.875,0.0,0.0,145.455108642578,0.0,6566.0859375,1.0,200.0,33.3083915710449,57.333927154541,53.314582824707,0,1,2,11,4,5.1596987674991075,49.3041648864746,16.6958332061768,GlobalFungi,10
FMS25412v2,567.0,13.4667749404907,749.235656738281,189.499725341797,31.4016742706299,0.0,0.0,0.0,0.0,17.0,0.0,83.0,0.0,855.0,5493.0,3152.0,-0.872354865074158,-0.0428415723145008,125.0,0.441979348659515,-0.3125,0.0,0.0,41.6487121582031,0.00172502640634775,4303.2001953125,27.0,200.0,61.6014823913574,143.305847167969,45.2754859924316,0,3,2,13,6,2.7720885738213914,66.5791702270508,22.529167175293,GlobalFungi,3
FMS25242v2,584.0,33.5167617797852,663.435791015625,182.516754150391,36.6033210754395,0.0,0.0,0.0,0.0,35.0,0.0,63.0,0.0,1293.0,-1323.0,2692.0,-0.465774476528168,0.244088590145111,284.5,1.28066658973694,3.0625,0.0,0.0,89.9580459594727,0.0,4409.2001953125,1.0,199.292938232422,52.7022666931152,163.269378662109,47.5380783081055,0,3,2,13,6,3.849402646695449,63.154167175293,15.1875,GlobalFungi,4
FMS25403v2,567.0,13.4667749404907,749.235656738281,189.499725341797,31.4016742706299,0.0,0.0,0.0,0.0,17.0,0.0,83.0,0.0,855.0,5493.0,3152.0,-0.872354865074158,-0.0428415723145008,125.0,0.441979348659515,-0.3125,0.0,0.0,41.6487121582031,0.00172502640634775,4303.2001953125,27.0,200.0,61.6014823913574,143.305847167969,45.2754859924316,0,3,2,13,6,2.5646416401150254,66.5791702270508,22.529167175293,GlobalFungi,5
FMSA8F1085v2,1181.0,93.4666137695313,2330.8837890625,230.483337402344,12.5000009536743,0.0,0.0,0.0,0.0,24.0,0.0,76.0,0.0,281.0,524.0,4543.0,0.606855392456055,0.472650468349457,1363.0,8.20644378662109,-12.0625,0.0,0.000245830189669505,216.74186706543,0.0,7703.49169921875,1.0,200.0,54.8508987426758,144.345794677734,46.0123558044434,0,1,2,11,4,5.308960523627064,35.0041656494141,-83.4958343505859,GlobalFungi,1
FMS24310v2,787.0,98.5,922.659240722656,215.5,14.3000001907349,16.0,0.0,12.0,0.0,15.0,0.0,57.0,0.0,623.0,2620.0,2488.0,-0.915378510951996,-0.39916780591011,36.0,0.877773702144623,0.9375,0.0,1.84026384353638,220.345962524414,0.0,7446.2001953125,30.0,200.0,87.7308197021485,108.038131713867,44.2973442077637,0,1,2,10,4,4.605839975057038,52.2458343505859,5.62916660308838,GlobalFungi,2
S007945,1232.0,164.564926147461,2194.46411132813,305.597534179688,58.1982917785645,0.0,0.0,0.0,0.0,20.0,0.0,80.0,0.0,334.0,3357.0,4778.0,0.579875349998474,-0.769928336143494,471.0,15.4536552429199,2.5625,0.0,0.0,68.1832885742188,0.0,6756.67578125,1.0,193.962905883789,38.6351470947266,31.0052089691162,51.7689971923828,1,0,1,0,4,3.933745349139154,29.2124996185303,118.137496948242,GlobalFungi,3
FMS03656v3,1058.0,119.583183288574,1036.4267578125,250.566741943359,13.4033203125,64.0,21.0,12.0,0.0,0.0,0.0,4.0,0.0,388.0,1606.0,3268.0,-0.028808880597353,0.900378704071045,305.5,2.9027361869812,3.3125,0.0,5.59585952758789,74.981689453125,0.0,11331.02734375,1.0,200.0,37.1766586303711,33.9411506652832,61.1194076538086,0,2,1,6,4,2.707916868544386,45.0708351135254,1.45416665077209,GlobalFungi,4
FMS00572v3,803.0,82.3345489501953,854.506652832031,221.284606933594,29.7066993713379,34.0,8.0,6.0,0.0,0.0,23.0,29.0,0.0,728.0,3162.0,2152.0,-0.85982358455658,-0.330651819705963,564.0,5.82757472991943,-6.375,0.0,1.08665704727173,53.1863098144531,0.0,7248.6640625,1.0,200.0,41.8537292480469,37.7478218078613,55.0776100158691,0,1,2,10,4,0.0,48.4625015258789,14.4375,GlobalFungi,5
N1542,719.0,89.5164794921875,873.144958496094,174.5,30.9983234405518,44.0,4.0,0.0,0.0,22.0,2.0,0.0,0.0,598.0,-1494.0,2299.0,-0.376449465751648,0.857493042945862,1.5,0.357759922742844,-0.3125,0.0,4.81014490127564,0.134755551815033,0.0,5995.35107421875,50.0,194.352416992188,54.7223739624024,71.4324035644531,61.9470443725586,0,1,2,11,4,3.7376458215553807,56.2291679382324,8.13749980926514,GlobalFungi,6
FMS26517v2,761.0,67.4835433959961,641.27880859375,196.466781616211,30.0016765594482,15.0,10.0,0.0,0.0,21.0,0.0,26.0,0.0,774.0,3242.0,2110.0,-0.948683500289917,-0.31622725725174,2.5,0.426904737949371,-0.3125,0.0,0.0,38.4378662109375,0.0,6680.4189453125,46.0,171.753448486328,57.367847442627,103.972061157227,56.8113136291504,1,0,2,5,4,1.6094379124341003,58.5458335876465,23.3041667938232,GlobalFungi,7
S009281,869.0,81.4994354248047,568.755859375,226.433013916016,36.6999740600586,0.0,10.0,59.0,0.0,0.0,0.0,31.0,0.0,656.0,3404.0,3117.0,-0.980389833450317,-0.0521693527698517,476.5,6.06666278839111,7.875,0.0,0.0,135.00764465332,0.0,6438.3369140625,1.0,200.0,33.8018455505371,58.3408050537109,52.2293472290039,0,1,2,11,4,5.017008274341127,49.3208351135254,16.6958332061768,GlobalFungi,8
