sample_id,CGIAR_PET,CHELSA_BIO_Annual_Mean_Temperature,CHELSA_BIO_Annual_Precipitation,CHELSA_BIO_Max_Temperature_of_Warmest_Month,CHELSA_BIO_Precipitation_Seasonality,ConsensusLandCover_Human_Development_Percentage,EarthEnvTexture_CoOfVar_EVI,EarthEnvTexture_Correlation_EVI,EarthEnvTexture_Homogeneity_EVI,EarthEnvTopoMed_AspectCosine,EarthEnvTopoMed_AspectSine,EarthEnvTopoMed_Elevation,EarthEnvTopoMed_Slope,EarthEnvTopoMed_TopoPositionIndex,EsaCci_BurntAreasProbability,GHS_Population_Density,GlobBiomass_AboveGroundBiomass,MODIS_NPP,SG_Depth_to_bedrock,SG_Sand_Content_005cm,SG_SOC_Content_005cm,SG_Soil_pH_H2O_005cm,Pixel_DistanceToNOCentroid,Pixel_DistanceToNWCentroid,Pixel_DistanceToSOCentroid,Pixel_DistanceToSWCentroid,sequencing_platform454Roche,sequencing_platformIllumina,sample_typerhizosphere_soil,sample_typesoil,sample_typetopsoil,primersAML1_AML2_then_AMV4_5NF_AMDGR,primersAML1_AML2_then_NS31_AM1,primersAML1_AML2_then_nu_SSU_0595_5__nu_SSU_0948_3_,primersAMV4_5F_AMDGR,primersAMV4_5NF_AMDGR,primersGeoA2_AML2_then_NS31_AMDGR,primersGeoA2_NS4_then_NS31_AML2,primersGlomerWT0_Glomer1536_then_NS31_AM1A_and_GlomerWT0_Glomer1536_then_NS31_AM1B,primersGlomerWT0_Glomer1536_then_NS31_AM1A__GlomerWT0_Glomer1536_then_NS31_AM1B,primersNS1_NS4_then_AML1_AML2,primersNS1_NS4_then_AMV4_5NF_AMDGR,primersNS1_NS4_then_NS31_AM1,primersNS1_NS41_then_AML1_AML2,primersNS31_AM1,primersNS31_AML2,primersWANDA_AML2,Resolve_Biome,arbuscular_mycorrhizal_richness,Pixel_Lat,Pixel_Long,CV_Fold_Random,CV_Fold_Spatial
S2004,1495.0,168.550361976254,1240.47216796875,240.533536330252,22.8016548156738,30,591.0,1000.0,3718.0,0.898221015930176,-0.0111355781555176,189.5,3.18682098388672,5.5,0.0,12.6386032104492,103.448356628418,16145.3544921875,199.899215698242,61.5367660522461,30.529468536377,56.6361045837402,10664.513671875,14709.376953125,9338.0048828125,5293.14306640625,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,6.5,-33.6791648864746,151.212493896484,3,9
S4973,1261.0,130.567312628764,3437.0693359375,183.533635882383,24.1966648101807,0,296.0,-647.0,4310.0,0.584362030029297,0.81149297952652,1773.5,4.93421936035156,-0.5,0.0,0.0,66.0131530761719,7730.611328125,190.601638793945,48.1131896972656,203.790771484375,49.0102996826172,10264.6396484375,6545.380859375,9737.8798828125,13457.1376953125,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,10.0,19.8208332061768,-155.3125,8,4
S3210,1021.99993896484,-1.38251976126154,1379.70458984375,187.634178896739,22.5966567993164,0,1769.0,1322.0,2437.0,0.534149944782257,0.770572900772095,2094.5,18.3628196716309,-15.4375,0.0,0.0,1.08088886737823,1275.16369628906,82.6640853881836,48.9281578063965,121.654556274414,57.464786529541,9411.7763671875,1818.3349609375,10590.7431640625,18184.18359375,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0,12.0,48.4625015258789,-113.345832824707,4,8
S1941,1244.0,142.5,607.194641113281,298.466749828739,77.6982879638672,100,1548.0,2660.0,1145.0,-0.909532308578491,-0.353345960378647,517.0,1.19508421421051,1.0,0.0,1014.77032470703,0.0,4645.2001953125,200.0,23.0080547332764,11.1409015655518,79.1237258911133,1945.18200683594,11045.357421875,18057.337890625,8957.162109375,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,16.25,34.2874984741211,108.0625,4,1
S2491,1523.0,138.5,596.991577148438,316.5,103.401649475098,100,490.0,595.0,3357.0,0.158113420009613,-0.451611936092377,14.0,0.114543728530407,-0.125,0.0,3.57408237457275,0.0796444416046143,3712.30810546875,200.0,24.7981662750244,10.9703874588013,77.7998657226563,2474.90991210938,10521.6015625,17527.609375,9480.9169921875,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,121.997001647949,36.9541664123535,117.629165649414,5,2
S2218,921.0,66.5,1030.853515625,257.483282154,14.8999996185303,76,384.0,-542.0,2795.0,-0.316227436065674,0.707107126712799,17.5,0.134805351495743,-0.0625,0.0,2.37628841400147,0.868444442749023,4527.15087890625,200.0,29.2360038757324,72.0845489501953,59.0634002685547,9831.203125,1302.62097167969,10171.31640625,18699.8984375,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0,24.996000289917,45.720832824707,-73.3708343505859,6,7
S4098,922.0,26.5164175108955,593.220336914063,214.516696942001,61.2033157348633,0,884.0,3874.0,2619.0,-0.263716578483582,0.585990607738495,1097.0,1.72063374519348,2.875,0.0,0.0,100.169067382813,5081.91796875,200.0,36.0678749084473,129.343063354492,63.4152412414551,8818.63671875,2154.64404296875,11183.8828125,17847.875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,9.0,53.3375015258789,-116.920829772949,5,7
S7611,2263.0,198.5,32.3932952880859,295.516760166,101.02490234375,0,1214.0,4608.0,7091.0,0.654131889343262,-0.709110260009766,275.0,1.57433128356934,-1.6875,0.0,0.0,0.0,1425.19995042092,154.988571166992,80.4085998535156,2.8960976600647,83.7867279052735,10657.71484375,12884.345703125,9344.8046875,7118.1728515625,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.0,1.0,-22.6875,14.7958335876465,10,6
S4096,958.0,28.5002794326883,663.287048339844,208.533153071312,62.7983245849609,0,360.0,909.0,4753.0,0.849775314331055,0.527144312858582,940.0,0.927456796169281,0.0625,0.0,0.0,141.326049804688,5829.951171875,197.402114868164,42.0813713073731,179.612014770508,54.9134330749512,8664.421875,2258.5380859375,11338.09765625,17743.98046875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,18.4969997406006,54.5875015258789,-117.970832824707,6,7
S4740,788.0,75.5499924108601,923.760314941406,208.549712003728,21.495002746582,23,337.0,2957.0,4168.0,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0.0,0.0,94.2636413574219,7244.19873046875,200.0,26.1248283386231,53.933780670166,58.1777229309082,5875.6279296875,7040.921875,14126.8916015625,12961.5966796875,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0,36.6650009155273,48.4625015258789,9.46249961853027,7,3
S3859,804.0,83.5666806131227,661.466003417969,216.566937319996,12.9983520507813,47,880.0,3692.0,2171.0,0.994006514549255,-0.10653193295002,299.5,8.25726318359375,-3.5,0.0,0.0,82.0350189208985,6237.53271484375,200.0,30.2431030273438,39.9774856567383,58.9877967834473,5686.45703125,6921.60888671875,14316.0615234375,13080.9111328125,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,12.9989995956421,50.970832824707,10.4041662216187,8,3
S1712,674.0,64.5,577.264892578125,193.5,28.200029373169,6,1243.0,3619.0,2126.0,-0.256172120571136,0.463741302490234,0.5,0.530919313430786,-1.0,0.0,0.0,65.5724411010742,6477.83642578125,144.746994018555,55.9383010864258,130.97184753418,50.7852096557617,4796.10205078125,6725.44482421875,15206.4169921875,13277.0751953125,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,16.9990005493164,60.2374992370606,19.595832824707,9,10
S5693,1157.0,60.5002813009032,622.945617675781,267.533262855089,106.498344421387,63,2069.0,677.0,769.0,0.396589905023575,0.603939414024353,245.0,1.42581415176392,1.8125,0.0,14.0084161758423,39.8462219238281,2883.28540039063,200.0,34.5402450561523,45.8314819335938,64.1670379638672,2803.46997070313,9572.107421875,17199.05078125,10430.4130859375,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,20.8999996185303,43.7874984741211,125.4375,10,3
S4244,1764.0,247.5,1121.76147460937,331.5,86.5999984741211,18,357.0,1970.0,3870.0,0.31622725725174,0.353553652763367,28.0,0.180314883589745,0.25,1.68552076816559,0.0,42.5550231933594,8134.94921875,200.0,64.4683074951172,13.4860734939575,62.6426887512207,9025.74609375,14155.7744140625,10976.7744140625,5846.74609375,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.0,7.99700021743774,-18.9375,34.4541664123535,9,10
S5036,788.0,75.5499924108601,923.760314941406,208.549712003728,21.495002746582,23,337.0,2957.0,4168.0,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0.0,0.0,94.2636413574219,7244.19873046875,200.0,26.1248283386231,53.933780670166,58.1777229309082,5875.6279296875,7040.921875,14126.8916015625,12961.5966796875,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0,54.4850006103516,48.4625015258789,9.46249961853027,1,3
S5670,1447.99987792969,100.667510631422,543.984619140625,273.684238449422,41.3966827392578,0,492.0,1602.0,5658.0,0.680227518081665,-0.70455527305603,1652.0,15.0495548248291,5.9375,0.0,0.0,70.8135147094727,5953.7998046875,198.817596435547,48.0841827392578,42.2609901428223,63.0618133544922,7393.02783203125,6998.64599609375,12609.4912109375,13003.8740234375,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.0,5.99700021743774,37.404167175293,-2.83750009536743,9,6
S3004,1176.0,185.516441655392,1545.06701660156,331.516441655392,41.1983489990234,100,865.0,3407.0,2064.0,0.897467315196991,-0.440107077360153,125.0,1.89179873466492,0.6875,0.0,204.668762207031,3.32586669921875,4231.673828125,200.0,30.1900615692139,15.6783819198608,61.8697700500488,2807.36303710938,11761.8564453125,17195.15625,8240.6640625,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,21.0,26.7625007629395,111.870834350586,9,10
S5983,932.0,18.6167967089223,423.395202636719,223.716297673697,45.705020904541,0,834.0,3918.0,2295.0,0.926458120346069,0.112966164946556,644.5,4.04550313949585,4.5625,0.0,0.0,116.879112243652,6558.85205078125,200.0,39.7627372741699,172.380081176758,58.6108703613281,8464.7109375,2384.03491210938,11537.8076171875,17618.484375,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,14.0,56.2625007629395,-119.095832824707,1,7
S4163,1254.0,121.616831286007,3194.42333984375,176.583433402006,24.3966884613037,20,751.0,4018.0,3778.0,0.421516209840775,0.906760811805725,1941.0,5.40979671478272,2.0,0.0,0.0,8.91964435577393,10080.4013671875,200.0,42.0232200622559,156.051681518555,55.8342094421387,10263.5146484375,6546.69384765625,9739.0048828125,13455.8251953125,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,19.9979991912842,19.8208332061768,-155.329162597656,1,4
S3339,958.0,28.5002794326883,663.287048339844,208.533153071312,62.7983245849609,0,360.0,909.0,4753.0,0.849775314331055,0.527144312858582,940.0,0.927456796169281,0.0625,0.0,0.0,141.326049804688,5829.951171875,197.402114868164,42.0813713073731,179.612014770508,54.9134330749512,8664.421875,2258.5380859375,11338.09765625,17743.98046875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,8.0,54.5875015258789,-117.970832824707,7,7
S4502,588.000061035156,-72.3815167028947,697.551452636719,96.5682067871099,73.8016510009766,0,1887.0,3445.0,2388.0,-0.213666826486588,-0.486665368080139,1830.5,3.25329303741455,10.9375,0.0212962981313467,0.0,0.352711111307144,1645.83142089844,89.6260986328125,48.8009452819824,162.098724365234,50.9219245910645,1662.90405273438,8937.537109375,18339.615234375,11064.982421875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,1.0,53.6375007629395,108.804168701172,2,7
S1957,1492.0,259.268270164452,3648.06909179688,303.268270164452,20.1000289916992,0,305.0,2034.0,3757.0,-0.819391846656799,0.0290838591754437,146.0,8.84481143951416,-8.125,0.0,0.0,244.39697265625,9816.54296875,191.069396972656,43.9547729492188,87.2728500366211,45.0113716125488,5517.576171875,14496.861328125,14484.9443359375,5505.6591796875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,17.492000579834,-0.0625,114.004165649414,10,8
S5772,1892.00024414063,79.632481836639,571.853942871094,237.63276114948,60.4033699035645,0,600.0,1231.0,3734.0,-0.879042744636536,0.461027443408966,2705.0,19.4215774536133,12.6875,0.440528631210327,0.173139840364456,25.7594661712647,2226.29833984375,135.810852050781,44.0038185119629,36.693717956543,63.5128326416016,11183.494140625,2270.71606445313,8819.0263671875,17731.802734375,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,6.0,32.4375,-110.787498474121,7,1
S4552,1214.0,169.467395017737,1571.87854003906,307.450869726989,56.2016525268555,41,765.0,475.0,2557.0,0.122175917029381,0.310281306505203,198.0,3.63102960586548,-4.8125,0.0,146.328628540039,22.3459548950195,6883.693359375,200.0,31.417200088501,20.2363700866699,61.7425346374512,2509.22509765625,11475.3427734375,17493.294921875,8527.1767578125,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,10.9980001449585,29.654167175293,111.037498474121,1,10
S7372,1747.0,168.516722254,924.84130859375,284.516722254,72.2983551025391,100,1123.0,2322.0,1402.0,-0.401817262172699,0.900305330753326,467.0,0.455626428127289,0.1875,0.0,4.50047636032105,0.337066680192947,3423.9111328125,200.0,48.9526863098145,14.619704246521,65.5662460327149,17315.763671875,8860.3876953125,2686.75610351563,11142.130859375,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.0,3.875,-31.5625,-64.1875,7,1
S3204,1244.0,142.5,607.194641113281,298.466749828739,77.6982879638672,100,1548.0,2660.0,1145.0,-0.909532308578491,-0.353345960378647,517.0,1.19508421421051,1.0,0.0,1014.77032470703,0.0,4645.2001953125,200.0,23.0080547332764,11.1409015655518,79.1237258911133,1945.18200683594,11045.357421875,18057.337890625,8957.162109375,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,19.4990005493164,34.2874984741211,108.0625,2,1
S4225,921.0,66.5,1030.853515625,257.483282154,14.8999996185303,76,384.0,-542.0,2795.0,-0.316227436065674,0.707107126712799,17.5,0.134805351495743,-0.0625,0.0,2.37628841400147,0.868444442749023,4527.15087890625,200.0,29.2360038757324,72.0845489501953,59.0634002685547,9831.203125,1302.62097167969,10171.31640625,18699.8984375,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0,28.0,45.720832824707,-73.3708343505859,3,7
S3816,1468.0,80.5,354.086639404297,292.5,103.798347473145,40,1839.0,4647.0,1940.0,0.948683023452759,0.0,357.0,0.118093684315681,0.1875,0.0,0.0,0.0,2407.85131835938,200.0,53.9682960510254,15.6239557266235,83.2854995727539,2459.72094726563,9807.50390625,17542.798828125,10195.0146484375,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,12.25,42.9375,120.712501525879,8,3
S2280,1440.0,133.550220012812,531.731201171875,291.550220012812,79.3050003051758,100,642.0,2841.0,3403.0,-0.193330615758896,0.98104852437973,481.5,5.60585880279541,2.3125,0.0,8.42119312286377,5.9989333152771,3563.45922851563,200.0,33.7903823852539,16.2699241638184,74.8964996337891,2184.86108398438,10862.86328125,17817.658203125,9139.65625,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,70.0999984741211,35.095832824707,112.287498474121,4,1
S2091,1428.0,224.5,1759.85949707031,317.499718987607,62.0016822814942,45,176.0,1058.0,6238.0,-0.707106471061707,0.0231476798653603,66.0,0.73128604888916,0.6875,0.0,0.0,70.1279983520508,6943.6533203125,200.0,40.0182838439941,26.2331466674805,55.2127418518067,3023.77905273438,12182.5849609375,16978.740234375,7819.93408203125,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,59.7220001220703,23.2541675567627,110.137496948242,2,1
S5736,558.0,41.3496066540868,1638.71826171875,141.349606654087,17.9983539581299,0,928.0,1595.0,2024.0,-0.897152781486511,-0.437535464763641,84.5,1.77208662033081,-0.6875,0.0,0.0,8.06257820129395,4253.8837890625,196.251770019531,54.9273567199707,90.4636077880859,56.3122291564941,6485.6201171875,4667.0771484375,13516.900390625,15335.443359375,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,22.9869995117188,64.2291641235352,-20.6375007629395,3,6
S5281,1266.0,136.550035554004,3570.7373046875,186.54975669949,23.9983329772949,0,266.0,3682.0,5493.0,0.364866554737091,0.93105810880661,1662.5,5.11083507537842,-2.75,0.0,0.0,58.2741317749024,11470.3583984375,198.435607910156,56.8148612976074,219.562637329102,48.1438026428223,10264.498046875,6544.119140625,9738.021484375,13458.4013671875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,16.2469997406006,19.8291664123535,-155.304168701172,3,4
S7210,1447.99987792969,100.667510631422,543.984619140625,273.684238449422,41.3966827392578,0,492.0,1602.0,5658.0,0.680227518081665,-0.70455527305603,1652.0,15.0495548248291,5.9375,0.0,0.0,70.8135147094727,5953.7998046875,198.817596435547,48.0841827392578,42.2609901428223,63.0618133544922,7393.02783203125,6998.64599609375,12609.4912109375,13003.8740234375,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.0,27.2099990844727,37.404167175293,-2.83750009536743,10,6
S4941,931.0,17.5,448.395233154297,220.516736861999,45.4033203125,0,520.0,1847.0,2230.0,0.869116306304932,-0.488793641328812,688.0,0.563658833503723,-0.1875,0.0,0.491363197565079,93.9731521606445,6308.01025390625,200.0,44.4388885498047,181.962295532227,58.1766052246094,8466.447265625,2383.419921875,11536.0732421875,17619.099609375,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,8.0,56.2458343505859,-119.095832824707,4,7
S1336,1464.0,230.483279578,1879.072265625,308.5,75.995002746582,100,408.0,-361.0,3670.0,0.168672204017639,0.139496847987175,60.5,1.38960933685303,-1.0,0.0,5.36515378952026,6.42986679077148,5667.47412109375,200.0,46.4613456726074,19.271354675293,55.1714134216309,3108.49389648438,12333.9951171875,16894.025390625,7668.52392578125,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,65.4000015258789,21.9958324432373,109.495834350586,4,9
S3817,1467.0,80.5,355.204956054688,294.5,103.800003051758,23,2156.0,4631.0,2292.0,-0.975361585617065,-0.176038637757301,252.5,0.278427720069885,-0.6875,0.0,1.67734742164612,0.0,2504.55419921875,200.0,53.086051940918,27.4979248046875,83.3016891479492,2498.59790039063,9748.7763671875,17503.921875,10253.7431640625,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,11.9989995956421,43.3208351135254,121.354164123535,5,3
S2345,788.0,75.5499924108601,923.760314941406,208.549712003728,21.495002746582,23,337.0,2957.0,4168.0,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0.0,0.0,94.2636413574219,7244.19873046875,200.0,26.1248283386231,53.933780670166,58.1777229309082,5875.6279296875,7040.921875,14126.8916015625,12961.5966796875,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0,30.9969997406006,48.4625015258789,9.46249961853027,6,3
S2307,788.0,75.5499924108601,923.760314941406,208.549712003728,21.495002746582,23,337.0,2957.0,4168.0,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0.0,0.0,94.2636413574219,7244.19873046875,200.0,26.1248283386231,53.933780670166,58.1777229309082,5875.6279296875,7040.921875,14126.8916015625,12961.5966796875,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0,25.4969997406006,48.4625015258789,9.46249961853027,7,3
S1566,417.000030517578,-15.5837125179969,1761.61987304688,107.416287482003,24.8966503143311,0,2399.0,2895.0,2138.0,-0.89824640750885,-0.437993764877319,1425.5,2.98952746391296,-4.9375,0.0,0.0,0.843555569648743,1091.59997558594,139.78662109375,58.6018447875977,133.816024780273,56.871940612793,5420.3427734375,6161.69189453125,14582.1767578125,13840.8271484375,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.0,44.9990005493164,60.6124992370606,7.54583311080933,4,9
S6672,1266.0,136.550035554004,3570.7373046875,186.54975669949,23.9983329772949,0,266.0,3682.0,5493.0,0.364866554737091,0.93105810880661,1662.5,5.11083507537842,-2.75,0.0,0.0,58.2741317749024,11470.3583984375,198.435607910156,56.8148612976074,219.562637329102,48.1438026428223,10264.498046875,6544.119140625,9738.021484375,13458.4013671875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,36.1020011901856,19.8291664123535,-155.304168701172,5,4
S1759,1519.0,138.5,594.385009765625,316.5,103.798347473145,100,1486.0,1860.0,1566.0,-0.613940954208374,-0.141420647501946,14.0,0.218758299946785,0.0,0.0,82.249153137207,0.170666664838791,3660.61010742188,200.0,22.4479713439941,9.04890155792236,77.8974685668945,2472.16088867188,10516.3671875,17530.359375,9486.1533203125,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,63.0,37.0041656494141,117.629165649414,8,2
S7474,1342.0,175.432561229027,2053.88452148437,248.465757907536,86.6932754516602,12,474.0,4065.0,3889.0,-0.558560252189636,-0.510937631130219,1241.0,7.12316560745239,-6.625,0.0,19.285717010498,178.164627075195,19236.6328125,186.665664672852,48.5928230285645,55.8354721069336,48.5732345581055,8250.6474609375,15169.609375,11751.873046875,4832.91015625,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,6.0,-18.9125003814697,47.9208335876465,6,6
S7284,1267.0,131.616273625113,3438.279296875,183.566476069557,24.1966648101807,0,261.0,3851.0,6205.0,0.399324119091034,0.916768729686737,1745.0,5.11938190460205,0.375,0.0,0.0,18.6503105163574,7168.3720703125,195.909118652344,49.1069450378418,194.359100341797,50.2971229553223,10263.935546875,6544.77490234375,9738.5830078125,13457.7451171875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,6.49499988555908,19.8291664123535,-155.3125,7,4
S1927,1260.0,126.599873941692,3311.09692382813,180.566476053691,24.2983322143555,0,266.0,-809.0,5397.0,0.178679093718529,0.983178436756134,1849.0,5.4882984161377,-1.25,0.0,0.0,12.07164478302,9696.0947265625,198.757888793945,42.4642868041992,173.340545654297,52.8579063415527,10264.0771484375,6546.0380859375,9738.4423828125,13456.482421875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,14.2469997406006,19.8208332061768,-155.320831298828,2,4
S1677,1779.99987792969,223.468079874418,1338.24267578125,285.468079874418,56.3932876586914,58,929.0,3642.0,1435.0,0.0270131230354309,0.393667817115784,693.0,15.2738380432129,-1.25,0.0,2.23873972892761,108.462219238281,15287.259765625,178.252243041992,46.7841911315918,26.1582660675049,60.7360687255859,16147.087890625,7482.01123046875,3855.43188476563,12520.5087890625,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,23.0,-18.1708335876465,-63.5208320617676,10,8
S1274,1970.0,154.549351873658,754.236145019531,237.549631060438,84.8916397094727,18,722.0,2862.0,3107.0,-0.0698358565568924,0.868140697479248,1381.0,4.99438858032227,-8.875,0.0,0.0,33.8339538574219,5626.4189453125,136.25032043457,47.9264144897461,25.3469257354736,64.9247741699219,17170.982421875,8454.58203125,2831.537109375,11547.9365234375,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,59.25,-28.1875,-65.8791656494141,1,1
S915,1538.0,253.516432862255,1387.83544921875,321.516712806,48.100025177002,78,330.0,1140.0,3618.0,0.162702888250351,0.131219625473022,233.0,1.59431314468384,0.5625,0.0,0.0,83.5738677978516,8194.099609375,200.0,55.7966117858887,24.5827674865723,56.4233322143555,9983.51953125,9063.1923828125,10019.0,10939.3271484375,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,107.25,6.12916660308838,-5.85416650772095,8,7
S6201,1266.0,136.550035554004,3570.7373046875,186.54975669949,23.9983329772949,0,266.0,3682.0,5493.0,0.364866554737091,0.93105810880661,1662.5,5.11083507537842,-2.75,0.0,0.0,58.2741317749024,11470.3583984375,198.435607910156,56.8148612976074,219.562637329102,48.1438026428223,10264.498046875,6544.119140625,9738.021484375,13458.4013671875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,6.9980001449585,19.8291664123535,-155.304168701172,9,4
S6107,1447.99987792969,100.667510631422,543.984619140625,273.684238449422,41.3966827392578,0,492.0,1602.0,5658.0,0.680227518081665,-0.70455527305603,1652.0,15.0495548248291,5.9375,0.0,0.0,70.8135147094727,5953.7998046875,198.817596435547,48.0841827392578,42.2609901428223,63.0618133544922,7393.02783203125,6998.64599609375,12609.4912109375,13003.8740234375,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.0,7.97300004959106,37.404167175293,-2.83750009536743,1,6
S5868,813.0,83.4997195625803,628.448913574219,216.483265526001,14.2983551025391,72,754.0,3960.0,1958.0,0.951338410377502,0.0543384738266468,294.5,2.81896114349365,1.4375,0.0,0.263349592685699,39.8696899414063,6268.58251953125,200.0,24.4008712768555,36.1324920654297,64.638298034668,5670.62890625,6902.01220703125,14331.8896484375,13100.5078125,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,6.99900007247925,51.2708320617676,10.4208335876465,9,3
S2482,1254.0,121.616831286007,3194.42333984375,176.583433402006,24.3966884613037,20,751.0,4018.0,3778.0,0.421516209840775,0.906760811805725,1941.0,5.40979671478272,2.0,0.0,0.0,8.91964435577393,10080.4013671875,200.0,42.0232200622559,156.051681518555,55.8342094421387,10263.5146484375,6546.69384765625,9739.0048828125,13455.8251953125,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,20.2490005493164,19.8208332061768,-155.329162597656,3,4
S4214,1795.0,247.5,1124.7783203125,330.51670077,86.3000106811523,6,533.0,2793.0,3781.0,-0.535953879356384,0.168769329786301,31.5,0.23693585395813,-0.25,2.23437452316284,0.0,50.7775993347168,8069.47021484375,200.0,61.760066986084,12.9810218811035,62.8358268737793,9031.6787109375,14149.9423828125,10970.83984375,5852.5771484375,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.0,4.25,-18.9458332061768,34.3708343505859,2,10
S1997,1733.0,251.5,1587.11352539063,295.5,80.0016784667969,100,705.0,-149.0,2644.0,0.922681748867035,-0.243988707661629,36.0,0.745915055274963,-0.5625,0.0,12.1114797592163,0.277333319187164,6908.87353515625,200.0,51.8371696472168,14.5131759643555,62.1334419250488,3426.13403320313,12725.53515625,16576.384765625,7276.98388671875,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,65.0989990234375,18.4624996185303,108.979164123535,10,9
