sample_id,CGIAR_PET,CHELSA_BIO_Annual_Mean_Temperature,CHELSA_BIO_Annual_Precipitation,CHELSA_BIO_Max_Temperature_of_Warmest_Month,CHELSA_BIO_Precipitation_Seasonality,ConsensusLandCover_Human_Development_Percentage,EarthEnvTexture_CoOfVar_EVI,EarthEnvTexture_Correlation_EVI,EarthEnvTexture_Homogeneity_EVI,EarthEnvTopoMed_AspectCosine,EarthEnvTopoMed_AspectSine,EarthEnvTopoMed_Elevation,EarthEnvTopoMed_Slope,EarthEnvTopoMed_TopoPositionIndex,EsaCci_BurntAreasProbability,GHS_Population_Density,GlobBiomass_AboveGroundBiomass,MODIS_NPP,SG_Depth_to_bedrock,SG_Sand_Content_005cm,SG_SOC_Content_005cm,SG_Soil_pH_H2O_005cm,sequencing_platform454Roche,sequencing_platformIllumina,sample_typerhizosphere_soil,sample_typesoil,sample_typetopsoil,primersAML1_AML2_then_AMV4_5NF_AMDGR,primersAML1_AML2_then_NS31_AM1,primersAML1_AML2_then_nu_SSU_0595_5__nu_SSU_0948_3_,primersAMV4_5F_AMDGR,primersAMV4_5NF_AMDGR,primersGeoA2_AML2_then_NS31_AMDGR,primersGeoA2_NS4_then_NS31_AML2,primersGlomerWT0_Glomer1536_then_NS31_AM1A_and_GlomerWT0_Glomer1536_then_NS31_AM1B,primersGlomerWT0_Glomer1536_then_NS31_AM1A__GlomerWT0_Glomer1536_then_NS31_AM1B,primersNS1_NS4_then_AML1_AML2,primersNS1_NS4_then_AMV4_5NF_AMDGR,primersNS1_NS4_then_NS31_AM1,primersNS1_NS41_then_AML1_AML2,primersNS31_AM1,primersNS31_AML2,primersWANDA_AML2,amf_sampling_density,Resolve_Biome,we,CV_Fold_Random,Pixel_Long,Pixel_Lat,CV_Fold_Spatial
S4853,909.0,26.4668076766638,622.047607421875,213.466528236002,66.9983291625977,0,1019.0,2372.0,2803.0,-0.963635861873627,-0.0813626945018768,911.0,2.93112802505493,2.5625,0.0,0.0,93.6081771850586,5597.44970703125,200.0,40.1538505554199,211.946792602539,56.063175201416,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.897347271442413,5,1.5143442055886e-13,4,-116.595832824707,54.2041664123535,10
S5722,930.0,5.51677426599781,658.813171386719,195.516774265998,62.3016738891602,0,1484.0,4636.0,2134.0,-0.525750637054443,-0.475914299488068,1394.5,2.24482536315918,2.0,0.0,0.0,73.8960037231445,5684.1162109375,197.747589111328,41.0248718261719,136.071273803711,55.1638412475586,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.920793175697327,5,6.77236045021323e-14,5,-117.329170227051,53.4208335876465,10
S4183,1244.0,142.5,607.194641113281,298.466749828739,77.6982879638672,100,1548.0,2660.0,1145.0,-0.909532308578491,-0.353345960378647,517.0,1.19508421421051,1.0,0.0,1014.77032470703,0.0,4645.2001953125,200.0,23.0080547332764,11.1409015655518,79.1237258911133,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.20793080329895,4,1.69864122767635e-13,5,108.0625,34.2874984741211,5
S6488,943.0,18.4999593600014,601.349243164063,201.483502671091,44.8050117492676,0,642.0,-900.0,3294.0,0.884688973426819,0.394872277975082,1066.0,2.69072437286377,-2.0625,0.0,0.0,122.768714904785,5166.296875,200.0,45.5882263183594,170.737442016602,56.6005821228027,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.833724617958069,5,1.66533453693772e-14,6,-119.995834350586,54.6708335876465,7
S4846,672.0,64.5,570.271484375,197.500280583665,28.4016761779785,0,1258.0,4590.0,1246.0,-0.743987917900085,6.27832946520357e-07,1.0,0.445583701133728,-0.25,0.0,0.40443480014801,70.7967987060547,6242.4638671875,139.825057983398,50.6221466064453,132.990142822266,50.9512939453125,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.179960235953331,3,1.60094160150935e-13,9,19.6708335876465,60.2125015258789,10
S6480,960.0,28.5824825030893,572.436340332031,211.582761928817,59.9966812133789,0,1131.0,1369.0,1834.0,0.938447594642639,0.324243545532227,918.5,4.26942491531372,-0.3125,0.0,0.0,112.542930603027,5820.9306640625,200.0,38.4749450683594,149.130416870117,57.5864372253418,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.899044096469879,5,3.41948691584542e-14,7,-118.762496948242,54.5125007629395,9
S7509,793.0,55.4835444830201,619.895690917969,231.48354448302,30.6000003814697,0,591.0,2999.0,4272.0,-0.513358592987061,0.858082890510559,152.0,1.10749506950378,-0.5625,0.0,0.0,171.007461547852,5246.08642578125,199.584716796875,53.7921752929688,145.673446655273,49.6840896606445,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0054393676109612,4,6.883382752675951e-15,6,37.6375007629395,54.8708343505859,9
S5586,935.0,14.5164955325105,610.061706542969,201.532951861023,63.0999984741211,0,380.0,1916.0,5744.0,0.0205667149275541,-0.869077086448669,1229.0,3.73005437850952,4.5625,0.0,0.0,111.349510192871,4788.27978515625,187.845199584961,39.4640731811523,151.863800048828,55.2245292663574,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.925392687320709,5,4.75175454539556e-14,8,-117.729164123535,53.9458351135254,10
S2449,1354.0,34.4832704140008,464.900238037109,240.483270414001,100.703346252441,48,577.0,-1318.0,3924.0,-0.595859408378601,0.518309831619263,1565.0,0.858305215835571,1.375,0.0,1.27951121330261,0.0,2238.68237304688,200.0,46.9892768859863,23.5171985626221,75.9980239868164,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152884796261787,8,2.91322521661599e-13,9,114.329170227051,41.0875015258789,8
S5049,931.0,17.5,448.395233154297,220.516736861999,45.4033203125,0,520.0,1847.0,2230.0,0.869116306304932,-0.488793641328812,688.0,0.563658833503723,-0.1875,0.0,0.491363197565079,93.9731521606445,6308.01025390625,200.0,44.4388885498047,181.962295532227,58.1766052246094,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.808474004268646,6,9.503509090790891e-14,2,-119.095832824707,56.2458343505859,8
S3512,1260.0,126.599873941692,3311.09692382813,180.566476053691,24.2983322143555,0,266.0,-809.0,5397.0,0.178679093718529,0.983178436756134,1849.0,5.4882984161377,-1.25,0.0,0.0,12.07164478302,9696.0947265625,198.757888793945,42.4642868041992,173.340545654297,52.8579063415527,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,2,3.84137166519566e-12,10,-155.320831298828,19.8208332061768,1
S1949,1368.0,176.5,1751.86096191406,325.516723917999,46.2000007629395,90,777.0,4744.0,3068.0,-0.0475405976176262,-0.285124987363815,60.5,1.19112062454224,2.125,0.0,71.2653503417969,1.31555557250977,3687.4580078125,200.0,26.947774887085,16.0127983093262,60.0019950866699,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201896786689758,4,3.1374902675901996e-13,7,115.712501525879,29.279167175293,3
S2487,1453.0,149.5,613.741577148438,315.5,88.2033386230469,100,618.0,2744.0,4242.0,0.415362000465393,0.4748215675354,132.0,0.408056437969208,0.0,0.0,16.0281829833984,0.113777779042721,3863.091796875,200.0,28.7021770477295,10.046238899231,80.6595230102539,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25816947221756,4,4.20996570937771e-13,8,113.395835876465,34.8125,7
S5118,813.0,83.4997195625803,628.448913574219,216.483265526001,14.2983551025391,72,754.0,3960.0,1958.0,0.951338410377502,0.0543384738266468,294.5,2.81896114349365,1.4375,0.0,0.263349592685699,39.8696899414063,6268.58251953125,200.0,24.4008712768555,36.1324920654297,64.638298034668,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.584270894527435,4,1.2612133559740998e-13,9,10.4208335876465,51.2708320617676,9
S5200,961.0,27.5331530673779,662.265319824219,208.500279432622,62.8983268737793,0,922.0,3366.0,2554.0,0.93858003616333,0.343809127807617,951.0,0.88459849357605,-1.0,0.0,0.0,139.665237426758,5804.7705078125,181.60774230957,39.747142791748,186.327377319336,54.4500617980957,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.915380001068115,5,1.66533453693772e-14,9,-117.970832824707,54.5791664123535,9
S954,1260.0,37.516730037999,377.614898681641,248.499921159994,104.70002746582,48,746.0,3307.0,3786.0,0.990330457687378,0.0856757462024689,1343.0,0.904352128505707,-0.625,0.0,0.0,0.0,2077.00756835938,200.0,51.2353324890137,26.3958492279053,80.686408996582,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.13196773827076,8,3.52828877225813e-13,10,116.279167175293,42.029167175293,6
S3137,788.0,75.5499924108601,923.760314941406,208.549712003728,21.495002746582,23,337.0,2957.0,4168.0,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0.0,0.0,94.2636413574219,7244.19873046875,200.0,26.1248283386231,53.933780670166,58.1777229309082,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.67644602060318,4,2.06723527185183e-13,10,9.46249961853027,48.4625015258789,7
S1953,1522.0,138.5,593.588256835938,316.5,103.401649475098,100,839.0,3039.0,2384.0,-0.316228747367859,0.0991338938474655,12.0,0.15937414765358,-0.0625,0.0,9.10018348693848,2.05191111564636,3531.63940429688,200.0,24.161340713501,12.2487468719482,77.6382064819336,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.174631729722023,4,5.24691401437712e-13,1,117.679168701172,36.9874992370606,9
S3003,1747.0,168.516722254,924.84130859375,284.516722254,72.2983551025391,100,1123.0,2322.0,1402.0,-0.401817262172699,0.900305330753326,467.0,0.455626428127289,0.1875,0.0,4.50047636032105,0.337066680192947,3423.9111328125,200.0,48.9526863098145,14.619704246521,65.5662460327149,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0474255196750164,8,3.55493412484912e-13,1,-64.1875,-31.5625,4
S4608,464.0,68.47220699057,5601.9111328125,108.47220699057,34.1050071716309,28,1109.0,3344.0,2741.0,-0.60227507352829,-0.0280591323971748,3698.5,20.100887298584,44.125,0.0,0.0,95.5157318115234,3806.85498046875,50.3056869506836,48.9444007873535,241.717071533203,51.5411376953125,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0056327204219996,10,8.88178419700086e-14,3,145.054168701172,-5.78749990463257,3
S1972,1760.0,244.483579320992,1222.93359375,326.483579320992,85.9000091552734,0,324.0,260.0,4038.0,-0.185694977641106,0.867602169513702,95.5,1.0685065984726,-0.5,4.26374673843384,0.0,42.833423614502,7567.93994140625,200.0,67.3714752197266,16.7349185943604,59.2618675231934,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.169653609395027,7,1.60094160150935e-13,2,34.2291679382324,-19.0041675567627,8
S2289,788.0,75.5499924108601,923.760314941406,208.549712003728,21.495002746582,23,337.0,2957.0,4168.0,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0.0,0.0,94.2636413574219,7244.19873046875,200.0,26.1248283386231,53.933780670166,58.1777229309082,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.67644602060318,4,2.24043006369332e-13,2,9.46249961853027,48.4625015258789,7
S5704,1236.0,249.466851314512,3277.5810546875,298.483560908511,22.0,0,118.0,-1964.0,5956.0,-0.671105742454529,0.152509868144989,154.0,2.26894998550415,-3.125,0.0,0.0142550636082888,270.773162841797,8983.2509765625,199.9375,57.3121452331543,30.9121932983398,42.1114540100098,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0075495671480894,1,2.40696351738705e-13,8,-72.1125030517578,-0.5625,7
S4927,1254.0,121.616831286007,3194.42333984375,176.583433402006,24.3966884613037,20,751.0,4018.0,3778.0,0.421516209840775,0.906760811805725,1941.0,5.40979671478272,2.0,0.0,0.0,8.91964435577393,10080.4013671875,200.0,42.0232200622559,156.051681518555,55.8342094421387,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,2,1.87405646556709e-13,1,-155.329162597656,19.8208332061768,1
S2324,788.0,75.5499924108601,923.760314941406,208.549712003728,21.495002746582,23,337.0,2957.0,4168.0,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0.0,0.0,94.2636413574219,7244.19873046875,200.0,26.1248283386231,53.933780670166,58.1777229309082,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.67644602060318,4,1.77635683940009e-13,3,9.46249961853027,48.4625015258789,7
S1371,1811.0,158.533422644001,601.581115722656,234.533422644001,90.6916427612305,9,2187.0,1422.0,2475.0,0.718256533145905,0.585553288459778,2483.0,5.89745903015137,-6.875,0.0,16.4900760650635,0.0,4654.1865234375,170.866073608398,51.400806427002,15.1937828063965,72.7614212036133,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0034603420644998,2,3.38618022510615e-13,2,-66.345832824707,-17.5791664123535,2
S4437,942.0,10.5334714519995,563.04248046875,193.566623890076,56.0100059509277,0,753.0,2920.0,3863.0,0.96480005979538,0.0912412628531456,1323.5,2.2123064994812,2.25,0.0,0.0,101.495109558105,4321.5390625,200.0,44.2741317749023,152.875381469727,54.2997741699219,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.912875831127167,5,2.3314683517128e-14,10,-118.604164123535,53.8791656494141,9
S2925,1322.0,191.5,1929.96276855469,336.516809177992,57.600025177002,94,977.0,1966.0,1999.0,0.342072308063507,0.127467289566994,46.5,0.615406095981598,1.75,0.0,49.378532409668,2.11911106109619,4976.37646484375,200.0,38.3463325500488,10.7570762634277,52.7797966003418,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.168347865343094,4,1.34847688570881e-12,4,116.904167175293,28.2625007629395,5
S5540,1446.0,85.3995155643894,385.008850097656,292.366649627607,53.7899971008301,0,428.0,1793.0,7077.0,-0.131766527891159,-0.9877108335495,1657.0,10.6426458358765,6.0,0.0,0.0,10.9823999404907,2977.64428710938,199.875,46.0022392272949,62.1939201354981,65.6469268798828,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0063091912306845,5,3.4861002973229303e-14,1,-120.654167175293,40.6708335876465,5
S3780,1254.0,121.616831286007,3194.42333984375,176.583433402006,24.3966884613037,20,751.0,4018.0,3778.0,0.421516209840775,0.906760811805725,1941.0,5.40979671478272,2.0,0.0,0.0,8.91964435577393,10080.4013671875,200.0,42.0232200622559,156.051681518555,55.8342094421387,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,2,1.66755498298685e-13,3,-155.329162597656,19.8208332061768,1
S2630,1244.0,142.5,607.194641113281,298.466749828739,77.6982879638672,100,1548.0,2660.0,1145.0,-0.909532308578491,-0.353345960378647,517.0,1.19508421421051,1.0,0.0,1014.77032470703,0.0,4645.2001953125,200.0,23.0080547332764,11.1409015655518,79.1237258911133,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.20793080329895,4,1.92290627865059e-13,5,108.0625,34.2874984741211,5
S4414,1251.99987792969,216.5503083094,2998.32202148438,270.517406904194,45.901668548584,0,231.0,3364.0,5209.0,0.954633057117462,-0.215474098920822,85.5,10.1467218399048,-9.9375,0.0,0.0,154.23893737793,17800.201171875,174.643890380859,43.6805076599121,50.5552482604981,47.2374649047852,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0056451386772096,1,1.37667655053518e-14,9,-47.9291648864746,-25.1041660308838,4
S5357,672.0,64.5,570.271484375,197.500280583665,28.4016761779785,0,1258.0,4590.0,1246.0,-0.743987917900085,6.27832946520357e-07,1.0,0.445583701133728,-0.25,0.0,0.40443480014801,70.7967987060547,6242.4638671875,139.825057983398,50.6221466064453,132.990142822266,50.9512939453125,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.179960235953331,3,1.3278267374516e-13,10,19.6708335876465,60.2125015258789,10
S3004,1176.0,185.516441655392,1545.06701660156,331.516441655392,41.1983489990234,100,865.0,3407.0,2064.0,0.897467315196991,-0.440107077360153,125.0,1.89179873466492,0.6875,0.0,204.668762207031,3.32586669921875,4231.673828125,200.0,30.1900615692139,15.6783819198608,61.8697700500488,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.211864128708839,1,2.2160051571515699e-13,10,111.870834350586,26.7625007629395,5
S2874,1183.0,67.5,576.053161621094,271.533262367401,107.501647949219,100,599.0,-1521.0,2540.0,0.707106471061707,0.158113867044449,176.0,0.0978320688009262,0.125,0.0,12.176703453064,0.27306666970253,2893.49047851563,200.0,27.9424648284912,35.7363395690918,68.4838485717773,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0960927903652191,4,2.04947170345783e-13,6,124.695831298828,43.4958343505859,8
S4960,1516.00012207031,217.516714965999,3063.43017578125,259.533429931998,69.4849472045899,17,344.0,148.0,4983.0,-0.0075621008872985,0.297723293304443,970.0,5.45355796813965,14.6875,0.0,0.0,189.686218261719,8692.53125,172.44465637207,47.3544311523438,69.5511169433594,48.5151977539063,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0088702058419585,1,2.56239474083453e-13,1,104.0625,10.6291666030884,7
S4148,1266.0,136.550035554004,3570.7373046875,186.54975669949,23.9983329772949,0,266.0,3682.0,5493.0,0.364866554737091,0.93105810880661,1662.5,5.11083507537842,-2.75,0.0,0.0,58.2741317749024,11470.3583984375,198.435607910156,56.8148612976074,219.562637329102,48.1438026428223,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,1.56985535681985e-13,2,-155.304168701172,19.8291664123535,1
S2552,788.0,75.5499924108601,923.760314941406,208.549712003728,21.495002746582,23,337.0,2957.0,4168.0,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0.0,0.0,94.2636413574219,7244.19873046875,200.0,26.1248283386231,53.933780670166,58.1777229309082,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.67644602060318,4,1.88737914186259e-13,7,9.46249961853027,48.4625015258789,7
S6590,1266.0,136.550035554004,3570.7373046875,186.54975669949,23.9983329772949,0,266.0,3682.0,5493.0,0.364866554737091,0.93105810880661,1662.5,5.11083507537842,-2.75,0.0,0.0,58.2741317749024,11470.3583984375,198.435607910156,56.8148612976074,219.562637329102,48.1438026428223,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,3.73212571957296e-12,3,-155.304168701172,19.8291664123535,1
S4036,1183.0,120.500279564748,1223.76000976563,291.500279564748,20.7999992370605,0,170.0,2169.0,5250.0,-0.796581864356995,0.288681417703629,276.0,2.26316118240356,-0.125,0.0,0.0545999892055988,147.820449829102,5621.24267578125,200.0,18.64528465271,43.4309959411621,51.084602355957,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0039683291688561,4,3.41948691584542e-14,8,-86.2125015258789,39.2458343505859,3
S1042,1536.0,254.483567126013,1387.47216796875,322.500279944013,48.3016700744629,100,552.0,2883.0,3260.0,-0.590977728366852,0.0274467803537846,218.0,1.97537183761597,-0.3125,0.0,20.4451160430908,22.947732925415,8574.478515625,200.0,60.2620887756348,22.4021186828613,57.9098739624024,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0779454559087753,1,4.77617945192602e-12,4,-5.84583330154419,6.15416669845581,6
S5557,1054.99987792969,50.6831138331884,906.54638671875,195.666383923189,17.7033786773682,0,932.0,5272.0,2453.0,0.793158650398254,0.606904864311218,1631.0,9.30128479003906,-13.0,0.0,0.0,135.956085205078,6123.8017578125,197.568862915039,52.4732666015625,119.11954498291,53.1545486450195,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0057210777886211,4,6.838973831690731e-14,9,23.529167175293,41.7625007629395,8
S1186,1569.0,149.499884612,1215.53295898438,249.533502024002,69.6949691772461,9,1141.0,3242.0,2404.0,0.550225496292114,-0.818110346794128,170.0,2.91312003135681,2.6875,0.0,0.0,170.638397216797,19021.7421875,200.0,74.4810409545899,62.8421401977539,53.3729400634766,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0130076929926872,12,1.5809575870661e-13,6,115.920829772949,-34.470832824707,8
S2187,867.0,105.483524936427,808.236572265625,224.483524936427,11.5,74,763.0,4001.0,2662.0,0.70164567232132,-0.419151067733765,35.0,0.773328483104706,-1.3125,0.0,7.3414511680603,17.3681774139404,6434.6904296875,200.0,30.9966449737549,17.8606033325195,63.6579513549805,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.448400497436523,4,7.8159700933608e-14,10,4.97916650772095,50.8624992370606,5
S5767,1184.0,112.582725572424,1158.71569824219,284.632312948039,13.8999996185303,0,382.0,1806.0,2860.0,-0.435920596122742,0.854155659675598,435.0,8.38526916503906,6.9375,0.0,0.0,149.013153076172,6869.57373046875,200.0,36.0668983459473,66.5279998779297,50.465763092041,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0316260978579521,4,1.36557432028885e-13,1,-78.1624984741211,39.470832824707,8
S2520,1575.0,245.50028098676,2617.39868164063,322.50028098676,68.1016387939453,49,697.0,2280.0,2248.0,-0.0240685008466244,0.709714233875275,79.0,1.12604165077209,2.875,0.0,0.443315833806992,31.99928855896,7926.44482421875,200.0,36.5199394226074,20.9662017822266,51.6926002502441,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.161095067858696,1,1.00452979268034e-12,5,110.620834350586,19.595832824707,9
S2540,1021.99993896484,-1.38251976126154,1379.70458984375,187.634178896739,22.5966567993164,0,1769.0,1322.0,2437.0,0.534149944782257,0.770572900772095,2094.5,18.3628196716309,-15.4375,0.0,0.0,1.08088886737823,1275.16369628906,82.6640853881836,48.9281578063965,121.654556274414,57.464786529541,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.36523112654686,5,1.4743761767020998e-13,2,-113.345832824707,48.4625015258789,3
S7161,931.0,17.5,448.395233154297,220.516736861999,45.4033203125,0,520.0,1847.0,2230.0,0.869116306304932,-0.488793641328812,688.0,0.563658833503723,-0.1875,0.0,0.491363197565079,93.9731521606445,6308.01025390625,200.0,44.4388885498047,181.962295532227,58.1766052246094,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.808474004268646,6,3.70814490224795e-14,3,-119.095832824707,56.2458343505859,8
S3441,788.0,75.5499924108601,923.760314941406,208.549712003728,21.495002746582,23,337.0,2957.0,4168.0,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0.0,0.0,94.2636413574219,7244.19873046875,200.0,26.1248283386231,53.933780670166,58.1777229309082,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.67644602060318,4,1.64535052249435e-13,2,9.46249961853027,48.4625015258789,7
S1208,1145.0,41.684552583255,1531.09399414063,117.701270665256,22.8033428192139,11,1475.0,4018.0,2512.0,-0.193836182355881,0.981006979942322,640.5,18.6410179138184,7.375,0.0,0.0,79.4606246948242,2447.37109375,118.372695922852,53.1441192626953,79.4052276611328,64.7658996582031,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0026374503504484,4,6.2101435105239896e-12,3,-72.8791656494141,-49.3791656494141,5
S5394,909.0,26.4668076766638,622.047607421875,213.466528236002,66.9983291625977,0,1019.0,2372.0,2803.0,-0.963635861873627,-0.0813626945018768,911.0,2.93112802505493,2.5625,0.0,0.0,93.6081771850586,5597.44970703125,200.0,40.1538505554199,211.946792602539,56.063175201416,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.897347271442413,5,8.68194405256835e-14,3,-116.595832824707,54.2041664123535,10
S4471,909.0,26.4668076766638,622.047607421875,213.466528236002,66.9983291625977,0,1019.0,2372.0,2803.0,-0.963635861873627,-0.0813626945018768,911.0,2.93112802505493,2.5625,0.0,0.0,93.6081771850586,5597.44970703125,200.0,40.1538505554199,211.946792602539,56.063175201416,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.897347271442413,5,4.39648317751552e-14,4,-116.595832824707,54.2041664123535,10
S5271,1267.0,131.616273625113,3438.279296875,183.566476069557,24.1966648101807,0,261.0,3851.0,6205.0,0.399324119091034,0.916768729686737,1745.0,5.11938190460205,0.375,0.0,0.0,18.6503105163574,7168.3720703125,195.909118652344,49.1069450378418,194.359100341797,50.2971229553223,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,1.97841742988183e-13,6,-155.3125,19.8291664123535,1
S2015,1752.0,168.483584466913,932.101440429688,283.5,72.4983291625977,100,465.0,-1405.0,2547.0,-0.760419845581055,0.644172787666321,484.0,0.452104181051254,0.375,0.0,0.0,0.100977778434753,2985.7080078125,200.0,49.4721603393555,12.5596866607666,64.2099227905274,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0474255196750164,8,9.57012247226839e-14,2,-64.2125015258789,-31.5791664123535,4
S2949,1755.0,253.5,1352.75646972656,296.533243088345,83.6033248901367,100,1200.0,2189.0,1755.0,-0.515282154083252,-0.534598350524902,11.0,0.477227628231049,-0.25,0.0,35.8068923950195,1.62275552749634,4960.15380859375,200.0,59.2945899963379,26.0292510986328,61.139518737793,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.140158444643021,1,1.07913677993507e-12,7,108.712501525879,18.6291675567627,6
S6202,1795.0,247.5,1124.7783203125,330.51670077,86.3000106811523,6,533.0,2793.0,3781.0,-0.535953879356384,0.168769329786301,31.5,0.23693585395813,-0.25,2.23437452316284,0.0,50.7775993347168,8069.47021484375,200.0,61.760066986084,12.9810218811035,62.8358268737793,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.169138997793198,7,2.73114864057785e-14,3,34.3708343505859,-18.9458332061768,8
S6382,913.0,24.5167358979998,615.132568359375,211.483582346861,66.3983306884766,0,590.0,1459.0,3239.0,0.930042028427124,-0.367343217134476,937.0,1.98057985305786,-1.0,0.0,0.0141290314495564,83.0638198852539,5588.51806640625,200.0,41.7251663208008,216.495452880859,55.3373413085938,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.897347271442413,5,3.0198066269803804e-14,5,-116.604164123535,54.2374992370606,10
S7676,1363.0,137.500279389951,3418.36669921875,190.533150534047,40.3033409118652,43,589.0,3893.0,3381.0,0.476802408695221,0.54343444108963,2636.0,3.76155543327332,-5.625,0.0,0.0,19.3066673278809,8649.669921875,200.0,39.101375579834,92.8210372924805,52.1658973693848,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0142842903733253,1,2.04281036531027e-14,8,-75.4625015258789,6.70416688919067,10
