CGIAR_PET,CHELSA_BIO_Annual_Mean_Temperature,CHELSA_BIO_Annual_Precipitation,CHELSA_BIO_Max_Temperature_of_Warmest_Month,CHELSA_BIO_Precipitation_Seasonality,ConsensusLandCover_Human_Development_Percentage,ConsensusLandCoverClass_Barren,ConsensusLandCoverClass_Deciduous_Broadleaf_Trees,ConsensusLandCoverClass_Evergreen_Broadleaf_Trees,ConsensusLandCoverClass_Evergreen_Deciduous_Needleleaf_Trees,ConsensusLandCoverClass_Herbaceous_Vegetation,ConsensusLandCoverClass_Mixed_Other_Trees,ConsensusLandCoverClass_Shrubs,EarthEnvTexture_CoOfVar_EVI,EarthEnvTexture_Correlation_EVI,EarthEnvTexture_Homogeneity_EVI,EarthEnvTopoMed_AspectCosine,EarthEnvTopoMed_AspectSine,EarthEnvTopoMed_Elevation,EarthEnvTopoMed_Slope,EarthEnvTopoMed_TopoPositionIndex,EsaCci_BurntAreasProbability,GHS_Population_Density,GlobBiomass_AboveGroundBiomass,GlobPermafrost_PermafrostExtent,MODIS_NPP,PelletierEtAl_SoilAndSedimentaryDepositThicknesses,SG_Depth_to_bedrock,SG_Sand_Content_005cm,SG_SOC_Content_005cm,SG_Soil_pH_H2O_005cm,target_marker,sequencing_platform,sample_type,primers,Resolve_Biome,AMF_diversity,Pixel_Lat,Pixel_Long,CV_Fold
1128.0,93.56661224365234,647.21337890625,189.53338623046875,19.49498176574707,59.0,0.0,0.0,31.0,0.0,10.0,0.0,0.0,1180.0,2492.0,1703.0,0.9474571943283081,-0.11659441888332367,577.5,3.223846435546875,2.25,0.0,0.0,38.71662139892578,0.0,11936.9462890625,1.0,149.91586303710938,58.37885665893555,53.7875862121582,57.4397087097168,2,1,2,5,4,3.0,-42.27083206176758,146.8958282470703,2
1300.0,178.58370971679688,1989.5390625,323.6004333496094,57.10169982910156,27.0,0.0,2.0,0.0,23.0,0.0,43.0,5.0,220.0,1835.0,5126.0,0.8810861706733704,-0.14052420854568481,211.0,8.864578247070312,-1.3125,0.0,0.0,52.60639953613281,0.0,6168.77734375,1.0,200.0,30.19355010986328,23.291282653808594,58.31625747680664,2,0,2,5,4,1.0,29.129167556762695,117.9124984741211,3
1618.0,194.5,1291.8516845703125,340.5167236328125,15.899999618530273,0.0,0.0,17.0,0.0,43.0,0.0,40.0,0.0,515.0,2098.0,3045.0,0.26548004150390625,-0.8741840124130249,109.0,1.059929609298706,-1.375,0.0,0.0,146.72283935546875,0.0,3528.639892578125,1.0,200.0,63.694679260253906,17.938188552856445,50.96292495727539,1,0,2,10,5,1.0,31.112499237060547,-95.15416717529297,9
724.0,86.4835205078125,898.510009765625,196.50027465820312,25.098323822021484,49.0,10.0,16.0,0.0,0.0,0.0,25.0,0.0,513.0,2927.0,2750.0,0.9277365207672119,-0.07071137428283691,27.5,0.5578066110610962,-0.8125,0.0,0.0,41.7233772277832,0.0,7479.8359375,30.0,200.0,80.86392211914062,61.053955078125,50.012542724609375,1,1,2,22,4,0.0,55.14583206176758,8.895833015441895,4
630.0,39.5,800.3313598632812,193.5,31.30002784729004,0.0,0.0,0.0,0.0,20.0,0.0,80.0,0.0,591.0,4440.0,3928.0,-0.877314567565918,-0.47987067699432373,350.5,0.6273829340934753,0.3125,0.0,0.0,36.2423095703125,0.0,5293.9345703125,20.0,200.0,60.108184814453125,127.03768920898438,46.56399154663086,1,3,2,24,6,0.0,60.9375,14.045833587646484,7
1074.0,112.3824691772461,1265.0377197265625,193.39915466308594,26.201669692993164,0.0,0.0,3.0,97.0,0.0,0.0,0.0,0.0,404.0,2547.0,4773.0,-0.9744629263877869,0.08089351654052734,135.0,5.345145225524902,-5.0,0.07574630528688431,0.0,308.19769287109375,0.0,10339.9375,2.0,26.407211303710938,50.976600646972656,172.64605712890625,51.496253967285156,1,0,2,10,4,0.0,-43.09583282470703,146.6458282470703,5
1178.0,151.56605529785156,1455.4554443359375,305.5660705566406,39.49494552612305,86.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1719.0,2588.0,1522.0,0.6412528157234192,-0.25268253684043884,130.0,9.796758651733398,-0.5,0.0,116.9488525390625,120.05741882324219,0.0,9161.158203125,2.0,200.0,33.7208251953125,34.14332580566406,56.45966339111328,1,0,2,8,4,0.0,35.00416564941406,135.78750610351562,6
788.0,101.5,875.1217041015625,220.5,13.501673698425293,64.0,31.0,0.0,0.0,0.0,5.0,0.0,0.0,832.0,2933.0,2446.0,0.5771598815917969,0.577160120010376,10.0,0.1107904314994812,0.0625,0.0,22.976524353027344,13.438577651977539,0.0,6374.66357421875,50.0,200.0,37.10535430908203,25.26842498779297,60.88717269897461,1,1,0,21,4,0.0,51.92916488647461,6.004166603088379,7
1164.0,154.4826202392578,1452.92578125,308.48260498046875,38.6949462890625,99.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2608.0,2817.0,1781.0,0.37395691871643066,-0.8378344178199768,74.5,1.3540217876434326,-0.375,0.0,489.4573669433594,30.39288902282715,0.0,8675.2001953125,16.0,200.0,30.83078956604004,26.291980743408203,59.2201042175293,1,0,1,12,4,0.0,35.02916717529297,135.78750610351562,8
1497.0,169.43365478515625,1197.614501953125,230.46676635742188,20.599985122680664,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,915.0,20.0,2664.0,-0.8933501243591309,0.2633034586906433,17.0,4.065459251403809,-6.9375,0.025717951357364655,0.01080015953630209,120.16995239257812,0.0,17142.92578125,4.0,197.731689453125,62.0338020324707,72.90901947021484,55.6136474609375,2,1,2,5,4,0.0,-35.13750076293945,150.67083740234375,9
996.0,109.28192901611328,1358.18701171875,273.26519775390625,99.29663848876953,0.0,0.0,0.0,0.0,20.0,0.0,80.0,0.0,468.0,2418.0,3169.0,-0.3810032606124878,-0.8907113075256348,275.0,8.829362869262695,-11.5625,0.0,1.6552406549453735,69.25724792480469,0.0,7656.0419921875,1.0,196.218994140625,37.90122604370117,80.54369354248047,58.52151870727539,2,0,2,5,4,0.0,37.69583511352539,127.97916412353516,10
1306.0,182.449462890625,1977.5009765625,328.41619873046875,57.003326416015625,19.0,0.0,3.0,0.0,27.0,0.0,49.0,3.0,460.0,666.0,4685.0,-0.9445911645889282,-0.3282312750816345,118.0,4.885825157165527,-3.375,0.0,7.575045585632324,42.4456901550293,0.0,6005.83935546875,1.0,200.0,31.572431564331055,19.429378509521484,58.02475357055664,2,0,2,5,4,2.5,29.120832443237305,117.90416717529297,1
580.0,32.51673889160156,684.914306640625,182.50025939941406,36.79997253417969,0.0,0.0,0.0,0.0,65.0,0.0,7.0,0.0,549.0,-261.0,3281.0,0.9819673299789429,-0.18904808163642883,312.0,1.7937304973602295,-1.0625,0.0,0.0,52.493865966796875,0.0,4838.0,1.0,200.0,55.64781951904297,117.29426574707031,47.387733459472656,1,3,2,24,6,0.0,63.17916488647461,15.262499809265137,8
1628.0,172.5,917.5997314453125,284.532958984375,34.19830322265625,25.0,0.0,0.0,27.0,0.0,16.0,13.0,19.0,616.0,-288.0,3019.0,0.45467740297317505,0.5556184649467468,28.0,0.7318622469902039,-0.1875,0.0,2.2374088764190674,80.96444702148438,0.0,10970.5390625,50.0,200.0,62.72502899169922,22.66059112548828,62.84010314941406,2,1,2,5,4,3.0,-33.62083435058594,150.7375030517578,2
1313.0,218.56690979003906,1115.57861328125,273.5836486816406,17.89497947692871,66.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,422.0,2299.0,2483.0,0.42608246207237244,0.6406646966934204,541.5,8.064018249511719,-3.125,0.0,0.2544636130332947,161.76319885253906,0.0,12466.8505859375,1.0,198.2151641845703,45.95985794067383,34.03056335449219,51.76482391357422,1,2,1,20,1,0.0,-13.570833206176758,-39.704166412353516,1
942.0,52.35030746459961,550.0269775390625,239.31715393066406,21.796659469604492,0.0,0.0,0.0,0.0,85.0,0.0,15.0,0.0,417.0,515.0,4316.0,-0.9343883991241455,-0.3383755087852478,962.0,10.969545364379883,3.375,0.0,0.00191293575335294,151.54933166503906,0.0,5825.9130859375,1.0,200.0,42.8724479675293,107.8386001586914,58.33774185180664,1,0,2,10,5,0.0,50.87916564941406,-120.35416412353516,10
787.0,98.5,922.6592407226562,215.5,14.300000190734863,16.0,0.0,12.0,0.0,15.0,0.0,57.0,0.0,623.0,2620.0,2488.0,-0.9153785109519958,-0.3991678059101105,36.0,0.8777737021446228,0.9375,0.0,1.840263843536377,220.34596252441406,0.0,7446.2001953125,30.0,200.0,87.73081970214844,108.03813171386719,44.29734420776367,1,1,2,21,4,0.0,52.24583435058594,5.629166603088379,3
2509.0,205.5,240.49501037597656,351.5,23.50004005432129,0.0,54.0,0.0,0.0,0.0,0.0,0.0,46.0,740.0,102.0,6129.0,-0.31622743606567383,0.8068670034408569,136.5,0.2356097251176834,0.1875,0.0,0.00042243534699082375,0.0,0.0,1110.99755859375,1.0,178.47323608398438,70.24285888671875,9.604310989379883,74.27786254882812,2,1,2,5,8,0.0,-30.39583396911621,142.72084045410156,2
842.0000610351562,7.865683078765869,1308.1954345703125,153.88241577148438,35.90669631958008,28.0,11.0,0.0,0.0,26.0,34.0,0.0,2.0,1180.0,3653.0,3240.0,-0.9629813432693481,-0.2561693787574768,2002.5,14.550281524658203,-14.1875,0.0,0.0,145.7235565185547,0.001353773521259427,3187.056884765625,0.0,151.25843811035156,52.53873825073242,129.53688049316406,51.78164291381836,2,1,2,5,5,0.0,46.30416488647461,9.870833396911621,1
1434.0,149.5,608.8983764648438,317.5,95.20167541503906,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,352.0,4916.0,0.5009564161300659,-0.06028854846954346,81.0,0.18300791084766388,0.375,0.34842246770858765,16.046039581298828,0.05973333492875099,0.0,3761.62744140625,50.0,200.0,29.419370651245117,10.900618553161621,81.89905548095703,1,1,0,12,4,22.0,35.12916564941406,113.76249694824219,4
863.0,77.68438720703125,1476.3194580078125,216.70140075683594,26.706695556640625,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,479.0,361.0,2634.0,0.520660400390625,-0.0023036878556013107,867.5,9.461450576782227,12.1875,0.0,0.0,205.68960571289062,0.0,7096.14990234375,1.0,198.39463806152344,32.39957046508789,91.93157958984375,59.062076568603516,1,1,2,21,5,8.49899959564209,46.204166412353516,14.8125,2
1586.0,150.43228149414062,596.247802734375,206.4826202392578,54.80665969848633,48.0,0.0,5.0,15.0,0.0,11.0,22.0,0.0,1200.0,5398.0,2116.0,-0.39712369441986084,-0.8651789426803589,114.0,8.93873405456543,4.5625,0.0,0.0,70.59911346435547,0.0,6019.74462890625,1.0,147.1434326171875,67.69503021240234,42.89762878417969,59.269371032714844,2,1,2,5,12,3.0,-35.65416717529297,138.16250610351562,4
824.0,87.5164566040039,778.4739379882812,219.51673889160156,11.101648330688477,0.0,2.0,31.0,0.0,0.0,0.0,67.0,0.0,523.0,3101.0,2760.0,0.8115276098251343,-0.11265487968921661,372.0,2.206043243408203,2.0625,0.0,2.3465547201340087e-05,170.2938690185547,0.0,7036.841796875,1.0,200.0,32.69438171386719,49.72068405151367,50.520206451416016,1,1,2,21,4,0.0,50.3125,8.612500190734863,5
781.0,32.50027847290039,883.9913940429688,231.4838409423828,18.301645278930664,0.0,0.0,0.0,0.0,20.0,0.0,80.0,0.0,968.0,2137.0,1759.0,-0.015130504965782166,-0.6784403324127197,486.5,3.0625109672546387,1.1875,0.0,0.0,93.0353775024414,0.0,6272.41552734375,10.0,198.31935119628906,52.053977966308594,190.80897521972656,48.77429962158203,1,0,2,10,4,0.0,46.75416564941406,-82.25416564941406,6
821.0,37.4832649230957,708.4807739257812,214.4996795654297,21.196685791015625,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,293.0,1903.0,6347.0,-0.9576879739761353,0.201810821890831,867.5,1.2576098442077637,0.5,0.0,0.0,146.92018127441406,0.0,4482.447265625,13.0,200.0,53.163204193115234,162.41310119628906,51.97542953491211,1,1,2,18,5,3.0,54.337501525878906,-123.27083587646484,3
1322.0,4.5,216.5120391845703,171.5,131.29827880859375,0.0,92.0,0.0,0.0,0.0,8.0,0.0,0.0,321.0,-286.0,8466.0,0.9455555081367493,0.3162277340888977,4448.0,0.46008649468421936,0.1875,0.0,0.021546078845858574,0.0,0.0,72.19999694824219,50.0,200.0,55.94951248168945,16.759689331054688,84.37324523925781,1,1,2,10,10,21.0,32.37916564941406,82.07917022705078,9
2282.0,278.4831848144531,1447.9820556640625,373.4831848144531,107.20333099365234,0.0,0.0,0.0,0.0,0.0,0.0,60.0,40.0,361.0,408.0,4682.0,0.04509883373975754,-0.8658245801925659,22.5,0.6797786951065063,-0.8125,4.456823825836182,0.0,20.077688217163086,0.0,4087.86376953125,39.0,200.0,67.61146545410156,16.434513092041016,59.22307586669922,2,1,2,5,7,5.0,-12.929166793823242,132.59584045410156,5
1186.0,105.46607208251953,584.0906982421875,204.44924926757812,14.303364753723145,69.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,597.0,2042.0,2019.0,-0.17092806100845337,-0.9821748733520508,373.5,1.5065836906433105,-0.6875,0.0,0.0,1.7692444324493408,0.0,8774.8232421875,1.0,198.85968017578125,65.57785034179688,37.83481216430664,63.371646881103516,2,1,2,5,4,0.0,-42.27916717529297,147.47084045410156,7
1453.0,81.5,244.9381103515625,308.533447265625,37.39332962036133,69.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,1961.0,2473.0,1403.0,0.9522311687469482,0.30515676736831665,649.5,0.9076910018920898,0.0,0.0,22.19087028503418,0.0,0.0,1693.67333984375,15.0,200.0,25.949499130249023,20.215900421142578,83.56351470947266,1,1,2,10,13,0.0,43.94583511352539,87.35416412353516,10
582.0,29.5,737.5171508789062,185.51673889160156,36.49832534790039,0.0,0.0,0.0,0.0,64.0,0.0,36.0,0.0,849.0,2917.0,2763.0,0.43280845880508423,-0.0293616633862257,346.0,0.3837127685546875,-0.0625,0.0,2.5440471172332764,68.81973266601562,0.0,5268.56884765625,50.0,200.0,54.15574264526367,136.56556701660156,46.46050262451172,1,3,2,24,6,0.0,62.72083282470703,15.837499618530273,9
830.0,0.5861608386039734,1309.2244873046875,146.6190948486328,35.80669403076172,39.0,6.0,0.0,0.0,0.0,51.0,4.0,0.0,1314.0,3902.0,1939.0,0.2164788544178009,0.8691746592521667,2127.0,10.361673355102539,-7.9375,0.0,0.0,61.92302322387695,0.0,4080.0244140625,1.0,144.38587951660156,50.73782730102539,120.0888442993164,52.999298095703125,2,1,2,5,5,0.0,46.295833587646484,9.887499809265137,4
1543.0,160.5665740966797,813.79736328125,262.5166320800781,53.106666564941406,29.0,27.0,0.0,0.0,0.0,0.0,44.0,0.0,759.0,3400.0,2936.0,0.741463840007782,-0.652579128742218,391.5,7.375946044921875,-2.25,0.8134111166000366,0.0,35.7864875793457,0.0,12411.9970703125,1.0,193.9747772216797,37.1621208190918,27.274707794189453,68.6253662109375,1,0,2,10,12,0.0,37.962501525878906,13.945833206176758,5
969.0,86.83895874023438,2189.161376953125,216.8724822998047,62.2016716003418,0.0,0.0,0.0,29.0,12.0,0.0,59.0,0.0,437.0,2999.0,3977.0,0.7957592010498047,0.4130930006504059,1843.0,30.50896453857422,9.75,0.0,0.0,68.80106353759766,0.0,4564.44921875,0.0,177.3971710205078,34.43466567993164,89.52214050292969,54.631919860839844,1,1,2,22,4,0.0,31.287500381469727,110.2125015258789,8
735.0,60.5,698.8436279296875,212.5,33.70167541503906,0.0,0.0,11.0,0.0,0.0,0.0,89.0,0.0,1295.0,5426.0,1749.0,0.5758253335952759,0.7134527564048767,51.0,1.2643957138061523,-0.125,0.0,0.012937098741531372,119.98631286621094,0.0,5114.90673828125,1.0,199.9005584716797,60.81755447387695,124.14208221435547,51.79172134399414,1,0,2,14,4,0.0,58.24583435058594,27.3125,9
1836.0,162.51654052734375,366.8150634765625,306.4997253417969,19.096689224243164,94.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1582.0,5380.0,1989.0,-0.5478671789169312,0.3129422068595886,92.0,0.5840385556221008,-0.0625,0.0,0.0,17.944177627563477,0.0,3999.223388671875,40.0,200.0,60.80398178100586,9.902077674865723,71.60639190673828,1,1,2,20,8,25.999000549316406,-35.49583435058594,144.82916259765625,3
617.0,24.61785888671875,1325.171875,149.68460083007812,21.805021286010742,19.0,6.0,0.0,0.0,24.0,0.0,51.0,0.0,777.0,2731.0,3579.0,-0.8167970180511475,0.09660782665014267,1319.0,11.106212615966797,12.875,0.0,0.0,148.60765075683594,0.0,6365.99169921875,0.0,158.59906005859375,49.19413757324219,167.43614196777344,45.66437530517578,2,0,2,2,4,0.0,50.73749923706055,15.770833015441895,10
2741.0,215.5,187.70838928222656,360.5,32.198333740234375,0.0,35.0,0.0,0.0,0.0,14.0,0.0,51.0,372.0,1220.0,7736.0,-0.07160896062850952,-0.9631439447402954,140.5,0.450443834066391,0.1875,0.09995078295469284,0.00042243534699082375,0.0,0.0,1218.3939208984375,39.0,200.0,73.90717315673828,2.202056884765625,76.98486328125,2,1,2,5,13,0.0,-29.037500381469727,141.3541717529297,1
794.0,75.49974060058594,849.10302734375,204.46653747558594,14.003321647644043,0.0,20.0,59.0,0.0,0.0,7.0,14.0,0.0,173.0,1559.0,4766.0,-0.9452118277549744,0.32544344663619995,461.0,3.162449836730957,0.3125,0.0,0.0,165.7162628173828,0.0,6360.94140625,1.0,200.0,28.060335159301758,91.0791015625,51.72320556640625,2,0,2,5,4,0.0,51.27083206176758,10.220833778381348,1
1048.0,90.51644897460938,1039.672119140625,258.4832763671875,15.596653938293457,38.0,0.0,49.0,0.0,0.0,0.0,14.0,0.0,570.0,4227.0,2971.0,-0.30255353450775146,-0.7331812381744385,156.5,1.7568230628967285,1.6875,0.0,2.5828070640563965,21.530488967895508,0.0,6477.314453125,16.0,200.0,34.4077033996582,47.05073165893555,60.8334846496582,2,1,1,2,4,0.0,43.12916564941406,-77.09583282470703,2
1228.0,110.301513671875,2320.162841796875,280.2853698730469,58.5,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,1111.0,1183.0,2335.0,-0.022771216928958893,0.836546003818512,441.0,13.00284481048584,-15.3125,0.0,0.004926442168653011,186.61476135253906,0.0,7722.0234375,1.0,200.0,44.68866729736328,131.63088989257812,55.313812255859375,1,1,2,22,5,1.0,44.204166412353516,-122.26249694824219,5
1248.0,131.51683044433594,701.9157104492188,181.53323364257812,13.301682472229004,0.0,7.0,0.0,39.0,0.0,16.0,5.0,24.0,777.0,780.0,4691.0,0.14572490751743317,0.9762958288192749,20.5,3.186760425567627,-2.0625,0.0,0.8009056448936462,130.3425750732422,0.0,13265.35546875,0.0,151.8054656982422,64.56024932861328,60.291324615478516,56.12187194824219,2,1,2,5,4,13.99899959564209,-42.02083206176758,148.27915954589844,3
1239.0,145.19937133789062,2210.971435546875,287.1826171875,48.49832534790039,59.0,0.0,25.0,0.0,0.0,0.0,16.0,0.0,346.0,2920.0,4355.0,-0.5690188407897949,-0.8220585584640503,217.5,8.676559448242188,-4.375,0.0,0.0,82.23697662353516,0.0,7591.17431640625,1.0,200.0,30.34358024597168,37.96744918823242,66.6257553100586,1,1,0,21,12,4.0,42.545833587646484,19.212499618530273,6
914.0,101.46625518798828,1158.8306884765625,245.4662628173828,30.10331916809082,29.0,5.0,51.0,0.0,0.0,0.0,15.0,0.0,341.0,192.0,2962.0,-0.5370798110961914,-0.5983758568763733,405.5,3.93172025680542,-1.6875,0.0,0.0,78.56888580322266,0.0,7016.1376953125,1.0,200.0,35.92793655395508,36.72380828857422,58.745540618896484,1,1,1,22,5,0.0,46.329166412353516,15.204166412353516,6
562.0,11.550247192382812,741.4833984375,187.5502471923828,30.900028228759766,0.0,0.0,0.0,0.0,19.0,0.0,81.0,0.0,666.0,12.0,3421.0,0.9262468814849854,0.3769150674343109,159.0,2.0349349975585938,1.375,0.0,0.0,56.446754455566406,0.0,4240.03564453125,1.0,200.0,58.10722351074219,132.69728088378906,45.17462921142578,1,3,2,24,6,0.0,66.55416870117188,22.445833206176758,10
1306.0,182.449462890625,1977.5009765625,328.41619873046875,57.003326416015625,19.0,0.0,3.0,0.0,27.0,0.0,49.0,3.0,460.0,666.0,4685.0,-0.9445911645889282,-0.3282312750816345,118.0,4.885825157165527,-3.375,0.0,7.575045585632324,42.4456901550293,0.0,6005.83935546875,1.0,200.0,31.572431564331055,19.429378509521484,58.02475357055664,2,0,2,5,4,0.0,29.120832443237305,117.90416717529297,4
1251.9998779296875,98.43329620361328,759.9982299804688,234.416748046875,14.401681900024414,0.0,0.0,1.0,60.0,0.0,12.0,23.0,5.0,333.0,2627.0,5636.0,0.5537019968032837,-0.8299444913864136,1138.5,9.769350051879883,-5.375,0.007797953672707081,0.0,140.1969757080078,0.0,8125.72802734375,1.0,84.95850372314453,60.95378112792969,43.087890625,59.208003997802734,2,1,2,5,4,15.99899959564209,-35.87916564941406,149.0124969482422,5
713.0,42.599945068359375,1351.75439453125,174.6002197265625,18.606670379638672,0.0,0.0,0.0,0.0,85.0,0.0,15.0,0.0,688.0,1955.0,5817.0,0.9176236987113953,0.3974452614784241,1177.5,4.055368423461914,1.625,0.0,0.0,143.96817016601562,0.0,6845.3232421875,1.0,139.22711181640625,47.88398361206055,161.0796356201172,44.142906188964844,1,1,2,22,4,0.0,49.045833587646484,13.620833396911621,6
661.0,49.5,729.607421875,194.53350830078125,27.599971771240234,0.0,0.0,0.0,0.0,64.0,0.0,36.0,0.0,469.0,-844.0,4015.0,0.8797467947006226,-0.4282393455505371,40.0,0.42385900020599365,0.1875,0.0,0.0,121.2259521484375,0.0,5936.39990234375,50.0,197.6300506591797,62.05877685546875,212.06533813476562,44.15239715576172,1,0,2,10,6,1.0,61.704166412353516,21.704166412353516,1
2387.0,205.48358154296875,285.6380615234375,352.5,27.201669692993164,0.0,33.0,0.0,0.0,0.0,14.0,22.0,32.0,661.0,1938.0,5812.0,3.1391647326017846e-07,0.7071071267127991,105.0,0.07468907535076141,-0.0625,0.0,0.00042243534699082375,2.283733367919922,0.0,1442.275390625,50.0,200.0,69.93647003173828,6.950178623199463,69.75931549072266,2,1,2,5,8,1.0,-29.945833206176758,144.1125030517578,4
1910.0,166.53265380859375,960.4948120117188,306.5329284667969,79.69998931884766,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,533.0,3362.0,4696.0,0.2650190591812134,0.8988040089607239,260.0,3.248133659362793,-0.25,0.0,0.0,213.53439331054688,0.0,8981.2607421875,1.0,200.0,75.43211364746094,31.188644409179688,59.046546936035156,2,1,2,5,12,0.0,-32.52083206176758,116.1875,7
1300.0,178.58370971679688,1989.5390625,323.6004333496094,57.10169982910156,27.0,0.0,2.0,0.0,23.0,0.0,43.0,5.0,220.0,1835.0,5126.0,0.8810861706733704,-0.14052420854568481,211.0,8.864578247070312,-1.3125,0.0,0.0,52.60639953613281,0.0,6168.77734375,1.0,200.0,30.19355010986328,23.291282653808594,58.31625747680664,2,0,2,5,4,0.0,29.129167556762695,117.9124984741211,7
3199.0,264.5,425.2066345214844,382.5,105.00164031982422,0.0,35.0,0.0,0.0,0.0,10.0,6.0,49.0,1192.0,2960.0,5078.0,0.6605234146118164,0.7071066498756409,332.5,0.1383552998304367,-0.125,0.26644936203956604,0.0,0.0,0.0,640.8761596679688,50.0,200.0,56.78683853149414,5.715383052825928,74.48634338378906,2,1,2,5,13,0.0,-20.295833587646484,130.03750610351562,2
1771.0,248.5167236328125,2238.196044921875,292.5331726074219,36.0899658203125,25.0,0.0,0.0,56.0,0.0,0.0,19.0,0.0,238.0,3589.0,4650.0,0.31051570177078247,0.1563701629638672,236.5,1.89163339138031,-1.8125,0.0,0.8217223286628723,143.47413635253906,0.0,13963.767578125,8.0,187.5498809814453,28.14631462097168,71.02584075927734,55.12322998046875,1,2,2,25,1,1.0,18.420833587646484,-66.9625015258789,2
1552.999755859375,153.582763671875,1120.99609375,261.56634521484375,42.90669250488281,23.0,0.0,0.0,42.0,0.0,24.0,11.0,0.0,943.0,5468.0,2104.0,0.9592824578285217,-0.20512834191322327,700.5,5.464681625366211,-8.3125,0.0,0.0,64.73013305664062,0.0,13132.099609375,1.0,155.95021057128906,46.14389419555664,42.39667892456055,56.279232025146484,2,1,2,5,4,2.0,-28.287500381469727,152.42083740234375,8
1164.0,154.4826202392578,1452.92578125,308.48260498046875,38.6949462890625,99.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2608.0,2817.0,1781.0,0.37395691871643066,-0.8378344178199768,74.5,1.3540217876434326,-0.375,0.0,489.4573669433594,30.39288902282715,0.0,8675.2001953125,16.0,200.0,30.83078956604004,26.291980743408203,59.2201042175293,1,0,1,12,4,0.0,35.02916717529297,135.78750610351562,9
2474.0,184.46676635742188,232.51881408691406,331.4831848144531,20.0,0.0,49.0,0.0,0.0,0.0,0.0,4.0,47.0,194.0,1733.0,8641.0,-0.14157599210739136,-0.6430633068084717,145.5,1.145338773727417,0.0,0.0,0.0,0.0,0.0,1543.29443359375,19.0,185.19935607910156,77.27587127685547,7.395969867706299,76.14911651611328,2,1,2,5,13,1.0,-30.89583396911621,132.22084045410156,3
1164.0,154.4826202392578,1452.92578125,308.48260498046875,38.6949462890625,99.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2608.0,2817.0,1781.0,0.37395691871643066,-0.8378344178199768,74.5,1.3540217876434326,-0.375,0.0,489.4573669433594,30.39288902282715,0.0,8675.2001953125,16.0,200.0,30.83078956604004,26.291980743408203,59.2201042175293,1,0,1,12,4,0.0,35.02916717529297,135.78750610351562,10
986.0,70.53343200683594,1324.3624267578125,238.53370666503906,14.698328971862793,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,260.0,4088.0,4590.0,-0.40119487047195435,-0.7771891355514526,602.0,6.02468204498291,6.0625,0.0,0.0,181.4792938232422,0.0,7504.15869140625,2.0,163.45819091796875,46.25724411010742,160.4688262939453,43.55248260498047,1,1,2,20,4,0.0,42.47916793823242,-73.3375015258789,1
1306.0,182.449462890625,1977.5009765625,328.41619873046875,57.003326416015625,19.0,0.0,3.0,0.0,27.0,0.0,49.0,3.0,460.0,666.0,4685.0,-0.9445911645889282,-0.3282312750816345,118.0,4.885825157165527,-3.375,0.0,7.575045585632324,42.4456901550293,0.0,6005.83935546875,1.0,200.0,31.572431564331055,19.429378509521484,58.02475357055664,2,0,2,5,4,0.0,29.120832443237305,117.90416717529297,2
1456.0,95.71544647216797,945.5466918945312,231.68252563476562,71.69332885742188,33.0,19.0,0.0,0.0,2.0,11.0,11.0,23.0,1037.0,1929.0,3241.0,0.9700562357902527,-0.23936694860458374,1682.5,10.372432708740234,10.3125,0.0,6.768496990203857,45.52817916870117,0.0,3691.552978515625,1.0,194.884765625,37.864070892333984,46.507652282714844,63.09893798828125,1,1,1,20,12,0.0,36.69583511352539,-5.020833492279053,8
787.0,98.5,922.6592407226562,215.5,14.300000190734863,16.0,0.0,12.0,0.0,15.0,0.0,57.0,0.0,623.0,2620.0,2488.0,-0.9153785109519958,-0.3991678059101105,36.0,0.8777737021446228,0.9375,0.0,1.840263843536377,220.34596252441406,0.0,7446.2001953125,30.0,200.0,87.73081970214844,108.03813171386719,44.29734420776367,1,1,2,21,4,0.0,52.24583435058594,5.629166603088379,3
1164.0,154.4826202392578,1452.92578125,308.48260498046875,38.6949462890625,99.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2608.0,2817.0,1781.0,0.37395691871643066,-0.8378344178199768,74.5,1.3540217876434326,-0.375,0.0,489.4573669433594,30.39288902282715,0.0,8675.2001953125,16.0,200.0,30.83078956604004,26.291980743408203,59.2201042175293,1,0,1,12,4,0.0,35.02916717529297,135.78750610351562,4
