sample_id,CGIAR_PET,CHELSA_BIO_Annual_Mean_Temperature,CHELSA_BIO_Annual_Precipitation,CHELSA_BIO_Max_Temperature_of_Warmest_Month,CHELSA_BIO_Precipitation_Seasonality,ConsensusLandCover_Human_Development_Percentage,ConsensusLandCoverClass_Barren,ConsensusLandCoverClass_Deciduous_Broadleaf_Trees,ConsensusLandCoverClass_Evergreen_Broadleaf_Trees,ConsensusLandCoverClass_Evergreen_Deciduous_Needleleaf_Trees,ConsensusLandCoverClass_Herbaceous_Vegetation,ConsensusLandCoverClass_Mixed_Other_Trees,ConsensusLandCoverClass_Shrubs,EarthEnvTexture_CoOfVar_EVI,EarthEnvTexture_Correlation_EVI,EarthEnvTexture_Homogeneity_EVI,EarthEnvTopoMed_AspectCosine,EarthEnvTopoMed_AspectSine,EarthEnvTopoMed_Elevation,EarthEnvTopoMed_Slope,EarthEnvTopoMed_TopoPositionIndex,EsaCci_BurntAreasProbability,GHS_Population_Density,GlobBiomass_AboveGroundBiomass,GlobPermafrost_PermafrostExtent,MODIS_NPP,PelletierEtAl_SoilAndSedimentaryDepositThicknesses,SG_Depth_to_bedrock,SG_Sand_Content_005cm,SG_SOC_Content_005cm,SG_Soil_pH_H2O_005cm,target_marker,sequencing_platform,sample_type,primers,Resolve_Biome,arbuscular_mycorrhizal_richness,Pixel_Lat,Pixel_Long,source,CV_Fold
S00D521,736.0,60.516737841999195,704.4100341796875,212.5,34.20167541503906,0.0,0.0,32.0,0.0,0.0,0.0,68.0,0.0,502.0,2943.0,3100.0,0.8104522824287415,0.5856700539588928,41.0,0.8530983328819275,-0.9375,0.0,0.0,106.93138122558594,0.0,4771.24169921875,50.0,200.0,56.50016403198242,150.93763732910156,54.36589813232422,1,0,1,12,4,0.6931471805599453,58.287498474121094,27.329166412353516,GlobalFungi,6
S00D526,739.0,61.5,706.695068359375,211.51676619799764,34.20332336425781,0.0,0.0,32.0,0.0,0.0,0.0,68.0,0.0,554.0,1219.0,2828.0,0.43050798773765564,-0.1954399049282074,42.5,0.3269786536693573,-0.125,0.0,0.14903755486011505,113.49066925048828,0.0,5051.70751953125,50.0,200.0,60.55408477783203,148.25160217285156,54.238914489746094,1,0,1,12,4,0.0,58.287498474121094,27.362499237060547,GlobalFungi,7
GF4T1154otu,542.0,27.5,1611.6749267578125,160.5,23.701675415039062,0.0,12.0,24.0,0.0,4.0,0.0,27.0,33.0,669.0,4880.0,3253.0,-0.594612717628479,-0.7441277503967285,150.5,1.0634214878082275,0.875,0.0,0.0,31.558399200439453,0.0002922472485806793,2781.5283203125,23.0,183.992431640625,57.77505874633789,184.9306182861328,48.92576599121094,2,4,1,25,11,0.6931471805599453,68.5374984741211,17.22083282470703,GlobalFungi,1
FMS16BI1651v2,1871.0,161.53338842800076,1122.02783203125,298.54991658879766,80.49663543701172,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,629.0,3373.0,3343.0,0.6079708337783813,-0.24275317788124084,320.0,2.180527687072754,0.75,0.4211159944534302,0.0,182.480712890625,0.0,13928.7548828125,1.0,200.0,74.27071380615234,46.682559967041016,59.08550262451172,2,2,1,5,12,0.6931471805599453,-32.60416793823242,116.05416870117188,GlobalFungi,5
GF4T608otu,732.0,58.5,723.1364135742188,215.5,26.5,21.0,0.0,0.0,0.0,27.0,0.0,52.0,0.0,922.0,4546.0,2909.0,-0.9646318554878235,0.2561724781990051,83.5,0.6907183527946472,0.4375,0.0,0.028567638248205185,123.47750854492188,0.0,4873.26904296875,45.0,199.9375,70.49624633789062,121.36436462402344,48.94526672363281,2,4,1,25,4,0.0,57.65416717529297,26.412500381469727,GlobalFungi,8
FMS16BI1653v2,1891.0,163.5335030639926,1001.632080078125,303.5335030639926,79.69998931884766,0.0,0.0,3.0,69.0,0.0,0.0,6.0,22.0,421.0,3092.0,5120.0,0.76848304271698,-0.00784582644701004,303.0,2.279759168624878,-1.625,0.09526952356100082,0.0,142.1363525390625,0.0,12263.1025390625,1.0,197.15133666992188,72.50743865966797,30.049880981445312,59.287418365478516,2,2,1,5,12,1.6094379124341003,-32.537498474121094,116.15416717529297,GlobalFungi,6
GF4S20061b,725.0,64.5,665.1920166015625,210.50028060332713,28.898351669311523,61.0,0.0,8.0,0.0,4.0,0.0,27.0,0.0,891.0,3219.0,2096.0,-0.9346823692321777,-0.1225438341498375,24.0,1.2277508974075317,0.75,0.0,0.0,73.83484649658203,0.0,6621.86328125,37.0,196.33934020996094,60.67807388305664,88.1036148071289,58.13882064819336,2,4,1,25,4,0.0,58.34583282470703,23.987499237060547,GlobalFungi,9
GF4T445otu,1623.0,251.5,1478.2147216796875,287.5167045979997,57.70167541503906,36.0,0.0,10.0,10.0,0.0,0.0,28.0,16.0,856.0,2837.0,1640.0,-0.5435423851013184,-0.3218139410018921,80.5,4.045013904571533,-2.75,0.0,0.0,54.61351013183594,0.0,9099.92578125,1.0,200.0,58.05096435546875,14.687536239624023,54.589500427246094,2,4,1,25,1,0.6931471805599453,-10.970833778381348,-37.26250076293945,GlobalFungi,3
GF4S21894b,880.0,94.50028046658866,576.1151733398438,237.5167338579995,37.29999923706055,65.0,9.0,13.0,0.0,0.0,0.0,14.0,0.0,782.0,1437.0,2474.0,-0.5745463371276855,-0.5870009660720825,214.0,0.8602877855300903,0.6875,0.0,6.258600234985352,70.8277359008789,0.0,6024.16162109375,1.0,200.0,37.88862228393555,28.559911727905273,62.923614501953125,2,4,1,25,4,3.146176080291519,49.98749923706055,15.337499618530273,GlobalFungi,10
GF4T1693otu,2254.0,268.48352952629364,1133.5634765625,367.4668142682939,101.60498809814453,0.0,0.0,3.0,0.0,0.0,0.0,58.0,38.0,406.0,2120.0,3856.0,0.5780868530273438,-0.6253963708877563,429.5,1.7204678058624268,-3.5,3.1102583408355713,0.0,71.18791198730469,0.0,2900.4208984375,1.0,200.0,52.521488189697266,15.772958755493164,56.16352462768555,2,4,1,25,7,1.9459101490553132,11.237500190734863,-5.420833110809326,GlobalFungi,10
GF4T1568otu,1687.0,248.46652102400185,1048.01513671875,326.44974965800435,66.19831085205078,30.0,0.0,0.0,0.0,0.0,29.0,26.0,15.0,694.0,5114.0,4849.0,-0.557854175567627,-0.8298731446266174,451.0,1.1956088542938232,-0.0625,0.009540952742099762,2.841381788253784,25.30666732788086,0.0,5044.830078125,13.0,200.0,54.14443588256836,12.20203971862793,70.66032409667969,2,4,1,25,7,0.6931471805599453,-4.695833206176758,38.12916564941406,GlobalFungi,1
GF4T1097otu,637.0,41.5,781.948486328125,204.48351635227067,27.899999618530273,0.0,0.0,14.0,0.0,41.0,0.0,44.0,0.0,600.0,2442.0,3069.0,0.5144945979118347,-0.8574936389923096,123.5,0.9623191356658936,-0.25,0.0,0.0,72.34293365478516,0.0,4848.2421875,26.0,200.0,35.9184684753418,103.11011505126953,48.64012145996094,2,4,1,25,6,2.890316231316615,61.829166412353516,23.35416603088379,GlobalFungi,4
GF4S07244b,1084.0,122.53211844447739,1403.907958984375,202.49915715148867,77.89664459228516,0.0,0.0,0.0,3.0,19.0,0.0,78.0,0.0,232.0,1597.0,5302.0,-0.7314045429229736,-0.2396979033946991,2503.0,6.148226737976074,-0.25,0.0,0.0,134.2288055419922,0.0,13918.419921875,1.0,190.3752899169922,32.639564514160156,76.16822814941406,57.372474670410156,1,1,2,35,1,3.098604688214347,24.52916717529297,101.02083587646484,GlobalFungi,4
S001546,1049.0,18.483266770001137,537.0061645507812,258.48326677000114,110.30000305175781,58.0,0.0,11.0,0.0,0.0,8.0,23.0,0.0,431.0,-1410.0,2601.0,-0.9040457010269165,0.33645230531692505,254.5,1.6257237195968628,-1.6875,0.0,0.0,0.0,0.0,2781.41650390625,10.0,197.0542755126953,28.126672744750977,33.400577545166016,69.01433563232422,2,0,1,2,8,1.9457672920630602,48.67916488647461,124.97916412353516,GlobalFungi,2
GF4S20097b,727.0,58.5,696.4866943359375,214.46677690068617,32.40167999267578,58.0,3.0,15.0,0.0,0.0,23.0,0.0,0.0,375.0,36.0,2808.0,-0.39392033219337463,-0.8658251762390137,67.0,0.547791600227356,0.5625,0.0,12.718092918395996,22.1343994140625,0.0,4848.59033203125,46.0,200.0,52.53497314453125,38.42121505737305,63.813499450683594,2,4,1,25,4,0.6931471805599453,58.337501525878906,26.65416717529297,GlobalFungi,1
FMS16BI1423v2,1950.0,165.5164124443832,497.0821533203125,283.5168196220038,44.20003890991211,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1829.0,1761.0,702.0,-0.7071073055267334,-0.1090584248304367,30.0,0.3244370222091675,0.0,0.0,118.44366455078125,14.566755294799805,0.0,4022.77783203125,50.0,200.0,67.7837905883789,20.880943298339844,71.80914306640625,2,2,1,5,12,1.3860443479890243,-34.67916488647461,138.66250610351562,GlobalFungi,7
FMS16BI1667v2,2465.0,183.4831834659999,237.01548767089844,330.5,20.0,0.0,50.0,0.0,0.0,0.0,0.0,3.0,47.0,147.0,680.0,9131.0,-0.5443474054336548,-0.7931586503982544,157.0,1.1015082597732544,-0.6875,0.0,0.0,0.0,0.0,1680.5645751953125,15.0,179.18875122070312,75.96162414550781,7.052357196807861,74.92731475830078,2,2,1,5,13,0.6931471805599453,-30.90416717529297,132.2291717529297,GlobalFungi,3
GF4T734otu,873.0,26.46567254134052,707.779296875,230.46539117667143,58.991634368896484,0.0,0.0,0.0,0.0,20.0,0.0,80.0,0.0,1258.0,5046.0,1765.0,0.8303799629211426,0.5429613590240479,508.5,10.813884735107422,-3.625,0.0,0.0,130.5740509033203,0.0,8509.75390625,1.0,190.24093627929688,42.19953918457031,128.1531524658203,54.788169860839844,2,4,1,25,4,3.8300968876775667,43.48749923706055,133.67916870117188,GlobalFungi,2
GF4T1702otu,1675.0,187.39816150629642,1098.0845947265625,253.41487060029584,53.493316650390625,26.0,0.0,0.0,0.0,0.0,20.0,33.0,22.0,493.0,1870.0,3623.0,-0.7256380319595337,-0.6720846891403198,1867.5,3.168910026550293,-2.125,0.0,0.0,34.49546813964844,0.0,11139.7939453125,1.0,200.0,48.379390716552734,24.860088348388672,64.51726531982422,2,4,1,25,7,1.642292213867565,-1.6041666269302368,35.38750076293945,GlobalFungi,2
FMS16BI1362v2,1902.9998779296875,161.46651505755847,572.8248291015625,281.4836154691022,47.298397064208984,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1554.0,3269.0,2085.0,0.5577293634414673,-0.8290324211120605,100.5,2.8848347663879395,-2.4375,0.0,73.21283721923828,60.03822326660156,0.0,5013.5986328125,4.0,200.0,68.95689392089844,19.596298217773438,65.5802001953125,2,2,1,5,12,3.332204510175204,-34.72083282470703,138.69583129882812,GlobalFungi,8
FMS06184v3,1498.0,238.59972335318446,1377.995849609375,318.5997233531845,80.1033706665039,53.0,0.0,0.0,0.0,0.0,0.0,27.0,20.0,406.0,1348.0,3572.0,0.24405956268310547,0.6295995712280273,592.5,3.8991539478302,4.3125,0.0,22.78505516052246,109.016357421875,0.0,12924.59765625,3.0,198.5618438720703,34.54419708251953,27.00615692138672,56.410484313964844,1,2,1,23,1,0.6931471805599453,21.912500381469727,101.25416564941406,GlobalFungi,5
GF4T155otu,2252.0,278.5,1482.651611328125,374.4997190968796,108.00003814697266,0.0,0.0,8.0,30.0,0.0,26.0,21.0,15.0,654.0,1926.0,4180.0,-0.7352470755577087,0.09805869311094284,8.0,0.2356097251176834,0.0,1.6662638187408447,0.0,20.60622215270996,0.0,3388.2861328125,50.0,200.0,60.96327590942383,25.644399642944336,58.7093391418457,2,4,1,25,7,0.0,-12.762499809265137,132.74583435058594,GlobalFungi,3
GF4T394otu,487.0,7.383603394571657,596.6881103515625,183.36714312875984,52.52008819580078,0.0,0.0,0.0,0.0,3.0,0.0,47.0,24.0,1389.0,1558.0,1166.0,-0.9585505127906799,0.030878417193889618,272.0,2.4672060012817383,-0.6875,0.0,0.0,67.16639709472656,0.0,3509.45068359375,1.0,200.0,41.47475051879883,161.7940673828125,58.83700180053711,2,4,1,25,11,0.0,61.76250076293945,-148.58749389648438,GlobalFungi,2
GF4T231otu,1133.0,128.16642636669494,1800.248046875,240.18291826975823,26.106664657592773,21.0,0.0,36.0,0.0,0.0,0.0,42.0,0.0,329.0,2771.0,4285.0,-0.22170490026474,-0.2223476767539978,472.5,27.204593658447266,-24.125,0.0,0.0,98.04000091552734,0.0,8961.2509765625,1.0,181.8767547607422,36.180599212646484,99.135009765625,55.315025329589844,2,4,1,25,4,1.3862943611198906,40.837501525878906,40.48749923706055,GlobalFungi,3
GF4S16202b,1513.0,127.4832932979989,926.4528198242188,319.4997424438288,54.09835433959961,21.0,0.0,0.0,0.0,0.0,69.0,9.0,0.0,487.0,1665.0,3499.0,0.9326896667480469,0.27749598026275635,376.5,2.3506436347961426,-3.75,1.7102510929107666,0.0,7.244089126586914,0.0,2744.5673828125,1.0,200.0,9.83887004852295,32.645633697509766,65.8860855102539,1,2,1,27,8,1.5040773967762742,39.087501525878906,-96.5875015258789,GlobalFungi,3
GF4T299otu,1722.9998779296875,245.18432354906324,1958.1484375,309.2010430950631,50.0,45.0,0.0,0.0,44.0,0.0,0.0,11.0,0.0,632.0,1739.0,2817.0,-0.6302284002304077,-0.7758032083511353,278.5,7.992823123931885,-13.6875,0.0,44.37202835083008,45.2138671875,0.0,16243.0439453125,1.0,184.28627014160156,37.650455474853516,25.511882781982422,62.573265075683594,2,4,1,25,1,0.0,20.170833587646484,-76.51249694824219,GlobalFungi,6
GF4S21887b,856.0,89.5167338579995,585.3295288085938,232.5167338579995,42.69832229614258,78.0,3.0,9.0,0.0,0.0,10.0,0.0,0.0,563.0,688.0,2769.0,0.5310350656509399,-0.44367510080337524,326.0,0.617280900478363,-1.0,0.0,5.314614295959473,34.615821838378906,0.0,5808.0361328125,1.0,200.0,36.66897201538086,24.310794830322266,62.06790542602539,2,4,1,25,4,0.0,49.98749923706055,14.537500381469727,GlobalFungi,4
N2026,1579.0,229.5342474258481,1416.9500732421875,276.5342474258481,39.29999923706055,53.0,0.0,14.0,4.0,0.0,0.0,29.0,0.0,497.0,4133.0,3270.0,0.9270722270011902,-0.37484386563301086,927.0,7.58583402633667,-0.9375,0.20372821390628815,0.0,22.46684455871582,0.0,7361.8779296875,1.0,200.0,40.47145080566406,28.951377868652344,60.426048278808594,1,2,1,27,13,1.3862943611198906,9.662500381469727,-69.94583129882812,GlobalFungi,4
GF4S20473b,725.0,58.5,744.3653564453125,211.51673788999915,29.100000381469727,89.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,627.0,3187.0,3034.0,-0.07071144878864288,-0.7071062326431274,65.0,0.35137253999710083,0.375,0.0,30.95379638671875,15.25706672668457,0.0,4641.82861328125,50.0,200.0,47.801788330078125,51.094852447509766,64.97969818115234,2,4,1,25,4,0.6931471805599453,58.38750076293945,25.745832443237305,GlobalFungi,5
FMS22980v2,1618.0,194.5,1291.8516845703125,340.5167247979998,15.899999618530273,0.0,0.0,17.0,0.0,43.0,0.0,40.0,0.0,515.0,2098.0,3045.0,0.26548004150390625,-0.8741840124130249,109.0,1.059929609298706,-1.375,0.0,0.0,146.72283935546875,0.0,3528.639892578125,1.0,200.0,63.694679260253906,17.938188552856445,50.96292495727539,1,0,1,12,5,1.8718021769015913,31.112499237060547,-95.15416717529297,GlobalFungi,1
FMS17712v2,1141.0,-15.533241235360984,541.9798583984375,140.46675876463902,103.5982894897461,46.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,934.0,-627.0,2665.0,0.3764483332633972,-0.9262456893920898,4580.0,0.4988355040550232,0.125,0.0,0.0,0.0,0.0,806.849609375,27.0,200.0,57.350738525390625,41.44733428955078,75.15704345703125,1,2,1,12,10,1.3862943611198906,31.570833206176758,91.84583282470703,GlobalFungi,8
GF4T1024otu,1679.0,257.4669596762286,1613.82177734375,337.46695967622867,86.50167846679688,97.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,671.0,2712.0,3622.0,0.6497803330421448,-0.5547009110450745,389.0,0.5377470850944519,-1.25,0.0,0.0,3.6725332736968994,0.0,6821.552734375,2.0,198.93670654296875,33.67144775390625,15.522124290466309,54.72426223754883,2,4,1,25,2,2.5389212670071495,19.912500381469727,100.00416564941406,GlobalFungi,3
GF4T1003otu,2010.0,262.5002713901535,1545.5723876953125,278.51671626200005,45.70000076293945,36.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,727.0,-562.0,2115.0,0.9241011142730713,-0.3821480870246887,26.5,2.36929988861084,0.25,0.0,6.309068202972412,16.401065826416016,0.0,4977.01416015625,10.0,197.84620666503906,38.70387268066406,80.28182220458984,67.88533782958984,2,4,1,25,13,0.0,13.329166412353516,-59.62916564941406,GlobalFungi,5
GF4S02506b,788.0,71.53349069999877,931.8424682617188,202.5667009934012,22.29497718811035,21.0,1.0,54.0,0.0,0.0,0.0,24.0,0.0,387.0,2731.0,3434.0,-0.1337188333272934,0.5070786476135254,802.5,2.371952772140503,6.125,0.0,0.0,159.68177795410156,0.0,8000.14208984375,1.0,200.0,28.32421112060547,68.64990234375,53.986778259277344,1,0,1,27,4,1.3862943611198906,48.38750076293945,9.470833778381348,GlobalFungi,6
GF4S19693b,729.0,57.5,703.0032958984375,213.5,32.10002517700195,29.0,0.0,29.0,0.0,4.0,0.0,39.0,0.0,1041.0,3021.0,2003.0,-0.2943175137042999,0.3224412798881531,81.5,0.5097020864486694,1.0,0.0,0.0,119.6693344116211,0.0,5060.76123046875,28.0,200.0,63.277618408203125,107.14398193359375,53.096473693847656,2,4,1,25,4,0.0,58.295833587646484,26.65416717529297,GlobalFungi,7
FMS12316v2,726.0,60.4997194344809,652.9703979492188,217.46678037752156,29.00332260131836,0.0,0.0,30.0,0.0,15.0,0.0,55.0,0.0,951.0,3433.0,3168.0,-0.7376645803451538,-0.67364501953125,22.0,0.8890658617019653,-0.6875,0.0,0.0,77.61920166015625,0.0,7587.5087890625,41.0,199.32420349121094,45.43679428100586,95.88323211669922,50.345027923583984,1,4,1,29,4,0.0,60.07083511352539,17.554166793823242,GlobalFungi,8
GF3S05651a,862.0,76.5337751206689,613.78662109375,219.53349464799794,36.598323822021484,0.0,0.0,21.0,0.0,7.0,0.0,72.0,0.0,863.0,4784.0,2311.0,0.25591903924942017,-0.6507885456085205,577.5,2.27892804145813,4.875,0.0,0.0,190.73812866210938,0.0,6981.6943359375,1.0,200.0,40.68597412109375,50.286155700683594,45.66387939453125,1,2,1,29,4,0.0,49.3125,16.77083396911621,GlobalFungi,9
FMS16BI0328v2,3013.0,223.5,299.9949645996094,372.5,56.20332336425781,0.0,45.0,0.0,0.0,0.0,9.0,0.0,46.0,449.0,1964.0,6911.0,0.678948163986206,-0.6309041976928711,517.0,0.2230905294418335,-0.125,0.0,0.0,0.0,0.0,1119.2391357421875,1.0,196.2665557861328,73.4267349243164,4.063992500305176,71.27880859375,2,2,1,5,13,0.6931471805599453,-25.27083396911621,130.9375,GlobalFungi,6
GF4S12291b,1586.0,172.51647247955492,459.95501708984375,307.4667986424456,38.20000457763672,74.0,16.0,0.0,0.0,0.0,0.0,0.0,11.0,579.0,3786.0,4594.0,-0.853025496006012,0.5217989683151245,155.5,1.9602851867675781,-1.0,0.0,2.48038387298584,6.268444538116455,0.0,6624.2001953125,1.0,200.0,41.07912826538086,15.337349891662598,77.99055480957031,2,0,1,5,12,1.2524772340998258,39.61249923706055,-0.6875,GlobalFungi,9
N2027,1912.0,167.48358723225627,451.3316650390625,312.5168238100013,18.098331451416016,25.0,0.0,10.0,6.0,0.0,0.0,36.0,23.0,1785.0,3756.0,3125.0,-0.20307591557502747,0.9790056943893433,236.5,1.015618085861206,-0.1875,0.06302600353956223,0.0,160.95306396484375,0.0,4153.22314453125,9.0,200.0,70.33281707763672,21.034927368164062,62.84768295288086,1,2,1,27,4,2.302585092994046,-33.84583282470703,147.3874969482422,GlobalFungi,10
GF3S05696a,864.0,79.51645306512737,614.3616943359375,221.54938677938142,36.4950065612793,0.0,0.0,0.0,0.0,65.0,0.0,35.0,0.0,713.0,1961.0,2495.0,0.9560249447822571,-0.18798860907554626,535.0,4.368581771850586,2.125,0.0,0.0,217.0597381591797,0.0,6844.23095703125,1.0,200.0,44.06627655029297,68.80065155029297,45.970340728759766,1,2,0,29,4,0.0,49.32083511352539,16.787500381469727,GlobalFungi,1
GF4T1252otu,1781.0,231.5,1359.32177734375,320.5,61.09830093383789,45.0,0.0,16.0,0.0,0.0,5.0,34.0,0.0,425.0,587.0,3309.0,0.07071100175380707,0.30673614144325256,19.0,0.4386012554168701,-0.25,0.05702092498540878,0.0,132.58132934570312,0.0,6612.65283203125,50.0,200.0,77.16570281982422,62.59503936767578,58.412315368652344,2,4,1,25,8,0.0,26.9375,-81.3375015258789,GlobalFungi,4
GF4S14681b,744.0,52.58374578999973,1192.94677734375,183.65017093128995,18.803377151489258,0.0,0.0,21.0,0.0,20.0,0.0,59.0,0.0,1289.0,2971.0,1385.0,-0.6435120701789856,0.5218713879585266,1083.0,4.116091251373291,-3.125,0.0,0.0,203.42738342285156,0.0,7545.6787109375,1.0,195.5847625732422,48.67762756347656,115.5141372680664,45.04962921142578,1,2,1,29,4,0.0,48.73749923706055,13.945833206176758,GlobalFungi,2
GF4T1401otu,732.0,83.51675899799739,713.8724365234375,202.51678124199546,22.801671981811523,17.0,0.0,9.0,0.0,29.0,0.0,27.0,0.0,1505.0,967.0,1658.0,-0.143112450838089,0.6793493628501892,34.5,1.3521312475204468,1.0625,0.0,0.0,154.69973754882812,0.0,6711.99560546875,12.0,199.19265747070312,63.13094711303711,140.4572296142578,48.49115753173828,2,4,1,25,4,0.0,56.02083206176758,12.362500190734863,GlobalFungi,3
GF4S20947b,725.0,57.533222698130196,739.9327392578125,209.5167383579992,31.299999237060547,0.0,0.0,34.0,0.0,3.0,0.0,64.0,0.0,1014.0,4897.0,2042.0,0.9578789472579956,0.2853604555130005,54.0,0.6320235133171082,0.25,0.0,0.41388171911239624,119.30879974365234,0.0,4162.5068359375,28.0,200.0,60.31201934814453,107.77980041503906,51.99522399902344,2,4,1,25,4,0.6931471805599453,59.36249923706055,24.77916717529297,GlobalFungi,4
GF4T832otu,1681.0,263.53351058800035,1212.841552734375,359.5502245179996,79.60334014892578,20.0,0.0,0.0,0.0,0.0,0.0,42.0,38.0,221.0,840.0,5455.0,0.21550777554512024,0.9746712446212769,341.5,3.0109364986419678,2.75,0.8229948878288269,0.0,25.38648796081543,0.0,4648.30810546875,1.0,200.0,77.14218139648438,11.879968643188477,61.02373504638672,2,4,1,25,7,4.395559603795417,8.470833778381348,4.645833492279053,GlobalFungi,4
GF3S03511a,1370.0,127.4835533895982,602.1765747070312,298.466742143604,94.19163513183594,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1622.0,3214.0,3050.0,0.2791585922241211,6.278329465203569e-07,15.5,0.19064319133758545,0.3125,0.0,95.61080169677734,0.0,0.0,5289.5546875,21.0,200.0,44.05214309692383,11.860569953918457,69.67225646972656,1,2,2,12,4,1.3862943611198906,37.420833587646484,121.2125015258789,GlobalFungi,5
GF4S12632b,1151.0,145.5832431338198,2208.7138671875,264.5499845339097,58.59831619262695,31.0,0.0,0.0,0.0,17.0,0.0,23.0,0.0,336.0,3303.0,4024.0,0.8127995729446411,0.5483177900314331,295.0,2.882781744003296,2.5,0.0,0.0,67.64604187011719,0.0,11716.1982421875,1.0,200.0,35.30135726928711,58.270870208740234,54.36581802368164,1,2,1,12,4,4.119020923449792,33.47916793823242,126.72916412353516,GlobalFungi,6
FMS00467v3,1346.0,158.43276714506257,422.1260070800781,306.41631819800386,21.09333038330078,89.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1090.0,1758.0,1541.0,-0.945026159286499,-0.3263533115386963,81.5,1.8044612407684326,-0.625,0.0,3.8388264179229736,0.0,0.0,5316.775390625,5.0,200.0,45.13117980957031,14.19161605834961,73.47120666503906,1,2,1,28,12,0.6931471805599453,40.704166412353516,23.1875,GlobalFungi,10
GF4T1481otu,1568.0,150.3369007421905,1119.806640625,206.41918089279278,64.59996032714844,11.0,0.0,10.0,24.0,2.0,0.0,21.0,2.0,1562.0,5058.0,1690.0,-0.8030104637145996,0.5957790613174438,380.0,30.021318435668945,-5.75,0.0,0.0,103.59519958496094,0.0,12657.6279296875,1.0,135.5313720703125,58.986148834228516,62.183387756347656,55.6741943359375,2,4,1,25,12,4.191471314492175,-33.97916793823242,18.429166793823242,GlobalFungi,1
GF4S12301b,1575.0,159.59986027405805,511.7067565917969,304.58310761605725,36.80000305175781,36.0,27.0,0.0,0.0,0.0,0.0,0.0,37.0,483.0,1863.0,4940.0,0.704426109790802,0.6369194388389587,406.5,3.792424201965332,0.0,0.004998490214347839,0.0,10.50879955291748,0.0,7412.38818359375,1.0,198.52761840820312,38.07574462890625,21.983428955078125,75.78148651123047,2,0,1,5,12,1.5036328327589816,39.587501525878906,-0.8458333611488342,GlobalFungi,2
GF4S20669b,718.0,58.5,809.8049926757812,214.5,28.899999618530273,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,418.0,-324.0,3414.0,-0.7482291460037231,0.06267842650413513,46.0,0.5268243551254272,1.125,0.0,0.0,114.85208892822266,0.0,5668.39990234375,50.0,200.0,61.643741607666016,125.25394439697266,52.79794692993164,2,4,1,25,4,0.6931471805599453,58.67916488647461,24.695833206176758,GlobalFungi,7
GF4T664otu,470.0,-15.66654603197626,1024.659423828125,123.33319269868672,29.59830093383789,17.0,27.0,3.0,0.0,0.0,15.0,6.0,31.0,981.0,4829.0,2251.0,-0.9932159185409546,0.11621768027544022,751.0,14.253618240356445,2.375,0.0,0.0,13.187199592590332,0.022196706384420395,2400.06787109375,1.0,91.74109649658203,49.53614044189453,140.46424865722656,50.65812683105469,2,4,1,25,11,0.0,68.34583282470703,18.704166412353516,GlobalFungi,3
GF4S19575b,738.0,59.5,707.1665649414062,216.5,26.700000762939453,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,544.0,4571.0,4780.0,-0.596375584602356,-0.11183787882328033,77.0,0.7263263463973999,0.875,0.0,0.0,115.43075561523438,0.0,4977.38330078125,50.0,191.324462890625,72.9451904296875,130.82435607910156,50.35002517700195,2,4,1,25,4,0.0,57.579166412353516,26.445833206176758,GlobalFungi,8
GF4T835otu,1689.0,265.5167139099995,1064.8519287109375,362.51671390999945,77.90666198730469,29.0,0.0,9.0,0.0,0.0,0.0,31.0,31.0,343.0,4625.0,4864.0,0.441184937953949,0.8836579322814941,330.0,1.2169297933578491,0.625,0.0,7.048727512359619,22.359289169311523,0.0,4755.00146484375,1.0,200.0,74.38526153564453,11.529586791992188,60.94069290161133,2,4,1,25,7,4.068086135838144,8.429166793823242,4.5291666984558105,GlobalFungi,5
GF3S00795a,1645.0,145.23243022801307,569.2627563476562,278.2993405720108,61.19498062133789,39.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,662.0,2299.0,4186.0,-0.879768967628479,-0.4753311276435852,977.5,23.384963989257812,3.5,0.0,0.0,2.039466619491577,0.0,3504.825439453125,0.0,145.26553344726562,45.223384857177734,21.236839294433594,71.35829162597656,1,2,0,23,12,2.0794415416798357,36.920833587646484,-3.3541667461395264,GlobalFungi,3
GF4S19685b,737.0,59.5,689.85986328125,215.48351455436983,34.099998474121094,39.0,0.0,23.0,0.0,0.0,0.0,38.0,0.0,641.0,2951.0,3011.0,0.055216073989868164,0.038348548114299774,44.0,0.3403055965900421,0.1875,0.0,0.0,109.90382385253906,0.0,4807.6552734375,50.0,200.0,56.51287841796875,120.73799896240234,55.659210205078125,2,4,1,25,4,0.0,58.34583282470703,27.10416603088379,GlobalFungi,9
