,AbsResidual,AMF_diversity,AMF_diversity_Predicted,Pixel_Long,Pixel_Lat
183,0.1808317502339678,5.222333272298177,5.041501522064209,-64.85416666666667,-23.754166666666666
184,1.7825088500976562,2.5,4.282508850097656,-64.8625,-23.704166666666666
185,2.8476343154907227,6.75,3.9023656845092773,-64.8625,-23.695833333333333
186,3.5519089698791504,3,6.55190896987915,-64.89583333333333,-23.6875
187,4.185678482055664,0,4.185678482055664,-64.8875,-23.6875
188,24.416826248168945,33.25,8.833173751831055,-64.90416666666667,-23.679166666666667
189,4.892443656921387,2.5,7.392443656921387,-64.72916666666667,-22.395833333333332
190,14.95065689086914,22.5,7.549343109130859,-64.72916666666667,-22.379166666666666
191,0.7684121131896973,8,7.231587886810303,-64.72083333333333,-22.354166666666668
192,43.718504905700684,53,9.281495094299316,-64.72916666666667,-22.34583333333333
193,4.819189071655273,13.142999649047852,8.323810577392578,-64.72916666666667,-22.279166666666665
194,0.6612284069969541,0.19047619047619047,0.8517045974731445,-79.84583333333333,9.145833333333334
195,0.7448772702898299,0.14285714285714285,0.8877344131469727,-65.80416666666666,18.295833333333334
196,2.9812753200531006,0,2.9812753200531006,-67.2125,-16.7625
197,2.2102510929107666,0,2.2102510929107666,-67.47083333333333,-16.4375
198,2.310908555984497,0,2.310908555984497,-67.47083333333333,-16.429166666666667
199,2.283001661300659,0,2.283001661300659,-67.47916666666667,-16.404166666666665
200,1.7088483572006226,0,1.7088483572006226,-67.52083333333333,-16.379166666666666
201,2.4611382484436035,0,2.4611382484436035,-67.57083333333333,-16.2875
202,1.5008490085601807,0,1.5008490085601807,-67.87916666666666,-16.279166666666665
203,1.3965953588485718,0,1.3965953588485718,-67.69583333333333,-16.254166666666666
204,0.8555434346199036,0,0.8555434346199036,-67.6625,-16.245833333333334
205,1.0029934644699097,0,1.0029934644699097,-67.67916666666666,-16.22083333333333
206,2.1987102031707764,0,2.1987102031707764,-67.72083333333333,-16.120833333333334
207,1.5162962675094604,0,1.5162962675094604,135.7875,34.99583333333333
208,1.025193691253662,0,1.025193691253662,135.7875,35.00416666666666
